MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,SCHOOL_NM,배포처
경상북도,47,영양군,47760,501204,451746,영양여자중학교,biz-gis.com
경상북도,47,영양군,47760,499537,451656,영양중학교,biz-gis.com
경상북도,47,예천군,47900,440819,451120,대창중학교,biz-gis.com
경상북도,47,문경시,47280,423330,450374,산북중학교,biz-gis.com
경상북도,47,예천군,47900,441345,450148,예천중학교,biz-gis.com
경상북도,47,예천군,47900,441506,449881,예천여자중학교,biz-gis.com
경상북도,47,문경시,47280,406596,449244,가은중학교,biz-gis.com
경상북도,47,안동시,47170,469136,449203,안동중학교와룡분교,biz-gis.com
경상북도,47,문경시,47280,423079,445781,산양중학교,biz-gis.com
경상북도,47,예천군,47900,424884,445425,용궁중학교,biz-gis.com
경상북도,47,문경시,47280,418686,445024,문경중학교,biz-gis.com
경상북도,47,영덕군,47770,526410,445788,병곡중학교,biz-gis.com
경상북도,47,문경시,47280,417236,444315,점촌중학교,biz-gis.com
경상북도,47,문경시,47280,417192,443828,문경여자중학교,biz-gis.com
경상북도,47,영양군,47760,497452,443880,입암중학교,biz-gis.com
경상북도,47,안동시,47170,450767,442657,풍산중학교,biz-gis.com
경상북도,47,안동시,47170,461194,441936,경안중학교,biz-gis.com
경상북도,47,안동시,47170,465306,441587,안동여자중학교,biz-gis.com
경상북도,47,안동시,47170,464934,441520,경안여자중학교,biz-gis.com
경상북도,47,안동시,47170,482479,441488,임동중학교,biz-gis.com
경상북도,47,상주시,47250,416763,440946,상지여자중학교,biz-gis.com
경상북도,47,상주시,47250,415818,440790,함창중학교,biz-gis.com
경상북도,47,상주시,47250,409302,440700,은척중학교아산분교,biz-gis.com
경상북도,47,안동시,47170,463921,440622,안동중학교,biz-gis.com
경상북도,47,안동시,47170,464438,440376,복주여자중학교,biz-gis.com
경상북도,47,안동시,47170,463701,440167,경덕중학교,biz-gis.com
경상북도,47,상주시,47250,393168,439844,화북중학교,biz-gis.com
경상북도,47,안동시,47170,468088,439772,길주중학교,biz-gis.com
경상북도,47,안동시,47170,445197,439288,풍천중학교,biz-gis.com
경상북도,47,영양군,47760,501847,439680,석보중학교,biz-gis.com
경상북도,47,예천군,47900,435038,438292,지보중학교,biz-gis.com
경상북도,47,영덕군,47770,526720,438869,영해중학교,biz-gis.com
경상북도,47,상주시,47250,405822,437443,은척중학교,biz-gis.com
경상북도,47,청송군,47750,492784,437413,진성중학교,biz-gis.com
경상북도,47,영덕군,47770,526136,435652,축산중학교,biz-gis.com
경상북도,47,상주시,47250,414024,434408,공검중학교,biz-gis.com
경상북도,47,안동시,47170,459724,430266,일직중학교,biz-gis.com
경상북도,47,안동시,47170,480400,428992,길안중학교,biz-gis.com
경상북도,47,의성군,47730,432013,428024,다인중학교,biz-gis.com
경상북도,47,영덕군,47770,515179,428538,지품중학교,biz-gis.com
경상북도,47,상주시,47250,395306,426788,화령중학교,biz-gis.com
경상북도,47,청송군,47750,495111,426684,청송여자중학교,biz-gis.com
경상북도,47,상주시,47250,414113,425387,상주중학교,biz-gis.com
경상북도,47,청송군,47750,495049,425950,청송중학교,biz-gis.com
경상북도,47,상주시,47250,414878,425268,성신여자중학교,biz-gis.com
경상북도,47,영덕군,47770,522960,424792,영덕중학교,biz-gis.com
경상북도,47,상주시,47250,401893,423592,내서중학교,biz-gis.com
경상북도,47,영덕군,47770,523561,424458,영덕여자중학교,biz-gis.com
경상북도,47,상주시,47250,414630,423376,상주여자중학교,biz-gis.com
경상북도,47,상주시,47250,413193,422890,남산중학교,biz-gis.com
경상북도,47,의성군,47730,472885,421812,옥산중학교,biz-gis.com
경상북도,47,의성군,47730,438597,421030,삼성중학교,biz-gis.com
경상북도,47,상주시,47250,396427,420840,화동중학교,biz-gis.com
경상북도,47,의성군,47730,438925,420699,안계중학교,biz-gis.com
경상북도,47,의성군,47730,452348,420107,안평중학교,biz-gis.com
경상북도,47,상주시,47250,422890,419615,낙운중학교,biz-gis.com
경상북도,47,의성군,47730,434242,418959,단밀중학교,biz-gis.com
경상북도,47,상주시,47250,427190,418383,낙동중학교,biz-gis.com
경상북도,47,청송군,47750,504111,418115,청송중학교부동분교,biz-gis.com
경상북도,47,영덕군,47770,524056,417856,강구중학교,biz-gis.com
경상북도,47,의성군,47730,463288,417119,의성여자중학교,biz-gis.com
경상북도,47,상주시,47250,396714,415912,모서중학교,biz-gis.com
경상북도,47,의성군,47730,463077,415950,의성중학교,biz-gis.com
경상북도,47,청송군,47750,495351,416109,부남중학교,biz-gis.com
경상북도,47,의성군,47730,444331,415407,비안중학교,biz-gis.com
경상북도,47,상주시,47250,411752,414450,청리중학교,biz-gis.com
경상북도,47,상주시,47250,396713,413844,중모중학교,biz-gis.com
경상북도,47,청송군,47750,498870,413112,구천중학교,biz-gis.com
경상북도,47,의성군,47730,452756,411548,봉양중학교,biz-gis.com
경상북도,47,구미시,47190,429967,411251,도개중학교,biz-gis.com
경상북도,47,청송군,47750,486200,410299,안덕중학교,biz-gis.com
경상북도,47,청송군,47750,491917,410345,현동중학교,biz-gis.com
경상북도,47,영덕군,47770,523344,410099,남정중학교,biz-gis.com
경상북도,47,청송군,47750,480885,409274,현서중학교,biz-gis.com
경상북도,47,상주시,47250,408693,408708,용운중학교,biz-gis.com
경상북도,47,군위군,47720,443304,406987,소보중학교,biz-gis.com
경상북도,47,의성군,47730,462189,406213,금성중학교,biz-gis.com
경상북도,47,구미시,47190,417266,406508,무을중학교,biz-gis.com
경상북도,47,의성군,47730,461580,406346,탑리여자중학교,biz-gis.com
경상북도,47,포항시 북구,47113,509389,406272,기계중학교상옥분교,biz-gis.com
경상북도,47,구미시,47190,426655,405314,선산중학교,biz-gis.com
경상북도,47,구미시,47190,426387,404623,선산여자중학교,biz-gis.com
경상북도,47,의성군,47730,473391,404529,춘산중학교,biz-gis.com
경상북도,47,의성군,47730,465194,404202,가음중학교,biz-gis.com
경상북도,47,군위군,47720,451285,403745,군위중학교,biz-gis.com
경상북도,47,김천시,47150,416984,401826,감문중학교,biz-gis.com
경상북도,47,김천시,47150,410008,400084,어모중학교,biz-gis.com
경상북도,47,구미시,47190,435474,399906,해평중학교,biz-gis.com
경상북도,47,군위군,47720,460201,398738,우보중학교,biz-gis.com
경상북도,47,구미시,47190,431609,398573,현일중학교,biz-gis.com
경상북도,47,군위군,47720,465122,397393,의흥중학교,biz-gis.com
경상북도,47,김천시,47150,416864,396372,개령중학교,biz-gis.com
경상북도,47,김천시,47150,422134,395517,아포중학교,biz-gis.com
경상북도,47,군위군,47720,452226,395091,효령중학교,biz-gis.com
경상북도,47,구미시,47190,429051,394172,도송중학교,biz-gis.com
경상북도,47,구미시,47190,429918,394191,구미중학교,biz-gis.com
경상북도,47,구미시,47190,427898,394162,경구중학교,biz-gis.com
경상북도,47,김천시,47150,407831,393416,김천중앙중학교,biz-gis.com
경상북도,47,구미시,47190,437171,393189,옥계중학교,biz-gis.com
경상북도,47,김천시,47150,408834,392998,한일여자중학교,biz-gis.com
경상북도,47,포항시 북구,47113,505208,392921,기계중학교기북분교,biz-gis.com
경상북도,47,구미시,47190,432861,391887,구미신평중학교,biz-gis.com
경상북도,47,김천시,47150,410936,391678,김천여자중학교,biz-gis.com
경상북도,47,구미시,47190,429594,391681,구미여자중학교,biz-gis.com
경상북도,47,구미시,47190,444860,391666,오상중학교,biz-gis.com
경상북도,47,김천시,47150,408443,391324,김천중학교,biz-gis.com
경상북도,47,김천시,47150,410306,390993,성의여자중학교,biz-gis.com
경상북도,47,김천시,47150,413462,390880,문성중학교,biz-gis.com
경상북도,47,김천시,47150,411194,390828,김천석천중학교,biz-gis.com
경상북도,47,김천시,47150,412735,390442,성의중학교,biz-gis.com
경상북도,47,구미시,47190,431529,390372,송정여자중학교,biz-gis.com
경상북도,47,김천시,47150,417234,390184,농남중학교,biz-gis.com
경상북도,47,구미시,47190,438782,389964,인동중학교,biz-gis.com
경상북도,47,구미시,47190,429974,389608,형곡중학교,biz-gis.com
경상북도,47,영천시,47230,482726,389846,자천중학교,biz-gis.com
경상북도,47,구미시,47190,430446,389043,형남중학교,biz-gis.com
경상북도,47,구미시,47190,438132,388395,진평중학교,biz-gis.com
경상북도,47,구미시,47190,433561,387292,금오중학교,biz-gis.com
경상북도,47,군위군,47720,459213,386706,부계중학교,biz-gis.com
경상북도,47,포항시 북구,47113,507988,387049,기계중학교,biz-gis.com
경상북도,47,포항시 남구,47111,541354,387283,대보중학교,biz-gis.com
경상북도,47,칠곡군,47850,437584,385964,장곡중학교,biz-gis.com
경상북도,47,포항시 북구,47113,525999,386716,대도중학교,biz-gis.com
경상북도,47,칠곡군,47850,431093,385665,북삼중학교,biz-gis.com
경상북도,47,영천시,47230,481079,385720,산동중학교,biz-gis.com
경상북도,47,포항시 북구,47113,522574,384870,대동중학교,biz-gis.com
경상북도,47,포항시 북구,47113,522154,383597,대흥중학교,biz-gis.com
경상북도,47,영천시,47230,470532,382864,신녕중학교,biz-gis.com
경상북도,47,칠곡군,47850,432761,381748,약목중학교,biz-gis.com
경상북도,47,김천시,47150,405159,381731,지례중학교구성분교,biz-gis.com
경상북도,47,영천시,47230,488748,380499,임고중학교,biz-gis.com
경상북도,47,영천시,47230,476725,380255,화산중학교,biz-gis.com
경상북도,47,영천시,47230,496378,378653,고경중학교,biz-gis.com
경상북도,47,김천시,47150,403030,377453,지례중학교,biz-gis.com
경상북도,47,경주시,47130,509443,377681,안강여자중학교,biz-gis.com
경상북도,47,경주시,47130,511075,377606,안강중학교,biz-gis.com
경상북도,47,포항시 남구,47111,541376,377980,구룡포중학교,biz-gis.com
경상북도,47,김천시,47150,396419,376725,지례중학교부항분교,biz-gis.com
경상북도,47,영천시,47230,474605,376922,청통중학교,biz-gis.com
경상북도,47,칠곡군,47850,436578,376447,순심중학교,biz-gis.com
경상북도,47,칠곡군,47850,435928,376312,순심여자중학교,biz-gis.com
경상북도,47,칠곡군,47850,436640,376142,왜관중학교,biz-gis.com
경상북도,47,칠곡군,47850,449659,376175,동명중학교,biz-gis.com
경상북도,47,포항시 남구,47111,540009,376993,구룡포여자중학교,biz-gis.com
경상북도,47,영천시,47230,485516,375832,영동중학교,biz-gis.com
경상북도,47,포항시 남구,47111,522703,376152,대송중학교,biz-gis.com
경상북도,47,성주군,47840,424052,375165,초전중학교,biz-gis.com
경상북도,47,영천시,47230,484055,375420,영천중학교,biz-gis.com
경상북도,47,영천시,47230,483384,374501,영천여자중학교,biz-gis.com
경상북도,47,성주군,47840,419369,373406,벽진중학교,biz-gis.com
경상북도,47,칠곡군,47850,443815,373257,신동중학교,biz-gis.com
경상북도,47,영천시,47230,484313,372482,성남여자중학교,biz-gis.com
경상북도,47,영천시,47230,479429,371420,금호여자중학교,biz-gis.com
경상북도,47,영천시,47230,479075,370658,금호중학교,biz-gis.com
경상북도,47,경산시,47290,474691,370374,하양여자중학교,biz-gis.com
경상북도,47,성주군,47840,425750,369891,성주중학교,biz-gis.com
경상북도,47,경산시,47290,473938,369158,대구가톨릭대학교사범대학부속무학중학교,biz-gis.com
경상북도,47,영천시,47230,491129,369117,영안중학교,biz-gis.com
경상북도,47,김천시,47150,396879,368637,대덕중학교,biz-gis.com
경상북도,47,성주군,47840,425694,368554,성주여자중학교,biz-gis.com
경상북도,47,김천시,47150,402497,367751,대덕중학교증산분교,biz-gis.com
경상북도,47,경주시,47130,494725,367185,아화중학교,biz-gis.com
경상북도,47,성주군,47840,414715,365136,가천중학교,biz-gis.com
경상북도,47,성주군,47840,432986,365167,명인중학교,biz-gis.com
경상북도,47,경산시,47290,473367,364356,진량중학교,biz-gis.com
경상북도,47,영천시,47230,480900,364354,영창중학교,biz-gis.com
경상북도,47,경주시,47130,510969,364289,근화여자중학교,biz-gis.com
경상북도,47,경주시,47130,509847,363363,계림중학교,biz-gis.com
경상북도,47,경주시,47130,510146,362337,신라중학교,biz-gis.com
경상북도,47,경주시,47130,505686,362190,문화중학교,biz-gis.com
경상북도,47,경주시,47130,509634,361579,경주여자중학교,biz-gis.com
경상북도,47,경주시,47130,499247,361120,무산중학교,biz-gis.com
경상북도,47,경주시,47130,510877,361052,경주중학교,biz-gis.com
경상북도,47,경주시,47130,506343,360796,월성중학교,biz-gis.com
경상북도,47,성주군,47840,428606,360165,용암중학교,biz-gis.com
경상북도,47,경주시,47130,510718,360544,선덕여자중학교,biz-gis.com
경상북도,47,성주군,47840,417902,358979,수륜중학교,biz-gis.com
경상북도,47,경산시,47290,467816,358552,경산중학교,biz-gis.com
경상북도,47,경산시,47290,474430,358124,자인중학교,biz-gis.com
경상북도,47,경산시,47290,466164,357914,장산중학교,biz-gis.com
경상북도,47,경산시,47290,466120,357735,경산여자중학교,biz-gis.com
경상북도,47,경산시,47290,475052,357603,자인여자중학교,biz-gis.com
경상북도,47,고령군,47830,438934,357311,다산중학교,biz-gis.com
경상북도,47,경산시,47290,466923,357149,경북체육중학교,biz-gis.com
경상북도,47,경주시,47130,536368,357854,감포중학교,biz-gis.com
경상북도,47,경주시,47130,530686,354967,양북중학교,biz-gis.com
경상북도,47,경산시,47290,479156,355117,용성중학교,biz-gis.com
경상북도,47,경주시,47130,518556,353430,불국중학교,biz-gis.com
경상남도,48,합천군,48890,412498,350979,해인중학교,biz-gis.com
경상북도,47,경주시,47130,494841,350835,산내중학교,biz-gis.com
경상북도,47,고령군,47830,432904,350153,성산중학교,biz-gis.com
경상북도,47,고령군,47830,424614,348416,고령중학교,biz-gis.com
경상북도,47,고령군,47830,423997,347145,고령여자중학교,biz-gis.com
경상북도,47,경주시,47130,520123,347173,외동중학교,biz-gis.com
경상북도,47,고령군,47830,433600,346399,고령중학교개진분교,biz-gis.com
경상남도,48,합천군,48890,415289,345138,야로중학교,biz-gis.com
경상북도,47,청도군,47820,453454,343582,풍각중학교각북분교,biz-gis.com
경상북도,47,청도군,47820,481144,343558,금천중학교,biz-gis.com
경상북도,47,고령군,47830,422139,342770,쌍림중학교,biz-gis.com
경상남도,48,함양군,48870,372006,341909,서상중학교,biz-gis.com
경상북도,47,경주시,47130,532464,342546,양남중학교,biz-gis.com
경상북도,47,청도군,47820,477391,341249,매전중학교,biz-gis.com
경상북도,47,청도군,47820,460829,340547,이서중학교,biz-gis.com
경상남도,48,합천군,48890,410459,340040,묘산중학교,biz-gis.com
경상북도,47,청도군,47820,466823,339138,모계중학교,biz-gis.com
경상북도,47,고령군,47830,432437,338430,우곡중학교,biz-gis.com
경상북도,47,청도군,47820,467947,338161,청도중학교,biz-gis.com
경상북도,47,청도군,47820,456393,338133,풍각중학교,biz-gis.com
경상남도,48,함양군,48870,383866,336703,안의중학교,biz-gis.com
경상남도,48,합천군,48890,404045,336215,합천중학교봉산분교,biz-gis.com
경상남도,48,창녕군,48740,443015,335634,성산중학교,biz-gis.com
경상남도,48,창녕군,48740,441950,333607,대성중학교,biz-gis.com
경상남도,48,창녕군,48740,434672,333437,창녕옥야중학교,biz-gis.com
경상남도,48,밀양시,48270,479593,332131,밀양동강중학교,biz-gis.com
경상남도,48,합천군,48890,426008,330646,쌍책중학교,biz-gis.com
경상남도,48,합천군,48890,415346,329442,합천중학교,biz-gis.com
경상남도,48,합천군,48890,414236,329350,합천여자중학교,biz-gis.com
경상남도,48,합천군,48890,424693,328982,초계중학교,biz-gis.com
경상남도,48,밀양시,48270,469239,328489,상동중학교,biz-gis.com
경상남도,48,밀양시,48270,458068,327349,청도중학교,biz-gis.com
경상남도,48,창녕군,48740,446012,326761,창녕여자중학교,biz-gis.com
경상남도,48,창녕군,48740,444962,326639,신창여자중학교,biz-gis.com
경상남도,48,창녕군,48740,445772,326335,창녕중학교,biz-gis.com
경상남도,48,함양군,48870,375764,325067,함양중학교,biz-gis.com
경상남도,48,함양군,48870,381125,324999,수동중학교,biz-gis.com
경상남도,48,함양군,48870,375318,324964,함양여자중학교,biz-gis.com
경상남도,48,합천군,48890,401272,324372,대병중학교,biz-gis.com
경상남도,48,밀양시,48270,477423,323605,동국대학교사범대학부속홍제중학교,biz-gis.com
경상남도,48,밀양시,48270,468273,322750,밀성여자중학교,biz-gis.com
경상남도,48,밀양시,48270,468314,322698,밀성중학교,biz-gis.com
경상남도,48,산청군,48860,385384,321931,생초중학교,biz-gis.com
경상남도,48,양산시,48330,498892,321889,보광중학교,biz-gis.com
경상남도,48,밀양시,48270,468765,320760,밀양중학교,biz-gis.com
경상남도,48,밀양시,48270,469010,320672,밀양여자중학교,biz-gis.com
경상남도,48,밀양시,48270,459626,320303,무안중학교,biz-gis.com
경상남도,48,밀양시,48270,469517,319650,세종중학교,biz-gis.com
경상남도,48,산청군,48860,393659,318182,산청중학교차황분교,biz-gis.com
경상남도,48,의령군,48720,429160,318164,신반중학교,biz-gis.com
경상남도,48,창녕군,48740,447802,317942,영산중학교,biz-gis.com
경상남도,48,산청군,48860,381341,317782,경호중학교,biz-gis.com
경상남도,48,합천군,48890,413359,316106,쌍백중학교,biz-gis.com
경상남도,48,창녕군,48740,455356,315453,부곡중학교,biz-gis.com
경상남도,48,합천군,48890,403195,315202,가회중학교,biz-gis.com
경상남도,48,양산시,48330,497184,313380,양주중학교,biz-gis.com
경상남도,48,양산시,48330,507167,313256,서창중학교,biz-gis.com
경상남도,48,양산시,48330,506476,313217,개운중학교,biz-gis.com
경상남도,48,합천군,48890,411667,312495,삼가중학교,biz-gis.com
경상남도,48,산청군,48860,388530,312412,산청중학교,biz-gis.com
경상남도,48,밀양시,48270,470809,312599,상남중학교,biz-gis.com
경상남도,48,밀양시,48270,463369,312455,초동중학교,biz-gis.com
경상남도,48,밀양시,48270,476822,311734,삼랑진중학교,biz-gis.com
경상남도,48,창녕군,48740,442790,310124,남지여자중학교,biz-gis.com
경상남도,48,창녕군,48740,442777,310090,남지중학교,biz-gis.com
경상남도,48,산청군,48860,401373,309915,신등중학교,biz-gis.com
경상남도,48,함안군,48730,445858,310022,칠성중학교,biz-gis.com
경상남도,48,함양군,48870,369231,309819,마천중학교,biz-gis.com
경상남도,48,의령군,48720,429969,309256,정곡중학교,biz-gis.com
경상남도,48,양산시,48330,504216,309264,웅상중학교,biz-gis.com
경상남도,48,양산시,48330,504215,309123,웅상여자중학교,biz-gis.com
경상남도,48,양산시,48330,483916,308916,원동중학교,biz-gis.com
경상남도,48,밀양시,48270,465050,308449,동명중학교,biz-gis.com
경상남도,48,의령군,48720,437857,307470,지정중학교,biz-gis.com
경상남도,48,양산시,48330,495296,307369,삼성중학교,biz-gis.com
경상남도,48,김해시,48250,477474,306356,생림중학교,biz-gis.com
경상남도,48,양산시,48330,495076,306122,양산중학교,biz-gis.com
경상남도,48,함안군,48730,440075,305477,대산중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,454960,305482,창북중학교,biz-gis.com
경상남도,48,양산시,48330,493307,305573,양산여자중학교,biz-gis.com
경상남도,48,양산시,48330,492468,304446,신주중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,464764,304142,창원대산중학교,biz-gis.com
경상남도,48,양산시,48330,493440,304169,양산중앙중학교,biz-gis.com
경상남도,48,양산시,48330,492029,304121,범어중학교,biz-gis.com
경상남도,48,의령군,48720,424354,302833,의령중학교,biz-gis.com
경상남도,48,의령군,48720,422493,302739,의령여자중학교,biz-gis.com
경상남도,48,김해시,48250,472911,302774,한림중학교,biz-gis.com
경상남도,48,함안군,48730,446332,302241,칠원중학교,biz-gis.com
경상남도,48,양산시,48330,490564,301388,물금동아중학교,biz-gis.com
전라남도,46,구례군,46730,348860,302046,산동중학교,biz-gis.com
경상남도,48,함안군,48730,431962,301532,법수중학교,biz-gis.com
경상남도,48,김해시,48250,466966,301388,진영중학교,biz-gis.com
경상남도,48,산청군,48860,397020,300853,단성중학교,biz-gis.com
경상남도,48,김해시,48250,466720,300856,진영여자중학교,biz-gis.com
경상남도,48,김해시,48250,467664,300845,한얼중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,461612,299332,창원동중학교,biz-gis.com
경상남도,48,함안군,48730,436947,298281,함안중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,462891,297852,창덕중학교,biz-gis.com
경상남도,48,산청군,48860,385095,297436,덕산중학교,biz-gis.com
경상남도,48,함안군,48730,447659,297385,호암중학교,biz-gis.com
경상남도,48,함안군,48730,436819,297144,함안여자중학교,biz-gis.com
경상남도,48,김해시,48250,478826,296717,김해삼계중학교,biz-gis.com
경상남도,48,김해시,48250,479629,296745,분성중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,447029,296517,호계중학교,biz-gis.com
경상남도,48,진주시,48170,415421,295939,대곡중학교,biz-gis.com
경상남도,48,함안군,48730,431467,295771,군북중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,456228,295746,창원여자중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,454592,295468,구암중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,454514,295360,구암여자중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,458631,295389,창원중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,457908,295320,도계중학교,biz-gis.com
경상남도,48,김해시,48250,482828,295412,영운중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,456425,294925,팔룡중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,458791,294903,명서중학교,biz-gis.com
경상남도,48,김해시,48250,479251,295085,구산중학교,biz-gis.com
경상남도,48,김해시,48250,468992,294713,진례중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,460434,294618,봉곡중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,461795,294393,봉림중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,446412,294169,내서중학교,biz-gis.com
경상남도,48,김해시,48250,483172,294383,신어중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,458890,294001,명곡여자중학교,biz-gis.com
경상남도,48,김해시,48250,481960,294218,김해대곡중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,454289,294034,양덕여자중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,454522,293930,마산중앙중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,454346,293892,양덕중학교,biz-gis.com
경상남도,48,김해시,48250,478273,293963,내동중학교,biz-gis.com
경상남도,48,함안군,48730,438492,293678,함성중학교,biz-gis.com
경상남도,48,김해시,48250,479730,293948,김해서중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,460076,293704,창원중앙중학교,biz-gis.com
경상남도,48,김해시,48250,480012,293775,김해여자중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,461879,293571,반림중학교,biz-gis.com
경상남도,48,김해시,48250,490603,293727,김해대동중학교,biz-gis.com
경상남도,48,김해시,48250,479461,293496,가야중학교,biz-gis.com
경상남도,48,김해시,48250,478622,293365,경운중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,461550,293190,반송여자중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,461665,293168,반송중학교,biz-gis.com
경상남도,48,김해시,48250,479397,293224,임호중학교,biz-gis.com
경상남도,48,김해시,48250,482225,293139,삼정중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,445546,292827,삼계중학교,biz-gis.com
경상남도,48,김해시,48250,481004,293060,김해중앙여자중학교,biz-gis.com
경상남도,48,김해시,48250,484277,293358,활천중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,451324,292716,합포여자중학교,biz-gis.com
경상남도,48,김해시,48250,480844,292852,김해중학교,biz-gis.com
경상남도,48,진주시,48170,424567,292293,지수중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,463338,292456,신월중학교,biz-gis.com
경상남도,48,김해시,48250,478742,292414,봉명중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,460585,292028,경원중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,454588,291876,창신중학교,biz-gis.com
경상남도,48,창원시 의창구,48121,462900,291840,토월중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,452602,291639,마산무학여자중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,451252,291498,마산여자중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,451890,291496,마산동중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,463988,291407,사파중학교,biz-gis.com
경상남도,48,창원시 마산회원구,48127,446044,291048,광려중학교,biz-gis.com
경상남도,48,진주시,48170,404064,290883,명석중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,462872,291039,웅남중학교,biz-gis.com
경상남도,48,진주시,48170,413202,290815,진주동중학교,biz-gis.com
경상남도,48,창원시 마산합포구,48125,453474,290948,합포중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,462611,290862,창원상남중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,462078,290691,창원남중학교,biz-gis.com
경상남도,48,창원시 마산합포구,48125,451729,290442,마산의신여자중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,464592,290392,대방중학교,biz-gis.com
경상남도,48,김해시,48250,474592,290003,내덕중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,464669,289856,안남중학교,biz-gis.com
경상남도,48,김해시,48250,473326,289866,월산중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,463878,289715,남산중학교,biz-gis.com
경상남도,48,진주시,48170,406899,289489,진주봉원중학교,biz-gis.com
경상남도,48,창원시 마산합포구,48125,451345,289506,마산중학교,biz-gis.com
경상남도,48,진주시,48170,411110,289302,진주동명중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,465087,289397,삼정자중학교,biz-gis.com
경상남도,48,하동군,48850,366560,289077,화개중학교,biz-gis.com
경상남도,48,진주시,48170,407585,288910,진주중학교,biz-gis.com
경상남도,48,창원시 마산합포구,48125,451181,288978,성지여자중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,457294,288980,양곡중학교,biz-gis.com
경상남도,48,김해시,48250,472546,289056,능동중학교,biz-gis.com
경상남도,48,진주시,48170,393652,288758,진서중학교,biz-gis.com
경상남도,48,진주시,48170,411623,287972,진주중앙중학교,biz-gis.com
경상남도,48,진주시,48170,405494,287876,대아중학교,biz-gis.com
경상남도,48,김해시,48250,474888,288151,장유중학교,biz-gis.com
경상남도,48,김해시,48250,473276,288029,대청중학교,biz-gis.com
경상남도,48,창원시 마산합포구,48125,450866,287888,마산제일여자중학교,biz-gis.com
경상남도,48,진주시,48170,411598,287648,진명여자중학교,biz-gis.com
경상남도,48,진주시,48170,406154,287264,진주여자중학교,biz-gis.com
경상남도,48,창원시 성산구,48123,463358,287409,안민중학교,biz-gis.com
경상남도,48,진주시,48170,408515,286905,진주남중학교,biz-gis.com
경상남도,48,김해시,48250,472412,287157,관동중학교,biz-gis.com
경상남도,48,하동군,48850,389185,286680,옥종중학교,biz-gis.com
경상남도,48,창원시 마산합포구,48125,450958,286709,마산서중학교,biz-gis.com
경상남도,48,진주시,48170,410362,286590,삼현여자중학교,biz-gis.com
경상남도,48,창원시 마산합포구,48125,451654,286654,해운중학교,biz-gis.com
경상남도,48,진주시,48170,406287,286293,진주제일중학교,biz-gis.com
경상남도,48,진주시,48170,425282,286262,반성중학교,biz-gis.com
경상남도,48,김해시,48250,473818,286521,율하중학교,biz-gis.com
경상남도,48,진주시,48170,415381,285324,문산중학교,biz-gis.com
경상남도,48,진주시,48170,404074,285134,경해여자중학교,biz-gis.com
경상남도,48,하동군,48850,374064,284858,악양중학교,biz-gis.com
경상남도,48,창원시 진해구,48129,463021,284994,진해남중학교,biz-gis.com
경상남도,48,하동군,48850,381784,284689,청암중학교,biz-gis.com
경상남도,48,진주시,48170,410195,284621,개양중학교,biz-gis.com
경상남도,48,창원시 진해구,48129,460727,284794,진해중학교,biz-gis.com
경상남도,48,창원시 진해구,48129,460171,284278,진해여자중학교,biz-gis.com
