MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,종합전문병,한방병원,치과병원,한의원,조산원,일반병원,요양병원,의원,치과의원,종합병원,소유권,배포처
경상남도,48,4882,고성군,411350,258950,20,0,0,0,0,0,0,0,20,0,0,GIS United INC.,biz-gis.com
경상북도,47,4777,영덕군,522850,424450,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,449750,370950,8,0,0,0,0,0,0,0,8,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2671,기장군,510950,294450,32,0,0,0,0,0,0,0,16,16,0,GIS United INC.,biz-gis.com
경상북도,47,4783,고령군,424350,347350,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1138,은평구,303950,555550,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,303350,503750,279,0,0,0,93,0,0,0,124,62,0,GIS United INC.,biz-gis.com
대전광역시,30,3023,대덕구,349150,418850,15,0,0,0,0,0,0,0,5,10,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,291350,545450,310,0,0,0,0,0,0,0,279,31,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,290950,545350,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
경상북도,47,4713,경주시,509750,361250,184,0,0,0,0,0,0,0,115,69,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,297150,525350,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
경기도,41,4155,안성시,334950,489850,155,0,0,0,0,0,0,0,93,62,0,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,323550,538050,248,0,0,0,62,0,0,0,62,124,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,321450,488050,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1171,송파구,321550,544650,200,0,0,0,25,0,0,0,150,25,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,323850,362450,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
전라북도,45,4519,남원시,343950,312050,42,0,0,0,0,0,0,0,28,14,0,GIS United INC.,biz-gis.com
경기도,41,4115,의정부시,316250,568150,155,0,0,0,31,0,0,0,93,31,0,GIS United INC.,biz-gis.com
경기도,41,4150,이천시,350650,520050,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
충청북도,43,4380,단양군,433050,486850,24,0,0,0,12,0,0,0,12,0,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,452150,291250,80,0,0,0,20,0,0,0,20,40,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,377250,274750,20,0,0,0,0,0,0,0,20,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2914,서구,297150,283450,20,0,0,0,5,0,0,0,5,10,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,294150,103350,2,0,0,0,0,0,0,0,2,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1154,금천구,303450,539450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,309550,516950,124,0,0,0,31,0,0,0,62,31,0,GIS United INC.,biz-gis.com
강원도,42,4211,춘천시,378450,585650,18,0,0,0,0,0,0,0,18,0,0,GIS United INC.,biz-gis.com
경상남도,48,4882,고성군,429750,264350,40,0,0,0,0,0,0,0,40,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,262550,101450,4,0,0,0,0,0,0,0,2,2,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,303350,567350,217,0,0,0,62,0,0,0,93,62,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,303450,567950,93,0,0,0,0,0,0,0,62,31,0,GIS United INC.,biz-gis.com
인천광역시,28,2820,남동구,285850,539250,10,0,0,0,0,0,0,0,10,0,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,446050,292850,120,0,0,0,40,0,0,0,80,0,0,GIS United INC.,biz-gis.com
충청북도,43,4311,청주시,355750,447850,72,0,0,0,12,0,0,0,48,12,0,GIS United INC.,biz-gis.com
서울특별시,11,1129,성북구,313950,554350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.,biz-gis.com
부산광역시,26,2623,부산진구,496750,283050,96,0,0,0,0,0,0,0,80,16,0,GIS United INC.,biz-gis.com
대구광역시,27,2714,동구,457350,365250,88,0,0,0,16,0,0,0,56,16,0,GIS United INC.,biz-gis.com
인천광역시,28,2820,남동구,287150,534050,110,0,0,0,10,0,0,0,90,10,0,GIS United INC.,biz-gis.com
서울특별시,11,1132,도봉구,315950,563150,125,0,0,0,0,0,0,0,100,25,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,292950,525850,62,0,0,0,0,0,0,0,62,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2726,수성구,463050,360150,16,0,0,0,0,0,0,0,8,8,0,GIS United INC.,biz-gis.com
충청남도,44,4415,공주시,323350,430750,80,0,0,0,0,0,0,0,64,16,0,GIS United INC.,biz-gis.com
전라남도,46,4611,목포시,251250,246650,66,0,0,0,0,0,0,0,44,22,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,320050,524950,217,0,0,0,31,0,0,0,155,31,0,GIS United INC.,biz-gis.com
인천광역시,28,2826,서구,282850,546950,60,0,0,0,10,0,0,0,30,20,0,GIS United INC.,biz-gis.com
전라북도,45,4579,고창군,281650,315950,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,315250,512250,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
전라북도,45,4580,부안군,274150,332950,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2823,부평구,287250,544650,50,0,0,0,20,0,0,0,30,0,0,GIS United INC.,biz-gis.com
충청남도,44,4477,서천군,282150,387050,32,0,0,0,16,0,0,0,16,0,0,GIS United INC.,biz-gis.com
경기도,41,4121,광명시,298550,541850,124,0,0,0,0,0,0,0,62,62,0,GIS United INC.,biz-gis.com
서울특별시,11,1162,관악구,302950,542750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1162,관악구,305750,543350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1162,관악구,306950,542450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.,biz-gis.com
대전광역시,30,3017,서구,340950,411150,20,0,0,0,0,0,0,0,10,10,0,GIS United INC.,biz-gis.com
대전광역시,30,3017,서구,340250,411350,20,0,0,0,0,0,0,0,15,5,0,GIS United INC.,biz-gis.com
경기도,41,4136,남양주시,325650,556150,93,0,0,0,0,0,0,0,62,31,0,GIS United INC.,biz-gis.com
전라북도,45,4513,군산시,285750,375650,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
경기도,41,4121,광명시,298950,542750,124,0,0,0,31,0,0,0,31,62,0,GIS United INC.,biz-gis.com
경기도,41,4121,광명시,298650,541850,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
경기도,41,4121,광명시,299250,542450,124,0,0,0,0,0,0,0,93,31,0,GIS United INC.,biz-gis.com
광주광역시,29,2911,동구,301850,283250,70,0,0,0,5,0,5,0,55,5,0,GIS United INC.,biz-gis.com
경기도,41,4161,광주시,334150,534950,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2911,동구,301150,283850,10,0,0,0,0,0,0,0,5,5,0,GIS United INC.,biz-gis.com
충청남도,44,4480,홍성군,276950,434450,48,0,0,0,0,0,0,0,32,16,0,GIS United INC.,biz-gis.com
충청북도,43,4376,괴산군,382050,467650,12,0,0,0,0,0,0,0,12,0,0,GIS United INC.,biz-gis.com
충청북도,43,4376,괴산군,382150,467550,24,0,0,0,0,0,0,0,12,12,0,GIS United INC.,biz-gis.com
인천광역시,28,2871,강화군,248750,576850,10,0,0,0,0,0,0,0,10,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1153,구로구,301750,543750,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.,biz-gis.com
서울특별시,11,1153,구로구,301550,543650,100,0,0,0,50,0,0,0,25,25,0,GIS United INC.,biz-gis.com
서울특별시,11,1153,구로구,301550,543750,100,0,0,0,50,0,0,0,25,25,0,GIS United INC.,biz-gis.com
서울특별시,11,1153,구로구,301350,544150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.,biz-gis.com
경기도,41,4131,구리시,324450,555850,682,0,0,0,62,0,0,0,434,186,0,GIS United INC.,biz-gis.com
서울특별시,11,1114,중구,309550,551150,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.,biz-gis.com
서울특별시,11,1138,은평구,305950,556650,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.,biz-gis.com
부산광역시,26,2635,해운대구,507050,285350,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,296750,287050,15,0,0,0,5,0,0,0,5,5,0,GIS United INC.,biz-gis.com
울산광역시,31,3120,북구,526150,327150,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2820,남동구,286950,539950,60,0,0,0,0,0,0,0,40,20,0,GIS United INC.,biz-gis.com
경상남도,48,4822,통영시,438750,249450,20,0,0,0,0,0,0,0,20,0,0,GIS United INC.,biz-gis.com
경상남도,48,4873,함안군,431650,295750,20,0,0,0,0,0,0,0,20,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,293550,103650,2,0,0,0,0,0,0,0,2,0,0,GIS United INC.,biz-gis.com
강원도,42,4211,춘천시,376850,585950,36,0,0,0,0,0,0,0,36,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2717,서구,451250,364150,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,472550,286850,20,0,0,0,0,0,0,0,20,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1171,송파구,322950,546550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
전라북도,45,4513,군산시,283150,374750,28,0,0,0,14,0,0,0,14,0,0,GIS United INC.,biz-gis.com
전라북도,45,4513,군산시,282350,374450,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
전라북도,45,4513,군산시,283450,375050,56,0,0,0,0,0,0,0,28,28,0,GIS United INC.,biz-gis.com
서울특별시,11,1121,광진구,318950,550950,225,0,0,0,25,0,0,0,150,50,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,314750,519250,62,0,0,0,31,0,0,0,31,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2641,금정구,500450,291050,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
충청남도,44,4473,연기군,337350,444650,96,0,0,0,0,0,0,0,64,32,0,GIS United INC.,biz-gis.com
서울특별시,11,1130,강북구,316050,558650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,311150,523450,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
대전광역시,30,3017,서구,345150,416750,55,0,0,0,5,0,5,0,40,5,0,GIS United INC.,biz-gis.com
대구광역시,27,2720,남구,451950,361350,32,0,0,0,0,0,0,0,24,8,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,325150,519750,62,0,0,0,0,0,0,0,62,0,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,473850,289750,60,0,0,0,0,0,0,0,40,20,0,GIS United INC.,biz-gis.com
서울특별시,11,1147,양천구,300450,549850,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3017,서구,345150,416350,30,0,0,0,5,0,0,0,10,15,0,GIS United INC.,biz-gis.com
부산광역시,26,2626,동래구,496850,289150,32,0,0,0,16,0,0,0,16,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1162,관악구,304650,541550,100,0,0,0,50,0,0,0,25,25,0,GIS United INC.,biz-gis.com
서울특별시,11,1156,영등포구,304750,547950,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.,biz-gis.com
경상북도,47,4717,안동시,462650,440950,69,0,0,0,0,0,0,0,23,46,0,GIS United INC.,biz-gis.com
서울특별시,11,1150,강서구,298250,548450,325,0,0,0,50,0,0,0,200,75,0,GIS United INC.,biz-gis.com
경기도,41,4121,광명시,301150,540450,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,313250,517850,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
경기도,41,4148,파주시,292450,575050,62,0,0,0,0,0,0,0,62,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2817,남구,282250,539650,10,0,0,0,0,0,0,0,10,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1121,광진구,318450,548250,75,0,0,0,0,0,0,0,50,25,0,GIS United INC.,biz-gis.com
서울특별시,11,1123,동대문구,317550,552350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.,biz-gis.com
서울특별시,11,1120,성동구,314250,551050,125,0,0,0,0,0,0,0,75,50,0,GIS United INC.,biz-gis.com
서울특별시,11,1120,성동구,316850,549550,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,314850,520050,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2826,서구,282850,545150,10,0,0,0,0,0,0,0,10,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1162,관악구,305750,541950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
전라북도,45,4514,익산시,307350,373450,14,0,0,0,0,0,0,0,14,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,302350,286650,40,0,0,0,5,0,0,0,25,10,0,GIS United INC.,biz-gis.com
충청남도,44,4477,서천군,282250,386950,32,0,0,0,0,0,0,0,32,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2811,중구,279650,541750,10,0,0,0,0,0,0,0,10,0,0,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,325650,538450,186,0,0,0,31,0,0,0,93,62,0,GIS United INC.,biz-gis.com
충청남도,44,4471,금산군,354150,389650,64,0,0,0,16,0,16,0,16,16,0,GIS United INC.,biz-gis.com
충청북도,43,4377,음성군,363650,487750,24,0,0,0,0,0,0,0,24,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1154,금천구,302650,541450,100,0,0,0,0,0,0,0,75,25,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,300850,285250,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,316250,498250,155,0,0,0,0,0,0,0,155,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2920,광산구,293450,287650,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2817,남구,284250,540450,80,0,0,0,10,0,0,0,50,20,0,GIS United INC.,biz-gis.com
경상남도,48,4833,양산시,494050,304150,40,0,0,0,0,0,0,0,20,20,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,293050,496750,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2614,서구,493150,278550,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,302650,287250,15,0,0,0,0,0,0,0,10,5,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,316650,496550,217,0,0,0,31,0,0,0,124,62,0,GIS United INC.,biz-gis.com
대구광역시,27,2729,달서구,450150,359850,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,289950,543850,62,0,0,0,0,0,0,0,62,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3020,유성구,341050,417250,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2629,남구,497750,282550,128,0,0,0,0,0,0,0,96,32,0,GIS United INC.,biz-gis.com
경기도,41,4131,구리시,324250,555650,248,0,0,0,31,0,0,0,93,124,0,GIS United INC.,biz-gis.com
대구광역시,27,2711,중구,454150,363350,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
경상북도,47,4725,상주시,413750,424150,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
경기도,41,4145,하남시,329650,548950,372,0,0,0,31,0,0,0,310,31,0,GIS United INC.,biz-gis.com
부산광역시,26,2629,남구,499950,282350,80,0,0,0,16,0,0,0,32,32,0,GIS United INC.,biz-gis.com
경기도,41,4131,구리시,324350,556350,93,0,0,0,0,0,0,0,31,62,0,GIS United INC.,biz-gis.com
부산광역시,26,2638,사하구,488550,278850,112,0,0,0,0,0,0,0,96,16,0,GIS United INC.,biz-gis.com
광주광역시,29,2917,북구,300250,284650,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1144,마포구,306050,550950,300,0,0,0,50,0,0,0,175,75,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,523950,385750,46,0,0,0,0,0,0,0,23,23,0,GIS United INC.,biz-gis.com
경기도,41,4143,의왕시,307350,524550,93,0,0,0,31,0,0,0,62,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2729,달서구,448750,360550,8,0,0,0,0,0,0,0,8,0,0,GIS United INC.,biz-gis.com
경상북도,47,4728,문경시,418050,443850,46,0,0,0,0,0,0,0,23,23,0,GIS United INC.,biz-gis.com
부산광역시,26,2632,북구,491850,290650,464,0,0,0,32,0,0,0,352,80,0,GIS United INC.,biz-gis.com
경상북도,47,4717,안동시,462450,440850,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
경기도,41,4136,남양주시,336150,561850,124,0,0,0,31,0,0,0,62,31,0,GIS United INC.,biz-gis.com
충청남도,44,4420,아산시,311350,464950,80,0,0,0,0,0,0,0,48,32,0,GIS United INC.,biz-gis.com
경기도,41,4136,남양주시,325850,556250,62,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
전라남도,46,4688,장성군,289250,300450,44,0,0,0,0,0,0,0,44,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2726,수성구,463350,360450,8,0,0,0,0,0,0,0,8,0,0,GIS United INC.,biz-gis.com
경기도,41,4155,안성시,326450,489050,124,0,0,0,0,0,0,0,93,31,0,GIS United INC.,biz-gis.com
부산광역시,26,2635,해운대구,505050,293050,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2824,계양구,288950,550250,150,0,0,0,20,0,0,0,90,40,0,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,326250,539850,279,0,0,0,62,0,0,0,124,93,0,GIS United INC.,biz-gis.com
대전광역시,30,3020,유성구,345450,425350,20,0,0,0,5,0,0,0,10,5,0,GIS United INC.,biz-gis.com
서울특별시,11,1165,서초구,313950,543750,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.,biz-gis.com
부산광역시,26,2641,금정구,499550,292450,48,0,0,0,0,0,0,0,48,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1138,은평구,302650,553950,100,0,0,0,0,0,0,0,50,50,0,GIS United INC.,biz-gis.com
인천광역시,28,2823,부평구,287250,544050,80,0,0,0,0,0,0,0,60,20,0,GIS United INC.,biz-gis.com
부산광역시,26,2620,영도구,497950,275850,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1150,강서구,299750,548450,200,0,0,0,50,0,0,0,100,50,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,322550,355750,84,0,0,0,0,0,0,0,70,14,0,GIS United INC.,biz-gis.com
서울특별시,11,1132,도봉구,316050,561550,425,0,0,0,75,0,0,0,225,125,0,GIS United INC.,biz-gis.com
전라남도,46,4611,목포시,253650,246450,44,0,0,0,0,0,0,0,22,22,0,GIS United INC.,biz-gis.com
경기도,41,4117,안양시,303650,535050,93,0,0,0,31,0,0,0,31,31,0,GIS United INC.,biz-gis.com
서울특별시,11,1121,광진구,318850,550950,200,0,0,0,0,0,0,0,150,50,0,GIS United INC.,biz-gis.com
부산광역시,26,2626,동래구,496750,289250,240,0,0,0,32,0,0,0,128,80,0,GIS United INC.,biz-gis.com
부산광역시,26,2611,중구,494150,278650,32,0,0,0,0,0,0,0,32,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2729,달서구,445350,361950,8,0,0,0,0,0,0,0,8,0,0,GIS United INC.,biz-gis.com
경상북도,47,4785,칠곡군,436250,376750,115,0,0,0,0,0,0,0,92,23,0,GIS United INC.,biz-gis.com
충청북도,43,4311,청주시,352950,446250,84,0,0,0,12,0,0,0,72,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2824,계양구,288650,548150,20,0,0,0,0,0,0,0,20,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5013,서귀포시,266250,73450,4,0,0,0,0,0,0,0,4,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2820,남동구,285950,540650,100,0,0,0,20,0,0,0,50,30,0,GIS United INC.,biz-gis.com
울산광역시,31,3111,중구,520050,329450,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5013,서귀포시,266250,73350,10,0,0,0,0,0,0,0,8,2,0,GIS United INC.,biz-gis.com
서울특별시,11,1121,광진구,318050,549950,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,405850,286050,40,0,0,0,0,0,0,0,20,20,0,GIS United INC.,biz-gis.com
대구광역시,27,2714,동구,457850,363850,56,0,0,0,0,0,0,0,48,8,0,GIS United INC.,biz-gis.com
서울특별시,11,1130,강북구,313550,558550,225,0,0,0,25,0,0,0,100,100,0,GIS United INC.,biz-gis.com
부산광역시,26,2650,수영구,502050,286050,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1111,종로구,312050,554250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,483150,294750,40,0,0,0,20,0,0,0,20,0,0,GIS United INC.,biz-gis.com
경기도,41,4148,파주시,293150,584550,155,0,0,0,31,0,0,0,93,31,0,GIS United INC.,biz-gis.com
서울특별시,11,1121,광진구,318150,550250,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.,biz-gis.com
충청남도,44,4418,보령시,274850,416850,48,0,0,0,0,0,0,0,32,16,0,GIS United INC.,biz-gis.com
경상북도,47,4719,구미시,430550,389650,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1171,송파구,323850,546550,175,0,0,0,50,0,0,0,125,0,0,GIS United INC.,biz-gis.com
충청북도,43,4311,청주시,354350,448550,36,0,0,0,0,0,0,0,36,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1159,동작구,305050,543750,300,0,0,0,50,0,0,0,200,50,0,GIS United INC.,biz-gis.com
울산광역시,31,3111,중구,519150,329550,15,0,0,0,5,0,0,0,5,5,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,290050,543650,155,0,0,0,0,0,0,0,124,31,0,GIS United INC.,biz-gis.com
서울특별시,11,1162,관악구,305150,543550,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.,biz-gis.com
대구광역시,27,2726,수성구,455350,361750,72,0,0,0,8,0,0,0,56,8,0,GIS United INC.,biz-gis.com
대전광역시,30,3011,동구,349650,413650,5,0,0,0,0,0,0,0,5,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1147,양천구,299750,547850,150,0,0,0,75,0,0,0,25,50,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,324550,467550,32,0,0,0,0,0,0,0,32,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1129,성북구,315650,556050,125,0,0,0,0,0,0,0,75,50,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,322450,466550,32,0,0,0,0,0,0,0,32,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1156,영등포구,304450,546150,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.,biz-gis.com
서울특별시,11,1171,송파구,320150,544850,125,0,0,0,25,0,0,0,50,50,0,GIS United INC.,biz-gis.com
서울특별시,11,1120,성동구,313150,549550,100,0,0,0,25,0,0,0,50,25,0,GIS United INC.,biz-gis.com
충청북도,43,4311,청주시,353650,448550,12,0,0,0,0,0,0,0,12,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1165,서초구,312650,545450,250,0,0,25,75,0,0,0,75,75,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,407850,288250,60,0,0,0,0,0,0,0,40,20,0,GIS United INC.,biz-gis.com
광주광역시,29,2914,서구,297650,283150,30,0,0,0,5,0,0,0,20,5,0,GIS United INC.,biz-gis.com
서울특별시,11,1129,성북구,315650,556150,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,311450,518750,93,0,0,0,0,0,0,0,62,31,0,GIS United INC.,biz-gis.com
대전광역시,30,3017,서구,343250,411850,35,0,0,0,10,0,0,0,15,10,0,GIS United INC.,biz-gis.com
인천광역시,28,2820,남동구,285950,539750,20,0,0,0,10,0,0,0,10,0,0,GIS United INC.,biz-gis.com
경상북도,47,4785,칠곡군,436050,376950,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1126,중랑구,318750,556550,125,0,0,0,25,0,0,0,75,25,0,GIS United INC.,biz-gis.com
전라남도,46,4617,나주시,283550,271450,198,0,0,0,0,0,0,0,154,44,0,GIS United INC.,biz-gis.com
경기도,41,4157,김포시,279750,569550,31,0,0,0,0,0,0,0,31,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2614,서구,493650,278150,16,0,0,0,0,0,0,0,16,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1117,용산구,309150,546950,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.,biz-gis.com
인천광역시,28,2824,계양구,288550,549350,100,0,0,0,0,0,0,0,70,30,0,GIS United INC.,biz-gis.com
경상북도,47,4715,김천시,410550,391350,23,0,0,0,0,0,0,0,23,0,0,GIS United INC.,biz-gis.com
경기도,41,4173,여주군,367950,521750,310,0,0,0,31,0,0,0,186,93,0,GIS United INC.,biz-gis.com
인천광역시,28,2818,연수구,282550,534850,190,0,0,0,30,0,0,0,130,30,0,GIS United INC.,biz-gis.com
서울특별시,11,1138,은평구,304650,555150,100,0,0,0,25,0,0,0,75,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1144,마포구,304750,550550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1141,서대문구,308450,552550,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.,biz-gis.com
서울특별시,11,1141,서대문구,305950,551050,125,0,0,0,0,0,0,0,75,50,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,453350,293750,80,0,0,0,20,0,20,0,40,0,0,GIS United INC.,biz-gis.com
강원도,42,4223,삼척시,503150,538350,36,0,0,0,0,0,0,0,36,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1150,강서구,295050,551850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.,biz-gis.com
충청북도,43,4375,진천군,350650,487650,12,0,0,0,0,0,0,0,12,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5011,제주시,238750,92350,8,0,0,0,2,0,0,0,2,4,0,GIS United INC.,biz-gis.com
