MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,SCHOOL_NM,배포처
경상남도,48,거창군,48880,390808,341758,한국승강기대학,biz-gis.com
충청남도,44,부여군,44760,301161,412489,한국전통문화학교,biz-gis.com
경기도,41,의왕시,41430,307492,524159,한국철도대학,biz-gis.com
대구광역시,27,달서구,27290,445869,359798,한국폴리텍섬유패션대학,biz-gis.com
경상남도,48,사천시,48240,410011,261118,한국폴리텍항공대학,biz-gis.com
경기도,41,고양시 덕양구,41281,300020,555820,한국항공대학교,biz-gis.com
대전광역시,30,대덕구,30230,348317,417219,한남대학교,biz-gis.com
강원도,42,원주시,42130,392008,522339,한라대학교,biz-gis.com
강원도,42,춘천시,42110,377179,587131,한림대학교,biz-gis.com
충청남도,44,논산시,44230,331106,398596,한민학교,biz-gis.com
경기도,41,동두천시,41250,315466,589465,한북대학교,biz-gis.com
서울특별시,11,성북구,11290,312788,553740,한성대학교,biz-gis.com
경기도,41,오산시,41370,313485,510612,한신대학교,biz-gis.com
서울특별시,11,성동구,11200,315595,551124,한양사이버대학교,biz-gis.com
서울특별시,11,구로구,11530,298610,544440,한영신학대학교,biz-gis.com
전라북도,45,완주군,45710,328460,351763,한일장신대학교,biz-gis.com
대전광역시,30,서구,30170,344109,411641,혜천대학,biz-gis.com
광주광역시,29,광산구,29200,287909,284220,호남대학교,biz-gis.com
전라북도,45,군산시,45130,297800,374685,호원대학교,biz-gis.com
경기도,41,의정부시,41150,314209,571979,경민대학,biz-gis.com
대구광역시,27,북구,27230,450847,373366,경북외국어대학교,biz-gis.com
대구광역시,27,달서구,27290,444145,362079,계명대학교,biz-gis.com
강원도,42,강릉시,42150,477236,570640,관동대학교,biz-gis.com
경기도,41,과천시,41290,310540,537138,구세군사관학교,biz-gis.com
충청북도,43,음성군,43770,368444,502917,극동대학교,biz-gis.com
경상북도,47,칠곡군,47850,446064,381469,대구예술대학교,biz-gis.com
전라남도,46,영암군,46830,261424,239887,대불대학교,biz-gis.com
경기도,41,수원시 장안구,41111,310400,522309,동남보건대학,biz-gis.com
전라남도,46,나주시,46170,283237,273327,동신대학교,biz-gis.com
경기도,41,용인시 기흥구,41463,321537,518526,루터대학교,biz-gis.com
서울특별시,11,광진구,11215,318399,550238,세종대학교,biz-gis.com
경기도,41,수원시 권선구,41113,308234,517241,수원여자대학,biz-gis.com
서울특별시,11,서대문구,11410,306578,551935,연세대학교,biz-gis.com
충청북도,43,영동군,43740,382055,399323,영동대학교,biz-gis.com
경기도,41,용인시 처인구,41461,326376,514167,용인대학교,biz-gis.com
경기도,41,파주시,41480,288885,580295,웅지세무대학,biz-gis.com
서울특별시,11,노원구,11350,316788,559161,인덕대학,biz-gis.com
서울특별시,11,광진구,11215,320973,550152,장로회신학대학교,biz-gis.com
전라북도,45,전주시 완산구,45111,322134,357809,전주기전대학,biz-gis.com
충청북도,43,청원군,43710,360243,455843,주성대학,biz-gis.com
경상남도,48,진주시,48170,406246,288792,진주보건대학,biz-gis.com
충청남도,44,천안시 서북구,44133,324869,483031,천안연암대학,biz-gis.com
대전광역시,30,유성구,30200,341352,418990,충남대학교,biz-gis.com
서울특별시,11,종로구,11110,312176,553436,한국방송통신대학교,biz-gis.com
서울특별시,11,마포구,11440,305273,550374,홍익대학교,biz-gis.com
인천광역시,28,남구,28170,283115,541921,한국폴리텍II대학남인천캠퍼스,biz-gis.com
강원도,42,강릉시,42150,478642,570916,한국폴리텍III대학강릉캠퍼스,biz-gis.com
충청남도,44,아산시,44200,306444,463910,한국폴리텍IV대학아산캠퍼스,biz-gis.com
충청북도,43,청주시 흥덕구,43113,350908,448790,한국폴리텍IV대학청주캠퍼스,biz-gis.com
광주광역시,29,북구,29170,298142,287791,한국폴리텍V대학,biz-gis.com
대구광역시,27,서구,27170,450142,363818,한국폴리텍VI대학대구캠퍼스,biz-gis.com
울산광역시,31,중구,31110,522369,331957,한국폴리텍VII대학울산캠퍼스,biz-gis.com
충청남도,44,논산시,44230,312120,394375,한국폴리텍바이오대학,biz-gis.com
서울특별시,11,동대문구,11230,317037,555430,한국외국어대학교,biz-gis.com
