,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60,POP_70,POP_80_O
4351,서울특별시,11,은평구,11380,304650,557750,41.38556,0.64778,6.80204,12.86175,11.56609,8.21234,0.97167,0.32389,0.0
4352,서울특별시,11,금천구,11545,303050,539450,886.30121,0.0,93.36703,254.88768,302.73465,206.29173,26.77519,2.24493,0.0
4353,서울특별시,11,영등포구,11560,302250,547250,126.87425,0.0,9.11979,39.64927,38.59042,29.73535,8.32565,1.45377,0.0
4354,서울특별시,11,은평구,11380,304650,554550,104.22703,0.0,24.06853,41.77691,22.13821,14.97313,1.27025,0.0,0.0
4355,서울특별시,11,구로구,11530,302250,542550,35.32619,0.0,6.56764,12.06775,9.56849,5.61253,1.50978,0.0,0.0
4356,서울특별시,11,은평구,11380,303150,553550,201.44535,0.0,35.87282,65.86978,56.40096,33.60848,9.69331,0.0,0.0
4357,서울특별시,11,구로구,11530,301350,543150,45.22709,0.0,5.65339,18.84462,7.53784,3.76893,9.42231,0.0,0.0
4358,서울특별시,11,은평구,11380,305050,558150,5.25,0.0,0.0,1.75,1.75,1.75,0.0,0.0,0.0
4359,서울특별시,11,구로구,11530,301350,543850,61.75422,0.0,3.19821,30.48716,18.34315,6.35126,1.23606,2.13838,0.0
4360,서울특별시,11,구로구,11530,301350,543950,77.63413,0.0,6.57728,23.74081,27.68856,11.07737,6.46062,2.08949,0.0
4361,서울특별시,11,송파구,11710,323150,542750,146.66161,0.0,51.90331,35.00439,43.84664,15.90727,0.0,0.0,0.0
4362,서울특별시,11,은평구,11380,304450,556350,53.77099,0.0,4.34445,10.51819,26.32419,12.58416,0.0,0.0,0.0
4363,서울특별시,11,서대문구,11410,306950,554650,93.77969,0.0,23.3347,27.89527,20.68722,8.52433,10.77896,2.55921,0.0
4364,서울특별시,11,서대문구,11410,306150,553650,18.0654,0.0,2.89772,4.91866,7.45942,2.5014,0.24018,0.04802,0.0
4365,서울특별시,11,은평구,11380,304750,556750,2.89993,0.0,0.3742,0.74837,1.30961,0.1871,0.28065,0.0,0.0
4366,서울특별시,11,은평구,11380,304550,556450,29.98809,0.0,2.06936,12.92468,5.1734,9.82065,0.0,0.0,0.0
4367,서울특별시,11,서대문구,11410,307450,556150,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
4368,서울특별시,11,은평구,11380,304350,556150,55.69226,0.0,0.24183,20.15996,16.3511,10.55172,8.38765,0.0,0.0
4369,서울특별시,11,마포구,11440,305250,551350,24.7969,0.00345,2.24189,8.48292,6.50885,6.27514,1.26369,0.02096,0.0
4370,서울특별시,11,마포구,11440,306950,549250,95.63138,0.0,12.24092,29.6565,27.24168,20.68702,5.55542,0.24984,0.0
4371,서울특별시,11,마포구,11440,303250,551450,149.94811,0.0,21.07723,59.42923,53.41539,13.65483,2.37143,0.0,0.0
4372,서울특별시,11,마포구,11440,305250,551750,69.46302,0.0,9.25422,23.95687,25.09481,9.25422,1.9029,0.0,0.0
4373,서울특별시,11,마포구,11440,304150,551050,29.59731,0.0,9.655,12.24084,5.72863,1.76568,0.18466,0.0225,0.0
4374,서울특별시,11,서대문구,11410,305450,551950,49.47463,0.0,6.34296,26.64011,7.61148,7.61149,1.26859,0.0,0.0
4375,서울특별시,11,서대문구,11410,307150,551050,129.69599,2.11146,57.49579,24.90393,26.73955,13.50238,2.64195,2.30093,0.0
4376,서울특별시,11,마포구,11440,303150,551050,38.53732,0.0,5.1673,11.78598,16.88157,0.05962,4.64285,0.0,0.0
4377,서울특별시,11,마포구,11440,306750,550850,20.17244,0.0,4.22576,6.81707,7.88893,0.0,1.24068,0.0,0.0
4378,서울특별시,11,서대문구,11410,305850,551250,41.14718,0.0,4.33132,12.99384,10.82818,12.99384,0.0,0.0,0.0
4379,서울특별시,11,서대문구,11410,304750,552250,7.9833,0.0,2.6611,1.33055,1.33055,2.6611,0.0,0.0,0.0
4380,서울특별시,11,마포구,11440,306150,550350,8.88362,0.00553,5.8205,1.53922,0.92156,0.41347,0.14922,0.0317,0.00242
4381,서울특별시,11,양천구,11470,296950,548550,34.62202,0.0,0.0,21.01534,9.64574,0.0,3.96094,0.0,0.0
4382,서울특별시,11,마포구,11440,301950,553750,7787.72788,0.0,609.87894,3049.39472,1657.64115,1860.93413,406.58596,203.29298,0.0
4383,서울특별시,11,마포구,11440,303350,552650,102.14634,0.0,35.11281,35.11281,19.15244,3.19207,9.57621,0.0,0.0
4384,서울특별시,11,양천구,11470,297750,547750,133.60479,0.0,41.95535,22.94103,41.97828,24.82411,1.90602,0.0,0.0
4385,서울특별시,11,양천구,11470,296250,548850,148.44738,0.0,28.34014,12.29339,79.1464,22.91842,5.71789,0.03114,0.0
4386,서울특별시,11,마포구,11440,307550,549250,91.3224,2.57589,15.45543,39.30472,18.36442,15.45541,0.16653,0.0,0.0
4387,서울특별시,11,송파구,11710,321850,546050,148.26017,0.0,48.90707,51.82384,26.53694,16.69774,4.29458,0.0,0.0
4388,서울특별시,11,양천구,11470,297350,546950,191.22484,0.0,22.4267,68.13017,74.50229,23.2768,2.88888,0.0,0.0
4389,서울특별시,11,송파구,11710,324950,544150,77.91782,0.0,9.58508,25.03569,24.56408,14.00214,4.73083,0.0,0.0
4390,서울특별시,11,양천구,11470,296750,549050,9.97472,0.0,0.40507,0.55697,8.55698,0.40507,0.05063,0.0,0.0
4391,서울특별시,11,관악구,11620,306950,542650,68.15147,0.0,7.13152,15.07427,22.2942,11.80233,9.85176,1.99739,0.0
4392,서울특별시,11,송파구,11710,322350,545350,177.16017,0.0,40.65971,90.03222,31.94693,5.80852,8.71279,0.0,0.0
4393,서울특별시,11,송파구,11710,323250,542950,20.10936,0.0,2.43262,5.80926,7.79581,4.07167,0.0,0.0,0.0
4394,서울특별시,11,송파구,11710,322250,543050,0.03105,0.0,0.0,0.0,0.03105,0.0,0.0,0.0,0.0
4395,서울특별시,11,강서구,11500,300150,551150,519.4637,0.0,24.00629,233.32551,157.75968,99.57129,4.80093,0.0,0.0
4396,서울특별시,11,강서구,11500,300750,550050,335.66382,0.01789,47.75672,81.79703,131.8859,61.22093,12.87906,0.10152,0.00477
4397,서울특별시,11,강서구,11500,298050,549850,192.28764,0.0,41.86828,68.97312,61.58468,10.36156,4.25,5.25,0.0
4398,서울특별시,11,강서구,11500,300150,550850,10.54469,0.0,2.06307,3.59132,2.52159,1.68108,0.4584,0.15282,0.07641
4399,서울특별시,11,양천구,11470,298950,547250,78.26357,0.0,6.18643,13.33045,28.00005,26.9065,2.18126,1.65888,0.0
4400,서울특별시,11,강서구,11500,299250,548550,89.542,0.0,24.79457,35.6908,10.89624,12.71227,3.63208,1.81604,0.0
4401,서울특별시,11,강서구,11500,299450,550950,10.8,0.0,0.0,3.6,3.6,3.6,0.0,0.0,0.0
4402,서울특별시,11,강서구,11500,298450,552250,17.01044,0.0,2.70536,6.3002,4.29891,2.29772,1.29708,0.11117,0.0
4403,서울특별시,11,강서구,11500,299750,548450,207.05304,0.0,30.36778,60.73555,66.25697,41.41061,5.52142,2.76071,0.0
4404,서울특별시,11,강서구,11500,297050,550950,3.08614,0.0,3.08614,0.0,0.0,0.0,0.0,0.0,0.0
4405,서울특별시,11,강서구,11500,298550,551950,522.28845,0.0,134.78412,143.20812,188.13617,50.54404,2.808,2.808,0.0
4406,서울특별시,11,강서구,11500,298550,548250,30.41472,0.0,2.36866,2.36865,22.12442,3.55299,0.0,0.0,0.0
4407,서울특별시,11,강서구,11500,297850,548450,74.80548,0.0,4.16968,13.26357,43.14854,8.51958,5.1695,0.53461,0.0
4408,서울특별시,11,강서구,11500,298050,548250,37.25,0.0,0.0,15.0,7.5,14.75,0.0,0.0,0.0
4409,서울특별시,11,강서구,11500,298350,550650,12.76009,0.0,4.12827,3.37767,4.12826,1.12589,0.0,0.0,0.0
4410,서울특별시,11,강서구,11500,295650,553450,127.44826,0.0,28.96552,63.72413,17.3793,17.37931,0.0,0.0,0.0
4411,서울특별시,11,강서구,11500,296950,550750,10.99999,0.01229,2.40318,3.82908,2.76398,1.51676,0.40162,0.06979,0.00329
4412,서울특별시,11,구로구,11530,301350,546150,45.7265,0.0,5.70471,15.87305,10.18316,12.48759,1.46319,0.0148,0.0
4413,서울특별시,11,구로구,11530,302250,545350,69.20828,0.0,7.68767,18.60516,24.69252,8.09908,10.12385,0.0,0.0
4414,서울특별시,11,구로구,11530,302250,543050,163.45585,0.28406,41.36484,87.03335,24.5461,7.10245,2.6705,0.45455,0.0
4415,서울특별시,11,구로구,11530,299250,545550,117.07709,0.0,19.70563,29.41183,40.26255,18.5611,9.13598,0.0,0.0
4416,서울특별시,11,구로구,11530,299050,544050,70.40548,0.0,3.60358,20.46693,22.80854,19.55005,2.34716,1.62922,0.0
4417,서울특별시,11,구로구,11530,299850,545050,65.18823,0.0,12.42791,16.76619,20.40057,12.42794,3.16562,0.0,0.0
4418,서울특별시,11,구로구,11530,302150,544250,16.80484,0.0,3.16441,3.42817,6.60613,3.60613,0.0,0.0,0.0
4419,서울특별시,11,구로구,11530,299150,543550,34.80146,0.0,4.22204,10.51996,10.3082,6.62154,3.10807,0.0,0.02165
4420,서울특별시,11,구로구,11530,299350,544150,1.90666,0.0,0.0,0.0,0.0,1.90666,0.0,0.0,0.0
4421,서울특별시,11,구로구,11530,301350,544450,48.95655,0.0,4.12612,15.07339,22.78318,3.17384,1.0156,2.78442,0.0
4422,서울특별시,11,구로구,11530,300250,543950,6.97728,0.0,0.0,6.97728,0.0,0.0,0.0,0.0,0.0
4423,서울특별시,11,구로구,11530,297850,544650,8.70636,0.0,2.17659,2.17659,4.35318,0.0,0.0,0.0,0.0
4424,서울특별시,11,금천구,11545,301550,541450,1186.34646,0.0,289.99579,708.51247,161.47493,16.47704,9.88623,0.0,0.0
4425,서울특별시,11,영등포구,11560,305450,546850,1246.7544,3.48742,278.99399,544.0383,298.17482,102.87904,19.18083,0.0,0.0
4426,서울특별시,11,금천구,11545,300950,542250,6.59082,0.0,3.29541,0.0,3.29541,0.0,0.0,0.0,0.0
4427,서울특별시,11,금천구,11545,302050,541450,213.78607,0.00572,43.42439,84.96551,47.8654,35.37313,2.12904,0.02288,0.0
4428,서울특별시,11,금천구,11545,302450,538750,1.94743,0.0,0.0,1.94743,0.0,0.0,0.0,0.0,0.0
4429,서울특별시,11,구로구,11530,301150,545150,62.60481,0.65213,6.52134,27.3896,17.60762,7.17346,3.26066,0.0,0.0
4430,서울특별시,11,금천구,11545,302750,541550,282.16413,0.0,36.11701,94.80715,106.09372,29.34507,13.54387,2.25731,0.0
4431,서울특별시,11,금천구,11545,303250,537850,27.4287,0.0,1.03662,13.19604,9.89703,0.0,3.29901,0.0,0.0
4432,서울특별시,11,금천구,11545,302250,542250,58.8788,0.14707,2.22367,17.79468,18.99873,18.52744,0.73887,0.44834,0.0
4433,서울특별시,11,금천구,11545,303850,539450,38.94522,0.0,3.56884,14.00853,14.22805,6.56018,0.57962,0.0,0.0
4434,서울특별시,11,구로구,11530,298050,545050,58.52273,0.0,5.63671,12.42822,21.16037,18.13076,1.16667,0.0,0.0
4435,서울특별시,11,금천구,11545,302350,540650,1.0427,0.0,0.0,1.0427,0.0,0.0,0.0,0.0,0.0
4436,서울특별시,11,금천구,11545,302150,542350,131.23432,0.00462,11.42551,41.15677,55.00241,17.2322,2.94629,3.46652,0.0
4437,서울특별시,11,구로구,11530,298250,544650,35.54313,0.0,4.25098,6.95292,12.02088,8.08765,4.2307,0.0,0.0
4438,서울특별시,11,금천구,11545,303750,538950,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4439,서울특별시,11,영등포구,11560,301850,547550,250.06503,0.0,10.72939,71.80797,82.21124,26.74196,52.20213,6.37234,0.0
4440,서울특별시,11,영등포구,11560,303350,543650,91.82312,0.0,5.24565,46.37305,20.98335,18.97887,0.19198,0.05022,0.0
4441,서울특별시,11,영등포구,11560,302950,547850,176.52115,0.0,45.24057,62.57953,38.81348,20.65615,4.69209,4.53933,0.0
4442,서울특별시,11,영등포구,11560,304750,545050,140.58265,0.0,32.2154,43.44088,42.50113,14.25393,7.93638,0.23493,0.0
4443,서울특별시,11,영등포구,11560,302250,548750,175.63842,0.0,37.18704,46.21814,37.76762,44.12425,10.27685,0.06452,0.0
4444,서울특별시,11,영등포구,11560,302550,543750,16.2,0.0,8.1,4.05,4.05,0.0,0.0,0.0,0.0
4445,서울특별시,11,영등포구,11560,303250,544250,57.65849,0.0,2.70893,13.51165,1.80596,27.92626,11.70569,0.0,0.0
4446,서울특별시,11,영등포구,11560,302050,549350,259.66695,0.77593,27.6397,91.72301,79.31654,44.79663,7.07817,8.33697,0.0
4447,서울특별시,11,영등포구,11560,303950,545650,113.3136,0.0,26.58009,26.58008,30.07672,24.06137,6.01534,0.0,0.0
4448,서울특별시,11,영등포구,11560,304150,545250,13.8889,0.0,0.0,2.77778,8.33334,2.77778,0.0,0.0,0.0
4449,서울특별시,11,관악구,11620,307850,543450,20.00002,0.0,1.66667,0.0,8.33334,8.33334,1.66667,0.0,0.0
4450,서울특별시,11,관악구,11620,307450,543250,35.16257,0.0,4.57143,9.14286,16.87685,4.57143,0.0,0.0,0.0
4451,서울특별시,11,강남구,11680,319150,543950,81.62616,0.0,29.68224,29.68224,14.84112,3.71028,3.71028,0.0,0.0
4452,서울특별시,11,강남구,11680,319050,543650,76.24349,0.0,9.76651,21.47801,26.85515,8.34948,9.79434,0.0,0.0
4453,서울특별시,11,영등포구,11560,303050,546750,117.64341,0.07461,17.73974,33.93503,38.59422,21.46943,5.6947,0.13568,0.0
4454,서울특별시,11,영등포구,11560,302650,546250,277.28696,0.01514,47.399,79.08361,96.92331,36.69288,14.7103,2.46272,0.0
4455,서울특별시,11,동작구,11590,306250,546550,22.21827,0.0,6.53478,2.61392,3.92087,7.84174,0.0,1.30696,0.0
4456,서울특별시,11,강동구,11740,322950,550150,83.57657,0.0,7.1637,19.10321,42.98225,11.93951,2.3879,0.0,0.0
4457,서울특별시,11,영등포구,11560,302950,545850,34.4,0.0,0.0,6.8,6.8,14.0,6.8,0.0,0.0
4458,서울특별시,11,동작구,11590,307850,544150,74.19418,0.0,25.55085,23.59295,15.52156,6.21751,3.31131,0.0,0.0
4459,서울특별시,11,영등포구,11560,303250,545950,35.02665,0.0,6.36849,12.73696,12.73696,3.18424,0.0,0.0,0.0
4460,서울특별시,11,영등포구,11560,303650,547450,40.09077,0.0,3.19297,8.51048,12.85741,11.52761,2.15591,1.84639,0.0
4461,서울특별시,11,영등포구,11560,301950,546650,90.9154,0.0,11.33641,28.29401,30.44254,13.32581,7.48407,0.02894,0.00362
4462,서울특별시,11,동작구,11590,309350,542150,12.70916,0.0,4.62254,3.67573,2.69554,1.22525,0.4901,0.0,0.0
4463,서울특별시,11,동작구,11590,305950,546150,439.70884,0.0,127.81944,186.0848,81.45006,30.75286,12.67429,0.92739,0.0
4464,서울특별시,11,동작구,11590,308250,546050,20.7287,0.0,13.81913,0.0,0.0,0.0,6.90957,0.0,0.0
4465,서울특별시,11,동작구,11590,303750,543450,23.90689,0.0,3.51526,0.0,16.87637,3.51526,0.0,0.0,0.0
4466,서울특별시,11,동작구,11590,309650,542750,24.84496,0.0,0.31694,1.0565,0.77477,15.04901,7.57732,0.03521,0.03521
4467,서울특별시,11,동작구,11590,304950,545150,77.18305,0.10472,14.74855,26.67002,15.37683,15.10746,4.86134,0.31413,0.0
4468,서울특별시,11,동작구,11590,308450,543750,0.59357,0.0005,0.12784,0.19129,0.14742,0.08973,0.03091,0.00563,0.00025
4469,서울특별시,11,관악구,11620,306650,542850,405.53379,0.0,107.61311,140.59374,104.16264,37.7082,15.42637,0.02973,0.0
4470,서울특별시,11,관악구,11620,303350,542850,64.98405,0.0,8.19945,17.96268,23.62116,11.56942,3.45745,0.17389,0.0
4471,서울특별시,11,관악구,11620,307650,542650,342.94272,0.0,100.6736,99.07706,82.63429,38.39595,14.13487,8.02695,0.0
4472,서울특별시,11,관악구,11620,305650,543150,67.90796,0.0,16.00535,14.63239,21.7243,13.25944,2.28648,0.0,0.0
4473,서울특별시,11,관악구,11620,304650,542850,407.53024,0.0,45.36995,140.67599,138.06913,61.67585,19.23413,2.50519,0.0
4474,서울특별시,11,관악구,11620,304450,543550,36.12103,0.0,5.52605,19.21161,9.06253,1.10521,1.21563,0.0,0.0
4475,서울특별시,11,관악구,11620,304550,543450,7.17207,0.0,0.61583,3.96027,1.23167,0.12317,1.24113,0.0,0.0
4476,서울특별시,11,관악구,11620,306150,541750,32.50669,0.0,5.66775,11.6303,9.61731,5.59133,0.0,0.0,0.0
4477,서울특별시,11,관악구,11620,304650,540350,33.92047,0.0,11.74165,9.78476,9.13246,3.2616,0.0,0.0,0.0
4478,서울특별시,11,관악구,11620,308450,541950,25.16708,0.0,2.91361,7.30055,3.65027,11.30265,0.0,0.0,0.0
4479,서울특별시,11,관악구,11620,305450,543750,378.76681,0.0,59.42102,142.88487,114.10956,44.26618,18.08518,0.0,0.0
4480,서울특별시,11,관악구,11620,308050,543750,12.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0
4481,서울특별시,11,관악구,11620,307950,542150,1.72642,0.0,0.0,0.86321,0.86321,0.0,0.0,0.0,0.0
4482,서울특별시,11,서초구,11650,313050,544150,763.41631,0.0,181.76578,246.39363,183.78541,90.88289,48.47088,10.0981,2.01962
4483,서울특별시,11,서초구,11650,312350,544050,1.56469,0.0,0.0,0.0,0.0,0.0,1.56469,0.0,0.0
4484,서울특별시,11,서초구,11650,312750,543350,419.37289,0.0,174.23218,160.05053,46.59699,20.25957,14.1817,4.05192,0.0
4485,서울특별시,11,관악구,11620,304850,541450,22.92174,0.0,2.72013,9.52068,7.49657,2.86592,0.0,0.31844,0.0
4486,서울특별시,11,서초구,11650,312250,543650,1.44649,0.0,0.0,1.44649,0.0,0.0,0.0,0.0,0.0
4487,서울특별시,11,서초구,11650,311550,542750,160.29056,0.0,43.82945,52.59534,30.05448,23.79313,8.76589,1.25227,0.0
4488,서울특별시,11,강남구,11680,316850,545850,243.97305,0.0,74.5473,71.15878,57.60477,32.1909,6.77704,1.69426,0.0
4489,서울특별시,11,강남구,11680,314650,546250,384.62248,0.01139,107.26348,139.87243,81.87222,36.47077,15.84884,3.27196,0.01139
4490,서울특별시,11,강남구,11680,313650,547150,461.60903,0.0,131.24177,162.9208,93.52864,34.69611,31.67907,7.54264,0.0
4491,서울특별시,11,서초구,11650,310250,543750,69.99528,0.0,5.51942,9.08589,24.9362,18.30205,12.13818,0.01354,0.0
4492,서울특별시,11,서초구,11650,319250,540650,2.4456,0.0,0.0,0.0,0.0,0.0,2.4456,0.0,0.0
4493,서울특별시,11,서초구,11650,315950,541550,62.25252,0.0,7.07581,26.07371,19.09995,5.89827,4.07857,0.02621,0.0
4494,서울특별시,11,강남구,11680,314150,546850,402.12973,0.0,95.39115,138.95076,74.67354,69.89261,18.51662,3.1873,1.51775
4495,서울특별시,11,서초구,11650,310850,543950,243.22409,0.0,49.94781,110.75382,45.60452,28.23137,6.51493,2.17164,0.0
4496,서울특별시,11,서초구,11650,316550,540550,17.03271,0.0,2.4775,5.52269,4.43887,3.04524,1.54841,0.0,0.0
4497,서울특별시,11,서초구,11650,310450,542350,113.8392,0.0,9.34279,43.93731,37.64062,11.35409,11.56439,0.0,0.0
4498,서울특별시,11,서초구,11650,311150,541550,9.2638,0.0,0.0,0.0,4.6319,4.6319,0.0,0.0,0.0
4499,서울특별시,11,서초구,11650,311450,541550,4.6319,0.0,0.0,0.0,0.0,4.6319,0.0,0.0,0.0
4500,서울특별시,11,강남구,11680,317550,547150,24.05092,0.0,9.25035,7.40029,5.55021,0.0,1.85007,0.0,0.0
4501,서울특별시,11,강남구,11680,317450,546850,3.70014,0.0,0.0,3.70014,0.0,0.0,0.0,0.0,0.0
4502,서울특별시,11,서초구,11650,315950,540350,0.06585,0.0,0.0,0.0,0.06585,0.0,0.0,0.0,0.0
4503,서울특별시,11,서초구,11650,311550,543150,1.6,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0
4504,서울특별시,11,서초구,11650,313550,540450,1.77843,0.0,0.0,0.59281,0.0,1.18562,0.0,0.0,0.0
4505,서울특별시,11,강남구,11680,314950,544950,811.85866,0.0,212.68835,317.89208,193.01185,61.14699,25.22048,1.89891,0.0
4506,서울특별시,11,강남구,11680,315250,545050,66.07796,0.00082,18.46496,25.80341,14.30621,4.86145,1.33931,0.00612,1.29568
4507,서울특별시,11,강남구,11680,315150,543050,178.30574,0.23485,43.47583,55.43047,38.73485,33.59244,6.3676,0.4697,0.0
4508,서울특별시,11,강남구,11680,320950,543150,3947.35692,0.0,939.14812,1672.85759,689.68689,498.92243,146.74189,0.0,0.0
4509,서울특별시,11,강남구,11680,314350,544250,1275.75675,0.0,503.21519,418.16473,214.398,99.22551,33.66579,7.08753,0.0
4510,서울특별시,11,강남구,11680,315850,544150,67.63162,0.0,14.54211,8.53159,16.44211,19.58422,8.53159,0.0,0.0
4511,서울특별시,11,강남구,11680,316050,546850,73.33666,0.0,28.75948,31.63543,1.43797,5.7519,2.87594,2.87594,0.0
4512,서울특별시,11,강남구,11680,316150,542350,349.56008,0.0,62.26742,107.98855,112.00521,49.24841,18.05049,0.0,0.0
4513,서울특별시,11,강남구,11680,315650,547150,92.64224,0.0,36.82912,27.19928,23.41456,3.19928,2.0,0.0,0.0
4514,서울특별시,11,강남구,11680,315650,547050,22.0,0.0,10.0,8.0,2.0,0.0,2.0,0.0,0.0
4515,서울특별시,11,강남구,11680,315750,547050,80.12352,0.0,32.83751,35.46451,7.881,3.9405,0.0,0.0,0.0
4516,서울특별시,11,강남구,11680,321450,540450,3.84588,0.0,1.92294,0.0,0.0,0.0,0.0,1.92294,0.0
4517,서울특별시,11,강남구,11680,316150,547650,26.50952,0.0,12.42624,8.16018,4.84617,0.0,1.07693,0.0,0.0
4518,서울특별시,11,강남구,11680,320550,540850,2.60213,0.0,0.0,0.0,0.46589,0.71208,1.06812,0.35604,0.0
4519,서울특별시,11,송파구,11710,323350,545450,624.36738,0.0,134.56193,398.30333,69.9722,10.76496,5.38248,5.38248,0.0
4520,서울특별시,11,송파구,11710,321350,544750,283.192,0.0,73.40936,90.1803,57.52619,48.21825,13.8579,0.0,0.0
4521,서울특별시,11,송파구,11710,321250,544750,171.68109,0.0,36.04473,57.37418,50.16752,20.98482,6.51735,0.59249,0.0
4522,서울특별시,11,송파구,11710,322150,546250,18.5382,0.0,1.23588,6.1794,6.1794,4.94352,0.0,0.0,0.0
4523,서울특별시,11,송파구,11710,321950,545050,42.32954,0.0,5.26786,13.26298,15.89691,7.90179,0.0,0.0,0.0
4524,서울특별시,11,송파구,11710,319850,544950,561.53947,5.44493,105.89986,200.01942,132.83291,77.53909,34.35833,5.44493,0.0
4525,서울특별시,11,송파구,11710,325650,543950,7.2948,0.0,0.0,0.0,4.37688,1.45896,1.45896,0.0,0.0
4526,서울특별시,11,송파구,11710,325050,544450,16.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0
4527,서울특별시,11,송파구,11710,324950,544450,12.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0
4528,서울특별시,11,송파구,11710,322050,548650,3.64476,0.0,0.0,0.0,3.64476,0.0,0.0,0.0,0.0
4529,서울특별시,11,송파구,11710,325850,544250,0.76924,0.0,0.0,0.38462,0.38462,0.0,0.0,0.0,0.0
4530,서울특별시,11,송파구,11710,323550,544850,63.0,0.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0
4531,서울특별시,11,송파구,11710,323850,545750,1.66744,0.0,0.0,0.83372,0.83372,0.0,0.0,0.0,0.0
4532,서울특별시,11,송파구,11710,321650,548450,8.96,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0
4533,서울특별시,11,송파구,11710,318350,546550,20.03391,0.0,0.0,6.67797,0.0,13.35594,0.0,0.0,0.0
4534,서울특별시,11,강동구,11740,324650,550050,67.2175,0.0,11.22188,11.27513,17.815,23.42239,3.34987,0.13323,0.0
4535,서울특별시,11,강동구,11740,324550,550050,342.63777,0.0,89.84636,100.32052,83.04127,59.38333,8.59392,1.45237,0.0
4536,서울특별시,11,강동구,11740,326850,550850,147.09285,0.0,3.11031,15.10721,42.74848,62.92889,22.75362,0.44434,0.0
4537,서울특별시,11,송파구,11710,322850,544150,456.22997,0.0,143.81998,161.76955,87.63822,40.4759,22.52632,0.0,0.0
4538,서울특별시,11,송파구,11710,322950,541250,16.76924,0.0,8.38462,0.0,8.38462,0.0,0.0,0.0,0.0
4539,서울특별시,11,송파구,11710,324450,542450,25.15386,0.0,8.38462,16.76924,0.0,0.0,0.0,0.0,0.0
4540,서울특별시,11,송파구,11710,323850,543050,8.38462,0.0,8.38462,0.0,0.0,0.0,0.0,0.0,0.0
4541,서울특별시,11,강동구,11740,324750,548850,47.5426,0.0,4.35852,12.97528,10.79602,17.23352,2.17926,0.0,0.0
4542,서울특별시,11,강동구,11740,323350,549050,6.88015,0.0,1.40038,1.58306,1.58304,1.64392,0.54798,0.12177,0.0
4543,서울특별시,11,강동구,11740,323650,549750,71.11311,0.0,7.00918,19.34224,21.02756,17.56761,4.3919,1.77462,0.0
4544,서울특별시,11,강동구,11740,324850,547750,1208.61642,0.0,329.58559,475.74351,247.16229,141.09176,13.03446,1.99881,0.0
4545,서울특별시,11,강동구,11740,322550,549350,7.07866,0.0,0.0,1.17978,5.89888,0.0,0.0,0.0,0.0
4546,서울특별시,11,강동구,11740,324050,549050,67.8,0.0,0.0,45.2,11.3,11.3,0.0,0.0,0.0
4547,서울특별시,11,강동구,11740,323650,549050,4.56911,0.0,0.0,0.0,0.0,4.56911,0.0,0.0,0.0
4548,서울특별시,11,서대문구,11410,306950,552350,101.50653,0.0,42.37652,33.50701,12.8115,9.855,2.9565,0.0,0.0
4549,서울특별시,11,도봉구,11320,316050,564250,63.91819,0.0,16.82056,20.1847,8.41029,11.7744,5.04618,1.68206,0.0
4550,서울특별시,11,용산구,11170,310350,550350,52.62797,0.0,5.72043,6.86452,13.72904,17.16129,9.15269,0.0,0.0
4551,서울특별시,11,용산구,11170,312550,548250,5.17973,0.0,0.0,0.0,0.0,5.17973,0.0,0.0,0.0
4552,서울특별시,11,노원구,11350,317550,561150,1744.61414,1.64586,732.40878,674.80359,204.08693,102.04347,27.97965,1.64586,0.0
4553,서울특별시,11,서대문구,11410,308850,552150,8.43992,0.0,4.21996,0.0,2.10998,2.10998,0.0,0.0,0.0
4554,서울특별시,11,중랑구,11260,320050,554550,221.81816,0.0,18.22944,58.068,77.29927,61.67678,6.54467,0.0,0.0
4555,서울특별시,11,도봉구,11320,313750,562850,4.36845,0.0,0.36029,0.81064,1.5312,1.08085,0.45036,0.13511,0.0
4556,서울특별시,11,도봉구,11320,316050,565950,0.70368,0.0,0.0,0.0,0.35184,0.35184,0.0,0.0,0.0
4557,서울특별시,11,송파구,11710,322650,545350,93.31662,0.0,15.4625,23.12719,36.64909,14.82155,3.20392,0.05237,0.0
4558,서울특별시,11,양천구,11470,299250,548050,8.36223,0.0,2.78741,2.78741,2.78741,0.0,0.0,0.0,0.0
4559,서울특별시,11,금천구,11545,304150,539350,17.52329,0.0,2.19043,5.77479,5.17735,2.78774,1.59298,0.0,0.0
4560,서울특별시,11,서초구,11650,310350,542750,204.13922,0.09306,34.15449,80.07255,53.82366,33.26012,2.28891,0.0,0.44643
4561,서울특별시,11,강남구,11680,317350,546450,11.875,0.0,0.0,0.0,11.875,0.0,0.0,0.0,0.0
4562,서울특별시,11,관악구,11620,307150,540650,1.25298,0.0,0.0,0.62649,0.0,0.62649,0.0,0.0,0.0
