,MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,종합전문병,한방병원,치과병원,한의원,조산원,일반병원,요양병원,의원,치과의원,종합병원,소유권
2528,서울특별시,11,1162,관악구,305650,540650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2529,서울특별시,11,1168,강남구,315650,543850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2530,서울특별시,11,1156,영등포구,302550,546250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2531,서울특별시,11,1114,중구,311950,552150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2532,서울특별시,11,1162,관악구,306450,542950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2533,서울특별시,11,1129,성북구,316050,556550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2534,서울특별시,11,1138,은평구,304450,556150,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2535,서울특별시,11,1168,강남구,314150,544550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2536,서울특별시,11,1156,영등포구,304750,545650,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2537,서울특별시,11,1117,용산구,310550,549850,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2538,서울특별시,11,1168,강남구,315650,547250,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2539,서울특별시,11,1171,송파구,323650,542750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2540,서울특별시,11,1162,관악구,303850,542450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2541,서울특별시,11,1141,서대문구,307350,555150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2542,서울특별시,11,1168,강남구,315950,547250,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2543,서울특별시,11,1126,중랑구,320050,554550,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2544,서울특별시,11,1120,성동구,315450,551350,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2545,서울특별시,11,1130,강북구,313850,557850,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2546,서울특별시,11,1153,구로구,299050,543650,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2547,서울특별시,11,1159,동작구,306750,545450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2548,서울특별시,11,1121,광진구,319250,548350,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2549,서울특별시,11,1135,노원구,318350,558450,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2550,서울특별시,11,1121,광진구,319250,552550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2551,서울특별시,11,1129,성북구,313350,555750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2552,서울특별시,11,1135,노원구,318450,558150,125,0,0,0,25,25,0,0,25,50,0,GIS United INC.
2553,서울특별시,11,1126,중랑구,318950,555650,150,0,0,0,25,0,0,0,50,75,0,GIS United INC.
2554,서울특별시,11,1162,관악구,304550,540850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2555,서울특별시,11,1135,노원구,318350,559750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2556,서울특별시,11,1120,성동구,313150,549250,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2557,서울특별시,11,1168,강남구,316750,545550,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2558,서울특별시,11,1156,영등포구,302850,544050,125,0,0,0,25,0,0,0,25,50,25,GIS United INC.
2559,서울특별시,11,1123,동대문구,314650,553250,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2560,서울특별시,11,1129,성북구,317350,557050,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2561,서울특별시,11,1135,노원구,316450,559650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2562,서울특별시,11,1156,영등포구,302950,543950,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2563,서울특별시,11,1162,관악구,305450,542450,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2564,서울특별시,11,1162,관악구,308850,541950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2565,서울특별시,11,1174,강동구,323250,550450,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2566,서울특별시,11,1174,강동구,326950,549650,75,0,0,0,0,0,0,0,25,50,0,GIS United INC.
2567,서울특별시,11,1123,동대문구,314750,554150,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2568,서울특별시,11,1117,용산구,308950,548950,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2569,서울특별시,11,1174,강동구,324350,549150,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2570,서울특별시,11,1165,서초구,311050,543650,150,0,25,0,50,0,0,0,25,50,0,GIS United INC.
2571,서울특별시,11,1144,마포구,305050,549950,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2572,서울특별시,11,1132,도봉구,315250,561750,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2573,서울특별시,11,1130,강북구,313550,558650,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2574,서울특별시,11,1130,강북구,313350,559550,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2575,서울특별시,11,1135,노원구,318750,557750,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2576,서울특별시,11,1144,마포구,304850,550050,50,0,0,0,0,0,0,0,50,0,0,GIS United INC.
2577,서울특별시,11,1121,광진구,318050,550150,75,0,0,0,25,0,0,0,25,25,0,GIS United INC.
2578,서울특별시,11,1121,광진구,318250,549850,25,0,0,0,0,0,0,0,25,0,0,GIS United INC.
2579,서울특별시,11,1162,관악구,306350,541450,50,0,0,0,25,0,0,0,25,0,0,GIS United INC.
2580,서울특별시,11,1168,강남구,314950,547150,50,0,0,0,0,0,0,0,25,25,0,GIS United INC.
2581,서울특별시,11,1126,중랑구,318850,556750,50,0,0,0,0,0,25,0,0,25,0,GIS United INC.
2582,서울특별시,11,1156,영등포구,302750,545350,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2583,서울특별시,11,1162,관악구,303950,542750,50,0,0,0,0,0,25,0,0,25,0,GIS United INC.
2584,서울특별시,11,1150,강서구,295250,552250,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2585,서울특별시,11,1150,강서구,300750,550250,50,0,0,0,0,0,25,0,0,25,0,GIS United INC.
2586,서울특별시,11,1130,강북구,314550,557450,75,0,0,0,25,0,25,0,0,25,0,GIS United INC.
2587,서울특별시,11,1165,서초구,310650,541950,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2588,서울특별시,11,1168,강남구,314450,546350,50,0,0,0,0,0,25,0,0,25,0,GIS United INC.
2589,서울특별시,11,1129,성북구,314450,556550,75,0,0,0,25,0,25,0,0,25,0,GIS United INC.
2590,서울특별시,11,1171,송파구,322850,544450,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2591,서울특별시,11,1138,은평구,303650,556550,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2592,서울특별시,11,1120,성동구,313550,550450,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2593,서울특별시,11,1138,은평구,304850,556250,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2594,서울특별시,11,1138,은평구,305150,555150,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2595,서울특별시,11,1147,양천구,297650,546750,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2596,서울특별시,11,1174,강동구,322850,549250,50,0,0,0,25,0,25,0,0,0,0,GIS United INC.
2597,서울특별시,11,1156,영등포구,303050,546950,25,0,0,0,0,0,25,0,0,0,0,GIS United INC.
2598,서울특별시,11,1129,성북구,315050,555350,50,0,0,25,0,0,25,0,0,0,0,GIS United INC.
2599,서울특별시,11,1159,동작구,307350,545250,50,0,0,0,0,0,25,0,0,25,0,GIS United INC.
2600,서울특별시,11,1153,구로구,299950,544750,25,0,0,0,0,0,0,0,0,0,25,GIS United INC.
2601,서울특별시,11,1117,용산구,309050,550650,25,0,0,0,0,0,0,0,0,0,25,GIS United INC.
2602,서울특별시,11,1126,중랑구,319450,553850,50,0,0,0,0,0,0,0,0,25,25,GIS United INC.
2603,서울특별시,11,1153,구로구,301550,543950,25,25,0,0,0,0,0,0,0,0,0,GIS United INC.
2604,서울특별시,11,1129,성북구,314250,554350,25,25,0,0,0,0,0,0,0,0,0,GIS United INC.
2605,서울특별시,11,1114,중구,310350,552250,25,0,0,25,0,0,0,0,0,0,0,GIS United INC.
2606,서울특별시,11,1150,강서구,297650,551350,50,0,0,25,0,0,0,0,0,25,0,GIS United INC.
2607,서울특별시,11,1138,은평구,305150,557650,25,0,0,25,0,0,0,0,0,0,0,GIS United INC.
2608,서울특별시,11,1168,강남구,314650,547550,50,0,0,25,0,0,0,0,0,25,0,GIS United INC.
2609,서울특별시,11,1171,송파구,321150,545150,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2610,서울특별시,11,1138,은평구,304850,555050,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2611,서울특별시,11,1141,서대문구,308550,551350,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2612,서울특별시,11,1174,강동구,324350,549450,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2613,서울특별시,11,1117,용산구,311950,549550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2614,서울특별시,11,1150,강서구,297650,550350,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2615,서울특별시,11,1126,중랑구,318850,556350,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2616,서울특별시,11,1165,서초구,313250,542850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2617,서울특별시,11,1174,강동구,322650,547850,75,0,0,0,25,0,0,0,0,50,0,GIS United INC.
2618,서울특별시,11,1162,관악구,306250,541250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2619,서울특별시,11,1165,서초구,313950,543550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2620,서울특별시,11,1123,동대문구,317350,555250,75,0,0,0,25,0,0,0,0,50,0,GIS United INC.
2621,서울특별시,11,1147,양천구,300650,547250,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2622,서울특별시,11,1114,중구,309750,551650,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2623,서울특별시,11,1121,광진구,321250,549950,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2624,서울특별시,11,1171,송파구,323050,542650,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2625,서울특별시,11,1153,구로구,301950,542550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2626,서울특별시,11,1114,중구,313850,551850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2627,서울특별시,11,1154,금천구,303450,539550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2628,서울특별시,11,1171,송파구,322650,543350,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2629,서울특별시,11,1111,종로구,311750,553950,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2630,서울특별시,11,1171,송파구,319950,545350,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2631,서울특별시,11,1168,강남구,316650,545250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2632,서울특별시,11,1171,송파구,321650,544650,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2633,서울특별시,11,1147,양천구,299850,547950,75,0,0,0,50,0,0,0,0,25,0,GIS United INC.
2634,서울특별시,11,1114,중구,310250,551650,100,0,0,0,50,0,0,0,0,50,0,GIS United INC.
2635,서울특별시,11,1141,서대문구,306250,551250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2636,서울특별시,11,1114,중구,310550,551850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2637,서울특별시,11,1117,용산구,312750,548450,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2638,서울특별시,11,1111,종로구,310250,552350,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2639,서울특별시,11,1138,은평구,304650,555750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2640,서울특별시,11,1156,영등포구,303550,547850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2641,서울특별시,11,1168,강남구,317750,543350,100,0,0,0,50,0,0,0,0,50,0,GIS United INC.
2642,서울특별시,11,1150,강서구,298450,551050,75,0,0,0,50,0,0,0,0,25,0,GIS United INC.
2643,서울특별시,11,1168,강남구,315250,546250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2644,서울특별시,11,1156,영등포구,305450,547250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2645,서울특별시,11,1153,구로구,301850,545850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2646,서울특별시,11,1120,성동구,315850,551850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2647,서울특별시,11,1165,서초구,313450,543050,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2648,서울특별시,11,1147,양천구,297950,547350,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2649,서울특별시,11,1162,관악구,305350,543750,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2650,서울특별시,11,1168,강남구,316950,546850,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2651,서울특별시,11,1126,중랑구,320450,555850,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2652,서울특별시,11,1168,강남구,315250,546450,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2653,서울특별시,11,1111,종로구,310450,552650,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2654,서울특별시,11,1168,강남구,317350,545750,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2655,서울특별시,11,1162,관악구,305150,543850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2656,서울특별시,11,1144,마포구,304450,551550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2657,서울특별시,11,1153,구로구,300550,544350,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2658,서울특별시,11,1168,강남구,316650,545150,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2659,서울특별시,11,1159,동작구,310050,543550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2660,서울특별시,11,1120,성동구,315250,551450,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2661,서울특별시,11,1123,동대문구,318350,552450,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2662,서울특별시,11,1120,성동구,316750,548750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2663,서울특별시,11,1168,강남구,314950,545950,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2664,서울특별시,11,1165,서초구,311550,542550,75,0,0,0,25,0,0,0,0,50,0,GIS United INC.
2665,서울특별시,11,1114,중구,310350,551250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2666,서울특별시,11,1165,서초구,310150,542550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2667,서울특별시,11,1147,양천구,300750,547450,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2668,서울특별시,11,1156,영등포구,305550,546850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2669,서울특별시,11,1171,송파구,319850,545350,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2670,서울특별시,11,1135,노원구,317250,558250,75,0,0,0,25,0,0,0,0,50,0,GIS United INC.
2671,서울특별시,11,1129,성북구,316550,557750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2672,서울특별시,11,1117,용산구,310550,549750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2673,서울특별시,11,1171,송파구,322050,547850,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2674,서울특별시,11,1156,영등포구,302950,546750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2675,서울특별시,11,1141,서대문구,306850,551250,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2676,서울특별시,11,1154,금천구,301450,542250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2677,서울특별시,11,1156,영등포구,303450,547250,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2678,서울특별시,11,1159,동작구,310050,543150,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2679,서울특별시,11,1162,관악구,304150,543350,75,0,0,0,0,0,0,0,0,75,0,GIS United INC.
2680,서울특별시,11,1168,강남구,315550,545150,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2681,서울특별시,11,1141,서대문구,306350,551250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2682,서울특별시,11,1168,강남구,314550,543850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2683,서울특별시,11,1111,종로구,310650,553350,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2684,서울특별시,11,1153,구로구,299550,544550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2685,서울특별시,11,1129,성북구,312550,557850,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2686,서울특별시,11,1156,영등포구,304750,548050,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2687,서울특별시,11,1144,마포구,305350,551750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2688,서울특별시,11,1156,영등포구,304650,547950,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2689,서울특별시,11,1144,마포구,307950,550250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2690,서울특별시,11,1121,광진구,319250,548850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2691,서울특별시,11,1114,중구,313050,551250,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2692,서울특별시,11,1162,관악구,306950,543250,75,0,0,0,25,0,0,0,0,50,0,GIS United INC.
2693,서울특별시,11,1123,동대문구,317650,551450,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2694,서울특별시,11,1132,도봉구,316450,561650,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2695,서울특별시,11,1147,양천구,298750,546250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2696,서울특별시,11,1147,양천구,299850,549150,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2697,서울특별시,11,1121,광진구,318950,548250,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2698,서울특별시,11,1150,강서구,297450,549950,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2699,서울특별시,11,1171,송파구,320350,544550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2700,서울특별시,11,1111,종로구,310750,552750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2701,서울특별시,11,1154,금천구,301850,541150,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2702,서울특별시,11,1123,동대문구,314850,552650,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2703,서울특별시,11,1153,구로구,302450,543350,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2704,서울특별시,11,1141,서대문구,308750,552250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2705,서울특별시,11,1168,강남구,318550,543250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2706,서울특별시,11,1129,성북구,314350,556550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2707,서울특별시,11,1159,동작구,306450,545150,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2708,서울특별시,11,1156,영등포구,305450,547450,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2709,서울특별시,11,1165,서초구,314350,542050,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2710,서울특별시,11,1159,동작구,304750,544550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2711,서울특별시,11,1111,종로구,310450,552850,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2712,서울특별시,11,1171,송파구,321850,547950,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2713,서울특별시,11,1168,강남구,315350,544850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2714,서울특별시,11,1114,중구,311950,551450,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2715,서울특별시,11,1111,종로구,310550,554050,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2716,서울특별시,11,1123,동대문구,317050,553250,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2717,서울특별시,11,1171,송파구,322950,542650,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2718,서울특별시,11,1121,광진구,319350,548250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2719,서울특별시,11,1121,광진구,319750,550950,75,0,0,0,50,0,0,0,0,25,0,GIS United INC.
2720,서울특별시,11,1126,중랑구,318950,553950,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2721,서울특별시,11,1147,양천구,299750,548750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2722,서울특별시,11,1117,용산구,310450,549650,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2723,서울특별시,11,1156,영등포구,304750,544650,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2724,서울특별시,11,1165,서초구,310950,544850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2725,서울특별시,11,1156,영등포구,302750,548550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2726,서울특별시,11,1123,동대문구,314250,552850,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2727,서울특별시,11,1147,양천구,300250,547150,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2728,서울특별시,11,1165,서초구,314750,542750,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2729,서울특별시,11,1114,중구,311450,551750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2730,서울특별시,11,1165,서초구,313050,543350,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2731,서울특별시,11,1117,용산구,311750,547550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2732,서울특별시,11,1117,용산구,307850,547550,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2733,서울특별시,11,1111,종로구,310150,553550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2734,서울특별시,11,1123,동대문구,317650,551750,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2735,서울특별시,11,1141,서대문구,305150,553550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2736,서울특별시,11,1174,강동구,322650,547950,75,0,0,0,25,0,0,0,0,50,0,GIS United INC.
2737,서울특별시,11,1156,영등포구,303350,547250,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2738,서울특별시,11,1121,광진구,320250,548550,50,0,0,0,0,0,0,0,0,50,0,GIS United INC.
2739,서울특별시,11,1162,관악구,307450,542750,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2740,서울특별시,11,1156,영등포구,301550,547450,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2741,서울특별시,11,1171,송파구,321950,545150,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2742,서울특별시,11,1147,양천구,298150,547350,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2743,서울특별시,11,1129,성북구,313650,554150,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2744,서울특별시,11,1144,마포구,303650,550950,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2745,서울특별시,11,1141,서대문구,306150,551050,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2746,서울특별시,11,1154,금천구,303750,542650,50,0,0,0,25,0,0,0,0,25,0,GIS United INC.
2747,서울특별시,11,1156,영등포구,304050,544450,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2748,서울특별시,11,1135,노원구,317550,557550,25,0,0,0,0,0,0,0,0,25,0,GIS United INC.
2749,서울특별시,11,1120,성동구,316850,550150,25,0,25,0,0,0,0,0,0,0,0,GIS United INC.
2750,서울특별시,11,1168,강남구,316850,545650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2751,서울특별시,11,1168,강남구,313950,545550,50,0,0,0,50,0,0,0,0,0,0,GIS United INC.
2752,서울특별시,11,1174,강동구,324250,550150,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2753,서울특별시,11,1138,은평구,304050,556250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2754,서울특별시,11,1126,중랑구,319650,555750,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2755,서울특별시,11,1144,마포구,307650,549250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2756,서울특별시,11,1171,송파구,319150,545750,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2757,서울특별시,11,1121,광진구,320650,549250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2758,서울특별시,11,1153,구로구,297850,544450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2759,서울특별시,11,1147,양천구,299850,548150,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2760,서울특별시,11,1168,강남구,314350,547450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2761,서울특별시,11,1121,광진구,319250,551950,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2762,서울특별시,11,1153,구로구,301450,544550,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2763,서울특별시,11,1174,강동구,323750,548850,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2764,서울특별시,11,1141,서대문구,304450,552550,50,0,0,0,50,0,0,0,0,0,0,GIS United INC.
2765,서울특별시,11,1156,영등포구,304950,545950,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2766,서울특별시,11,1159,동작구,305150,544450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2767,서울특별시,11,1121,광진구,318650,548350,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2768,서울특별시,11,1138,은평구,305850,561150,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2769,서울특별시,11,1126,중랑구,319450,554750,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2770,서울특별시,11,1126,중랑구,319050,557650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2771,서울특별시,11,1114,중구,313550,551750,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2772,서울특별시,11,1150,강서구,300150,550550,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2773,서울특별시,11,1162,관악구,305750,543450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2774,서울특별시,11,1121,광진구,318650,550450,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2775,서울특별시,11,1144,마포구,303850,551250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2776,서울특별시,11,1123,동대문구,315350,553850,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2777,서울특별시,11,1153,구로구,301650,545650,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2778,서울특별시,11,1132,도봉구,315750,563150,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2779,서울특별시,11,1165,서초구,313450,546250,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2780,서울특별시,11,1123,동대문구,315250,554150,50,0,0,0,50,0,0,0,0,0,0,GIS United INC.
2781,서울특별시,11,1144,마포구,305250,550650,50,0,0,0,50,0,0,0,0,0,0,GIS United INC.
2782,서울특별시,11,1123,동대문구,316650,554550,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
2783,서울특별시,11,1174,강동구,324450,550150,25,0,0,0,25,0,0,0,0,0,0,GIS United INC.
