,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HO_CNT,PY_SUM,PR_SUM,PY_10U,PY_10,PY_20,PY_30,PY_40,PY_50O,PR_05U,PR_05,PR_1,PR_2,PR_3,PR_4,PR_5,PR_6,PR_7_O
6950,서울특별시,11,강북구,11305,314150,558550,16,174.0,1119000000.0,10,6,0,0,0,0,9,1,6,0,0,0,0,0,0
6951,서울특별시,11,강북구,11305,315750,558650,8,176.0,724000000.0,0,0,8,0,0,0,0,6,2,0,0,0,0,0,0
6952,서울특별시,11,강북구,11305,313850,559150,26,422.0,2246000000.0,1,20,4,1,0,0,1,14,11,0,0,0,0,0,0
6953,서울특별시,11,강북구,11305,313250,560150,38,571.0,2979000000.0,2,28,8,0,0,0,5,24,9,0,0,0,0,0,0
6954,서울특별시,11,강북구,11305,313750,559750,41,649.0,3245000000.0,1,37,3,0,0,0,5,32,4,0,0,0,0,0,0
6955,서울특별시,11,관악구,11620,305850,540750,78,1467.0,7413000000.0,1,35,42,0,0,0,1,42,35,0,0,0,0,0,0
6956,서울특별시,11,관악구,11620,304750,543050,24,539.0,2766000000.0,0,14,8,0,0,2,0,9,13,2,0,0,0,0,0
6957,서울특별시,11,관악구,11620,305550,542250,65,876.0,4387000000.0,4,57,4,0,0,0,10,52,3,0,0,0,0,0,0
6958,서울특별시,11,관악구,11620,306550,541850,94,1186.0,6856000000.0,16,78,0,0,0,0,21,61,12,0,0,0,0,0,0
6959,서울특별시,11,광진구,11215,321450,549750,19,1143.0,9309000000.0,0,0,0,0,0,19,0,0,0,0,0,10,8,1,0
6960,서울특별시,11,광진구,11215,319750,549250,87,1592.0,10717000000.0,1,56,30,0,0,0,1,28,52,6,0,0,0,0,0
6961,서울특별시,11,구로구,11530,301150,544050,8,159.0,946000000.0,0,4,4,0,0,0,0,2,6,0,0,0,0,0,0
6962,서울특별시,11,노원구,11350,317850,562150,126,2239.0,11090000000.0,4,83,39,0,0,0,14,70,42,0,0,0,0,0,0
6963,서울특별시,11,동대문구,11230,316950,555150,12,220.0,1431000000.0,0,12,0,0,0,0,0,4,8,0,0,0,0,0,0
6964,서울특별시,11,동대문구,11230,316950,554850,9,160.0,788000000.0,0,9,0,0,0,0,0,5,4,0,0,0,0,0,0
6965,서울특별시,11,동작구,11590,305950,544350,91,1570.0,9465000000.0,0,61,30,0,0,0,1,46,44,0,0,0,0,0,0
6966,서울특별시,11,동작구,11590,306950,544550,80,1475.0,9022000000.0,0,55,25,0,0,0,0,30,50,0,0,0,0,0,0
6967,서울특별시,11,동작구,11590,305650,544550,63,1358.0,9493000000.0,0,16,46,1,0,0,0,3,59,1,0,0,0,0,0
6968,서울특별시,11,동작구,11590,307050,545450,80,1274.0,9974000000.0,14,49,17,0,0,0,9,11,58,2,0,0,0,0,0
6969,서울특별시,11,동작구,11590,306950,544750,44,770.0,10939000000.0,1,23,20,0,0,0,0,1,22,2,18,1,0,0,0
6970,서울특별시,11,마포구,11440,305150,551850,38,598.0,4219000000.0,3,22,13,0,0,0,2,16,20,0,0,0,0,0,0
6971,서울특별시,11,서초구,11650,315950,541750,58,865.0,9504000000.0,18,30,10,0,0,0,0,5,34,19,0,0,0,0,0
6972,서울특별시,11,서초구,11650,314850,542050,16,1076.0,18696000000.0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0
6973,서울특별시,11,성동구,11200,313650,551050,190,2537.0,11899000000.000002,25,162,3,0,0,0,41,146,3,0,0,0,0,0,0
6974,서울특별시,11,강북구,11305,313250,559950,77,880.0,3665000000.0,25,52,0,0,0,0,40,37,0,0,0,0,0,0,0
6975,서울특별시,11,강북구,11305,312950,560550,103,1723.0,8292000000.0,10,62,30,1,0,0,16,56,31,0,0,0,0,0,0
6976,서울특별시,11,강북구,11305,312850,561650,63,2673.0,18045000000.0,0,0,8,36,0,19,0,0,44,0,0,0,9,10,0
6977,서울특별시,11,강북구,11305,312950,561750,38,676.0,3021000000.0,6,26,1,5,0,0,8,24,6,0,0,0,0,0,0
6978,서울특별시,11,강서구,11500,295450,551750,41,695.0,7004000000.0,0,33,8,0,0,0,0,0,33,8,0,0,0,0,0
6979,서울특별시,11,강서구,11500,295350,551950,83,1705.0,18033000000.0,0,39,44,0,0,0,0,1,23,59,0,0,0,0,0
6980,서울특별시,11,강서구,11500,297550,550950,34,736.0,4328000000.0,0,3,31,0,0,0,0,8,26,0,0,0,0,0,0
6981,서울특별시,11,강서구,11500,299350,550950,16,369.0,2288000000.0,0,2,14,0,0,0,0,2,14,0,0,0,0,0,0
6982,서울특별시,11,강서구,11500,295350,552150,58,938.0,9358000000.0,2,55,1,0,0,0,0,3,47,8,0,0,0,0,0
6983,서울특별시,11,강서구,11500,295450,552850,58,930.0,4853000000.0,5,44,9,0,0,0,4,42,12,0,0,0,0,0,0
6984,서울특별시,11,강서구,11500,298750,550050,35,653.0,2780000000.0,2,15,18,0,0,0,2,29,4,0,0,0,0,0,0
6985,서울특별시,11,강서구,11500,299350,548250,28,414.0,2226000000.0,0,28,0,0,0,0,4,22,2,0,0,0,0,0,0
6986,서울특별시,11,강서구,11500,297250,549350,87,1319.0,7118000000.0,1,76,10,0,0,0,9,51,27,0,0,0,0,0,0
6987,서울특별시,11,강남구,11680,315550,545850,15,603.0,8272000000.0,0,0,1,3,11,0,0,0,0,0,1,3,7,4,0
6988,서울특별시,11,강남구,11680,316750,544650,130,1884.0,18520000000.0,30,76,19,4,1,0,0,40,68,18,3,0,1,0,0
6989,서울특별시,11,강남구,11680,317050,544550,86,1188.0,13587000000.000002,41,27,17,1,0,0,0,43,23,6,14,0,0,0,0
6990,서울특별시,11,강남구,11680,315850,542750,24,542.0,6107000000.0,0,8,16,0,0,0,0,0,6,10,8,0,0,0,0
6991,서울특별시,11,강남구,11680,316050,545950,60,774.0,6505000000.0,31,20,7,2,0,0,0,34,23,3,0,0,0,0,0
6992,서울특별시,11,성북구,11290,313150,555650,8,203.0,1330000000.0,0,0,8,0,0,0,0,0,6,2,0,0,0,0,0
6993,서울특별시,11,성북구,11290,313550,555250,12,470.0,1995000000.0,0,0,2,7,0,3,0,0,11,1,0,0,0,0,0
6994,서울특별시,11,성북구,11290,312950,554550,84,1320.0,7103000000.0,1,64,19,0,0,0,7,54,23,0,0,0,0,0,0
6995,서울특별시,11,성북구,11290,313350,554350,29,508.0,2599000000.0,0,22,7,0,0,0,3,17,9,0,0,0,0,0,0
6996,서울특별시,11,성북구,11290,315550,557050,48,634.0,4134000000.0,10,37,1,0,0,0,0,31,17,0,0,0,0,0,0
6997,서울특별시,11,성북구,11290,316550,557650,9,123.0,828000000.0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0
6998,서울특별시,11,성북구,11290,315950,557250,63,1036.0,6812000000.0,6,39,18,0,0,0,0,27,36,0,0,0,0,0,0
6999,서울특별시,11,성북구,11290,316350,557950,16,331.0,2510000000.0,0,7,9,0,0,0,0,0,14,2,0,0,0,0,0
7000,서울특별시,11,성북구,11290,312750,555850,17,365.0,1827000000.0,0,4,13,0,0,0,0,5,12,0,0,0,0,0,0
7001,서울특별시,11,성북구,11290,312150,556550,8,91.0,420000000.0,0,8,0,0,0,0,2,6,0,0,0,0,0,0,0
7002,서울특별시,11,성북구,11290,312050,556450,15,166.0,977000000.0,0,15,0,0,0,0,0,14,1,0,0,0,0,0,0
7003,서울특별시,11,송파구,11710,323850,543850,77,1202.0,10220000000.0,0,62,15,0,0,0,0,24,47,6,0,0,0,0,0
7004,서울특별시,11,송파구,11710,322350,544350,9,150.0,1229000000.0,2,4,3,0,0,0,2,0,7,0,0,0,0,0,0
7005,서울특별시,11,송파구,11710,324450,544250,29,484.0,3966000000.0,0,25,4,0,0,0,0,4,24,1,0,0,0,0,0
7006,서울특별시,11,송파구,11710,325750,543550,89,1234.0,20877000000.0,14,73,1,1,0,0,0,1,20,58,9,0,1,0,0
7007,서울특별시,11,송파구,11710,325650,543650,15,188.0,3552000000.0,0,15,0,0,0,0,0,0,4,11,0,0,0,0,0
7008,서울특별시,11,송파구,11710,323250,542750,31,401.0,4169000000.0,3,27,1,0,0,0,1,6,24,0,0,0,0,0,0
7009,서울특별시,11,송파구,11710,320050,544450,160,2499.0,22888000000.0,37,93,26,4,0,0,1,35,107,15,2,0,0,0,0
7010,서울특별시,11,송파구,11710,320650,544750,150,2236.0,20045000000.0,34,90,23,3,0,0,1,43,89,15,2,0,0,0,0
7011,서울특별시,11,송파구,11710,320850,545050,88,1255.0,12511000000.000002,17,64,6,1,0,0,0,17,62,8,1,0,0,0,0
7012,서울특별시,11,송파구,11710,321650,545150,143,2424.0,24389000000.0,18,71,52,2,0,0,0,20,77,44,2,0,0,0,0
7013,서울특별시,11,송파구,11710,321150,545550,89,1075.0,10346000000.0,41,43,4,0,1,0,0,44,39,5,1,0,0,0,0
7014,서울특별시,11,송파구,11710,321750,545350,124,2519.0,21849000000.0,12,62,29,20,1,0,1,20,62,25,16,0,0,0,0
7015,서울특별시,11,송파구,11710,322250,545350,15,313.0,3201000000.0,0,4,11,0,0,0,0,0,4,11,0,0,0,0,0
7016,서울특별시,11,송파구,11710,321850,545050,27,549.0,5241000000.0,0,11,15,1,0,0,0,0,12,14,1,0,0,0,0
7017,서울특별시,11,송파구,11710,323650,545450,43,778.0,5990000000.0,0,30,13,0,0,0,0,7,29,7,0,0,0,0,0
7018,서울특별시,11,송파구,11710,323150,544950,51,888.0,7531000000.0,2,39,10,0,0,0,1,7,33,10,0,0,0,0,0
7019,서울특별시,11,송파구,11710,324050,544850,32,719.0,5112000000.0,0,16,16,0,0,0,0,0,32,0,0,0,0,0,0
7020,서울특별시,11,송파구,11710,323750,544950,65,1219.0,10279000000.0,1,40,24,0,0,0,0,9,38,18,0,0,0,0,0
7021,서울특별시,11,양천구,11470,300850,549650,84,1956.0,13420000000.0,0,28,49,2,3,2,2,14,48,20,0,0,0,0,0
7022,서울특별시,11,양천구,11470,299950,548250,75,1410.0,8711000000.0,0,64,11,0,0,0,0,23,52,0,0,0,0,0,0
7023,서울특별시,11,양천구,11470,298150,547050,102,1986.0,13532999999.999998,9,41,48,3,1,0,1,29,60,12,0,0,0,0,0
7024,서울특별시,11,양천구,11470,296950,549350,78,1601.0,8272000000.0,0,33,41,4,0,0,2,39,37,0,0,0,0,0,0
7025,서울특별시,11,양천구,11470,296450,548850,164,1950.0,8069000000.0,0,164,0,0,0,0,79,85,0,0,0,0,0,0,0
7026,서울특별시,11,양천구,11470,298250,547150,68,809.0,6577000000.0,4,64,0,0,0,0,0,44,24,0,0,0,0,0,0
7027,서울특별시,11,양천구,11470,296650,548750,12,354.0,2002000000.0,0,0,2,10,0,0,0,0,12,0,0,0,0,0,0
7028,서울특별시,11,양천구,11470,297850,547650,28,464.0,2283000000.0,0,24,4,0,0,0,8,4,16,0,0,0,0,0,0
7029,서울특별시,11,양천구,11470,297350,548450,11,141.0,955000000.0,3,8,0,0,0,0,0,11,0,0,0,0,0,0,0
7030,서울특별시,11,양천구,11470,299250,547450,123,2026.0,10652000000.0,14,80,28,1,0,0,15,69,39,0,0,0,0,0,0
7031,서울특별시,11,영등포구,11560,303550,543950,23,354.0,1930000000.0,6,10,7,0,0,0,3,12,8,0,0,0,0,0,0
7032,서울특별시,11,영등포구,11560,302750,543550,35,655.0,3870000000.0,0,29,6,0,0,0,2,8,25,0,0,0,0,0,0
7033,서울특별시,11,영등포구,11560,303650,545250,7,88.0,914000000.0,2,5,0,0,0,0,0,2,5,0,0,0,0,0,0
7034,서울특별시,11,영등포구,11560,303050,545050,18,399.0,2286000000.0,0,12,4,0,2,0,0,0,16,2,0,0,0,0,0
7035,서울특별시,11,용산구,11170,311350,547850,17,888.0,12724000000.0,0,0,1,0,6,10,0,0,0,0,0,1,0,6,10
7036,서울특별시,11,용산구,11170,311850,547550,10,200.0,4540000000.0,0,6,4,0,0,0,0,0,0,0,0,10,0,0,0
7037,서울특별시,11,용산구,11170,311650,548150,19,197.0,4699000000.0,11,8,0,0,0,0,0,1,4,8,5,1,0,0,0
7038,서울특별시,11,용산구,11170,308750,550350,47,661.0,8015000000.0,14,27,5,1,0,0,0,11,20,11,4,0,1,0,0
7039,서울특별시,11,용산구,11170,308850,550450,29,357.0,6800000000.0,10,19,0,0,0,0,0,5,5,10,9,0,0,0,0
7040,서울특별시,11,용산구,11170,308750,549250,73,1336.0,16584000000.0,2,51,15,5,0,0,0,2,15,49,4,3,0,0,0
7041,서울특별시,11,용산구,11170,308850,549250,61,1175.0,14793000000.0,0,40,20,1,0,0,0,0,8,49,3,1,0,0,0
7042,서울특별시,11,용산구,11170,308150,548550,13,249.0,3601000000.0,0,11,2,0,0,0,0,0,0,13,0,0,0,0,0
7043,서울특별시,11,용산구,11170,308050,548550,41,734.0,9757000000.0,3,25,13,0,0,0,1,0,8,19,13,0,0,0,0
7044,서울특별시,11,용산구,11170,311750,548350,18,353.0,6332000000.0,2,7,6,3,0,0,0,0,2,5,2,9,0,0,0
7045,서울특별시,11,용산구,11170,312450,548750,7,159.0,1383000000.0,0,1,6,0,0,0,0,0,3,4,0,0,0,0,0
7046,서울특별시,11,용산구,11170,310250,550150,50,858.0,8061000000.0,0,41,9,0,0,0,0,7,38,5,0,0,0,0,0
7047,서울특별시,11,용산구,11170,309750,550250,10,239.0,2339000000.0,0,0,9,1,0,0,0,0,3,6,1,0,0,0,0
7048,서울특별시,11,은평구,11380,304250,557450,67,1180.0,6400000000.0,0,56,11,0,0,0,1,42,24,0,0,0,0,0,0
7049,서울특별시,11,은평구,11380,304150,558850,84,951.0,4711000000.0,24,60,0,0,0,0,35,49,0,0,0,0,0,0,0
7050,서울특별시,11,은평구,11380,304750,558450,14,224.0,1285000000.0,3,7,4,0,0,0,3,5,6,0,0,0,0,0,0
7051,서울특별시,11,은평구,11380,304050,556750,148,2864.0,15253000000.0,6,80,61,1,0,0,11,57,80,0,0,0,0,0,0
7052,서울특별시,11,은평구,11380,303850,556850,60,1035.0,4847000000.0,3,47,10,0,0,0,4,46,10,0,0,0,0,0,0
7053,서울특별시,11,은평구,11380,303650,557650,80,1570.0,8054000000.0,0,56,12,12,0,0,10,40,30,0,0,0,0,0,0
7054,서울특별시,11,은평구,11380,306250,556250,56,710.0,5514000000.0,11,40,5,0,0,0,0,33,23,0,0,0,0,0,0
7055,서울특별시,11,은평구,11380,306550,556950,45,841.0,5362000000.0,2,27,16,0,0,0,2,12,31,0,0,0,0,0,0
7056,서울특별시,11,은평구,11380,305550,556550,47,636.0,3085000000.0,7,38,2,0,0,0,15,27,5,0,0,0,0,0,0
7057,서울특별시,11,은평구,11380,305150,556750,60,954.0,5435000000.0,6,37,17,0,0,0,9,28,23,0,0,0,0,0,0
7058,서울특별시,11,은평구,11380,305050,557650,63,1099.0,5804000000.0,3,35,25,0,0,0,6,34,23,0,0,0,0,0,0
7059,서울특별시,11,은평구,11380,305550,557050,30,423.0,2018000000.0,0,28,2,0,0,0,6,22,2,0,0,0,0,0,0
7060,서울특별시,11,은평구,11380,305950,558050,83,2201.0,18700000000.0,0,21,5,57,0,0,0,17,9,57,0,0,0,0,0
7061,서울특별시,11,은평구,11380,305950,557650,87,1339.0,8776000000.0,12,60,15,0,0,0,3,42,36,6,0,0,0,0,0
7062,서울특별시,11,은평구,11380,302150,554250,61,1275.0,11826000000.0,0,19,42,0,0,0,0,0,35,26,0,0,0,0,0
7063,서울특별시,11,은평구,11380,303350,554950,59,1170.0,5521000000.0,2,25,32,0,0,0,5,22,32,0,0,0,0,0,0
7064,서울특별시,11,은평구,11380,303550,554850,54,918.0,5005000000.0,9,33,10,2,0,0,3,31,20,0,0,0,0,0,0
7065,서울특별시,11,은평구,11380,303950,555250,96,1632.0,8273000000.0,2,65,29,0,0,0,11,44,41,0,0,0,0,0,0
7066,서울특별시,11,은평구,11380,304850,556850,32,674.0,3522000000.0,1,19,10,0,0,2,4,15,11,2,0,0,0,0,0
7067,서울특별시,11,은평구,11380,304150,556650,109,1771.0,9881000000.0,5,74,30,0,0,0,9,60,40,0,0,0,0,0,0
7068,서울특별시,11,은평구,11380,305050,556550,22,320.0,2020000000.0,0,21,1,0,0,0,0,17,5,0,0,0,0,0,0
7069,서울특별시,11,은평구,11380,304350,556450,56,943.0,5838000000.0,4,40,9,3,0,0,3,21,32,0,0,0,0,0,0
7070,서울특별시,11,은평구,11380,305250,556050,40,662.0,4700000000.0,8,18,14,0,0,0,0,12,28,0,0,0,0,0,0
7071,서울특별시,11,은평구,11380,304550,554250,101,1484.0,7838000000.0,17,71,13,0,0,0,27,47,27,0,0,0,0,0,0
7072,서울특별시,11,은평구,11380,303550,554150,47,724.0,6812000000.0,8,32,7,0,0,0,0,1,44,2,0,0,0,0,0
7073,서울특별시,11,은평구,11380,303550,554050,70,1477.0,13240000000.0,0,23,47,0,0,0,0,0,56,14,0,0,0,0,0
7074,서울특별시,11,은평구,11380,303550,553950,97,2236.0,19357000000.0,0,31,47,19,0,0,0,0,60,37,0,0,0,0,0
7075,서울특별시,11,종로구,11110,311650,554350,84,1599.0,11736000000.0,8,53,3,10,10,0,15,28,22,3,9,7,0,0,0
7076,서울특별시,11,종로구,11110,309450,553650,11,259.0,1871000000.0,0,2,8,1,0,0,0,0,10,1,0,0,0,0,0
7077,서울특별시,11,종로구,11110,309250,556550,19,447.0,2669000000.0,0,10,1,8,0,0,0,10,1,8,0,0,0,0,0
7078,서울특별시,11,종로구,11110,308650,552850,110,1829.0,7961000000.0,5,102,3,0,0,0,7,102,1,0,0,0,0,0,0
7079,서울특별시,11,종로구,11110,308150,556150,35,931.0,3968000000.0,0,0,28,7,0,0,0,10,25,0,0,0,0,0,0
7080,서울특별시,11,중구,11140,312650,550650,26,597.0,3867000000.0,0,13,9,3,1,0,0,5,15,5,1,0,0,0,0
7081,서울특별시,11,중구,11140,312550,550650,33,808.0,5725000000.0,0,8,20,3,2,0,0,2,23,8,0,0,0,0,0
7082,서울특별시,11,중랑구,11260,319950,554350,78,1496.0,7859000000.0,0,58,16,4,0,0,0,41,37,0,0,0,0,0,0
7083,서울특별시,11,중랑구,11260,319150,556850,43,823.0,4367000000.0,0,23,20,0,0,0,1,15,27,0,0,0,0,0,0
7084,서울특별시,11,중랑구,11260,318950,556750,182,3293.0,17426000000.0,0,134,48,0,0,0,5,103,74,0,0,0,0,0,0
7085,서울특별시,11,중랑구,11260,319250,557450,9,114.0,1036000000.0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0
7086,서울특별시,11,중랑구,11260,319150,554850,22,357.0,2336000000.0,4,12,6,0,0,0,0,10,12,0,0,0,0,0,0
7087,서울특별시,11,중랑구,11260,319750,554950,14,256.0,1402000000.0,0,6,8,0,0,0,2,4,8,0,0,0,0,0,0
7088,서울특별시,11,중랑구,11260,319450,555550,9,133.0,770000000.0,0,8,1,0,0,0,0,8,1,0,0,0,0,0,0
7089,서울특별시,11,강서구,11500,297950,549550,5,100.0,510000000.0,0,2,2,1,0,0,0,2,3,0,0,0,0,0,0
7090,서울특별시,11,강서구,11500,298650,548050,44,949.0,4576000000.0,4,2,38,0,0,0,6,0,38,0,0,0,0,0,0
7091,서울특별시,11,강서구,11500,297850,548850,58,991.0,4254000000.0,1,39,18,0,0,0,7,45,6,0,0,0,0,0,0
7092,서울특별시,11,관악구,11620,308450,541850,44,803.0,4744000000.0,3,22,18,1,0,0,2,20,21,1,0,0,0,0,0
7093,서울특별시,11,관악구,11620,308850,541550,58,1088.0,6284000000.0,0,45,13,0,0,0,0,13,45,0,0,0,0,0,0
7094,서울특별시,11,관악구,11620,307250,542350,15,220.0,1246000000.0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0
7095,서울특별시,11,관악구,11620,309150,541950,39,819.0,5119000000.0,0,7,32,0,0,0,0,3,36,0,0,0,0,0,0
7096,서울특별시,11,관악구,11620,308950,542150,20,295.0,1734000000.0,0,20,0,0,0,0,1,14,5,0,0,0,0,0,0
7097,서울특별시,11,관악구,11620,304250,541950,64,886.0,4523000000.0,12,45,7,0,0,0,12,45,7,0,0,0,0,0,0
7098,서울특별시,11,관악구,11620,306350,542050,34,586.0,3213000000.0,0,21,13,0,0,0,2,18,14,0,0,0,0,0,0
7099,서울특별시,11,관악구,11620,306150,542350,51,682.0,3055000000.0,20,21,10,0,0,0,25,18,8,0,0,0,0,0,0
7100,서울특별시,11,관악구,11620,305950,542750,37,565.0,2882000000.0,6,21,10,0,0,0,13,12,12,0,0,0,0,0,0
7101,서울특별시,11,관악구,11620,304450,543050,15,365.0,1959000000.0,0,6,4,5,0,0,0,6,9,0,0,0,0,0,0
7102,서울특별시,11,관악구,11620,305650,542450,15,255.0,1627000000.0,0,13,2,0,0,0,0,6,8,1,0,0,0,0,0
7103,서울특별시,11,관악구,11620,304950,542950,33,552.0,3157000000.0,0,26,7,0,0,0,2,15,16,0,0,0,0,0,0
7104,서울특별시,11,광진구,11215,319950,549850,16,283.0,1584000000.0,0,11,5,0,0,0,0,10,6,0,0,0,0,0,0
7105,서울특별시,11,광진구,11215,318150,550650,27,537.0,3870000000.0,0,12,15,0,0,0,0,3,24,0,0,0,0,0,0
7106,서울특별시,11,광진구,11215,318750,548850,41,678.0,6213000000.0,0,33,8,0,0,0,0,3,34,4,0,0,0,0,0
7107,서울특별시,11,광진구,11215,318350,548150,69,1485.0,17462000000.0,0,17,52,0,0,0,0,0,9,48,12,0,0,0,0
7108,서울특별시,11,광진구,11215,319150,548150,40,673.0,5599000000.0,2,27,11,0,0,0,0,5,33,2,0,0,0,0,0
7109,서울특별시,11,광진구,11215,317750,548850,38,400.0,3266000000.0,26,4,8,0,0,0,17,11,9,1,0,0,0,0,0
7110,서울특별시,11,광진구,11215,318750,548650,55,1120.0,9467000000.0,5,16,31,1,0,2,0,11,32,10,1,0,1,0,0
7111,서울특별시,11,광진구,11215,317450,548650,2,47.0,561000000.0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
7112,서울특별시,11,광진구,11215,319650,548150,52,950.0,8373000000.0,4,27,21,0,0,0,0,3,41,8,0,0,0,0,0
7113,서울특별시,11,광진구,11215,320150,550850,61,1070.0,7215000000.0,0,47,14,0,0,0,0,19,42,0,0,0,0,0,0
7114,서울특별시,11,광진구,11215,319250,551250,20,303.0,1842000000.0,6,8,3,3,0,0,9,5,3,3,0,0,0,0,0
7115,서울특별시,11,광진구,11215,319050,551250,38,738.0,5006000000.0,2,16,18,2,0,0,0,9,28,1,0,0,0,0,0
7116,서울특별시,11,구로구,11530,302250,542550,114,1865.0,13244999999.999998,13,94,0,1,2,4,3,71,33,2,0,1,2,2,0
7117,서울특별시,11,구로구,11530,299050,544950,16,220.0,1361000000.0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0
7118,서울특별시,11,구로구,11530,298950,543750,113,2044.0,10665000000.0,3,88,22,0,0,0,3,64,46,0,0,0,0,0,0
7119,서울특별시,11,구로구,11530,298550,543250,12,218.0,854000000.0,0,6,6,0,0,0,2,10,0,0,0,0,0,0,0
7120,서울특별시,11,구로구,11530,302250,543050,57,658.0,2844000000.0,26,31,0,0,0,0,30,27,0,0,0,0,0,0,0
7121,서울특별시,11,구로구,11530,301250,543950,29,396.0,2551000000.0,0,29,0,0,0,0,1,17,11,0,0,0,0,0,0
7122,서울특별시,11,구로구,11530,297150,544250,41,516.0,2389000000.0,5,36,0,0,0,0,9,32,0,0,0,0,0,0,0
7123,서울특별시,11,구로구,11530,297750,543750,66,920.0,4212000000.0,0,66,0,0,0,0,19,39,8,0,0,0,0,0,0
7124,서울특별시,11,금천구,11545,303350,540950,35,552.0,3158000000.0,2,25,8,0,0,0,0,26,9,0,0,0,0,0,0
7125,서울특별시,11,금천구,11545,303750,542350,8,117.0,615000000.0,0,8,0,0,0,0,1,7,0,0,0,0,0,0,0
7126,서울특별시,11,금천구,11545,303050,541750,23,422.0,2458000000.0,0,17,6,0,0,0,0,6,17,0,0,0,0,0,0
7127,서울특별시,11,금천구,11545,302150,539550,28,417.0,2198000000.0,1,27,0,0,0,0,2,22,4,0,0,0,0,0,0
7128,서울특별시,11,금천구,11545,303450,542150,99,1666.0,10313000000.0,3,52,44,0,0,0,8,39,52,0,0,0,0,0,0
7129,서울특별시,11,금천구,11545,303250,538650,69,1264.0,9066000000.0,0,49,20,0,0,0,0,6,63,0,0,0,0,0,0
7130,서울특별시,11,금천구,11545,302750,540150,9,120.0,789000000.0,0,9,0,0,0,0,0,6,3,0,0,0,0,0,0
7131,서울특별시,11,금천구,11545,303350,540450,27,455.0,2232000000.0,2,19,6,0,0,0,5,13,9,0,0,0,0,0,0
7132,서울특별시,11,금천구,11545,302950,539150,25,526.0,2536000000.0,0,6,18,0,1,0,0,8,17,0,0,0,0,0,0
7133,서울특별시,11,금천구,11545,303250,537550,52,911.0,7064000000.0,0,36,16,0,0,0,0,0,52,0,0,0,0,0,0
7134,서울특별시,11,금천구,11545,302650,540050,6,82.0,531000000.0,0,6,0,0,0,0,1,2,3,0,0,0,0,0,0
7135,서울특별시,11,노원구,11350,318650,558850,9,167.0,732000000.0,0,8,0,1,0,0,1,7,1,0,0,0,0,0,0
7136,서울특별시,11,노원구,11350,316650,564050,48,698.0,3958000000.0,10,28,10,0,0,0,9,28,11,0,0,0,0,0,0
7137,서울특별시,11,노원구,11350,319050,563750,125,2091.0,13407000000.000002,7,90,24,1,3,0,0,72,50,1,2,0,0,0,0
7138,서울특별시,11,노원구,11350,318750,562950,7,92.0,1076000000.0,1,6,0,0,0,0,0,1,6,0,0,0,0,0,0
7139,서울특별시,11,노원구,11350,316450,563950,41,826.0,3670000000.0,0,21,20,0,0,0,0,28,13,0,0,0,0,0,0
7140,서울특별시,11,노원구,11350,316950,564150,6,152.0,916000000.0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0
7141,서울특별시,11,노원구,11350,318550,562450,17,235.0,1004000000.0,4,9,4,0,0,0,7,10,0,0,0,0,0,0,0
7142,서울특별시,11,도봉구,11320,315850,565350,30,503.0,2582000000.0,1,23,6,0,0,0,4,17,9,0,0,0,0,0,0
7143,서울특별시,11,도봉구,11320,315150,563450,43,614.0,2427000000.0,0,38,5,0,0,0,19,23,1,0,0,0,0,0,0
7144,서울특별시,11,도봉구,11320,315450,562250,41,679.0,3424000000.0,2,32,7,0,0,0,5,29,7,0,0,0,0,0,0
7145,서울특별시,11,도봉구,11320,313950,561450,80,1285.0,5271000000.0,1,72,7,0,0,0,13,65,2,0,0,0,0,0,0
7146,서울특별시,11,도봉구,11320,313350,561750,27,475.0,1990000000.0,0,27,0,0,0,0,3,24,0,0,0,0,0,0,0
7147,서울특별시,11,도봉구,11320,315550,562550,64,967.0,4645000000.0,6,57,1,0,0,0,9,44,11,0,0,0,0,0,0
7148,서울특별시,11,도봉구,11320,314350,560750,14,164.0,970000000.0,1,13,0,0,0,0,2,12,0,0,0,0,0,0,0
7149,서울특별시,11,도봉구,11320,314750,560950,26,536.0,3037000000.0,2,6,18,0,0,0,7,1,18,0,0,0,0,0,0
7150,서울특별시,11,도봉구,11320,315450,560250,28,486.0,2471000000.0,0,26,1,1,0,0,3,23,2,0,0,0,0,0,0
7151,서울특별시,11,도봉구,11320,315850,561750,55,761.0,3771000000.0,3,52,0,0,0,0,2,53,0,0,0,0,0,0,0
7152,서울특별시,11,도봉구,11320,315150,560350,42,1028.0,5746000000.0,0,1,37,4,0,0,0,0,42,0,0,0,0,0,0
7153,서울특별시,11,도봉구,11320,315150,561250,111,2061.0,12343000000.000002,2,81,24,4,0,0,4,48,40,19,0,0,0,0,0
7154,서울특별시,11,동대문구,11230,318150,553050,52,1083.0,7768000000.0,0,18,34,0,0,0,0,0,37,15,0,0,0,0,0
