,구분,대여소번호,대여소명,대여소 주소,거치대수,lat,lon
1091,중구,321,KEB 하나은행 본점 앞,서울특별시 중구 을지로 66,15,321963.9632325269,4159514.03325593
1092,중구,322,명동성당 앞,서울특별시 중구 명동길 74,15,322211.6677099309,4159399.0410286444
1093,중구,324,신세계백화점 본점 앞,서울특별시 중구 퇴계로 77,10,321623.9591850226,4159063.5188806197
1094,중구,330,청계천 한빛광장,서울특별시 중구 남대문로10길 33,10,322044.5868891279,4159812.1489081583
1095,중구,331,을지로2가 사거리 북측,서울특별시 중구 을지로 79,10,322237.13538914797,4159610.1962639946
1096,중구,332,을지로2가 사거리 남측,서울특별시 중구 을지로 100,5,322288.04857379926,4159565.47758745
1097,중구,336,티마크 호텔 앞,서울특별시 중구 충무로 15,10,322725.48380509473,4159181.7861115076
1098,중구,346,맥스타일 앞,서울특별시 중구 마장로 3,10,324246.4151128187,4159878.218105957
1099,중구,347,동대문역사문화공원역 9번출구 앞,서울특별시 중구 장충단로 지하230,18,324057.4381135677,4159454.6089609787
1100,중구,370,시청역(2호선) 9번출구 뒤,서울특별시 중구 서소문로 지하127,8,321137.17514076387,4159283.701724962
1101,중구,371,동대입구역 6번출구 뒤,서울특별시 중구 동호로 지하256,10,323838.71789547615,4158742.22849117
1102,중구,372,약수역 3번출구 뒤,서울특별시 중구 다산로 지하122,10,324328.0294877804,4158223.759605157
1103,중구,373,청구 어린이공원,서울특별시 중구 다산로14길 41,8,324566.2399806129,4158392.341690625
1104,중구,374,청구역 2번출구 앞,서울특별시 중구 청구로 지하77,10,324596.5864389057,4158904.0141440504
1105,중구,375,다산 어린이공원,서울특별시 중구 다산로40길 37,8,324988.33428413374,4159255.7493495243
1106,중구,377,서울역 4번출구 앞,서울특별시 중구 세종대로 지하2,10,320961.0504577841,4158620.0875901994
1107,중구,378,청계7가 사거리,서울특별시 중구 다산로 지하260,10,324872.5751288256,4159934.0241172314
1108,중구,379,서울역9번출구,서울특별시 중구 세종대로 지하2,7,320989.14394330344,4158484.3783308975
1109,중구,380,CJ제일제당 앞,서울특별시 중구 동호로 330,8,323603.86831215816,4159301.6081819823
1110,중구,381,장충체육관,서울특별시 중구 장충동2가 200-99,10,323966.0049917431,4158701.8946692045
1111,중구,382,약수역 10번출구 앞,서울특별시 중구 신당동 357-1,7,324228.3863165091,4158326.2229560823
1112,중구,383,신당역 12번 출구 뒤,서울특별시 중구 신당동 99,17,324814.7289962692,4159496.0875306847
1113,중구,384,종로학원본원 ,서울특별시 중구 청파로 456,10,320569.59510611277,4158913.070071077
1114,중구,387,훈련원공원주차장 앞,서울특별시 중구 을지로 227,10,323674.57665514003,4159647.349007776
1115,중구,389,을지로4가역 1번출구,서울특별시 중구 을지로 지하 178,10,323068.1308792051,4159630.953412174
1116,중구,390,충무로역 1번출구,서울특별시 중구 퇴계로 212,10,322944.9918173705,4159040.776560866
1117,중구,391,정동길입구,서울특별시 중구 세종대로19길 16,8,321007.0512714017,4159531.625603854
1118,중랑구,1401, 극동늘푸른아파트,서울특별시 중랑구 동일로 941,15,330221.8807075064,4164810.698196584
1119,중랑구,1402, 금란주차장 앞,서울특별시 중랑구 망우로 448,10,332481.2761497408,4163136.569246841
1120,중랑구,1403, 중화빌딩 앞 (동부시장),서울특별시 중랑구 망우로 211,15,330194.0948473315,4162536.9495072193
1121,중랑구,1404, 동일로 지하차도,서울특별시 중랑구 망우로 233,10,330501.61132564116,4162647.1011565034
1122,중랑구,1405, 망우역 1번출구,서울특별시 중랑구 망우로55길 11-10,10,331650.62077087455,4163045.3942878074
1123,중랑구,1406, 망우청소년수련관,서울특별시 중랑구 송림길 156,10,333019.15275602904,4163811.725479615
1124,중랑구,1407, 먹골역 1번출구 뒤,서울특별시 중랑구 공릉로 12,10,330349.15437913476,4164449.8692485057
1125,중랑구,1408, 먹골역 6번출구 앞,서울특별시 중랑구 동일로 지하 901,10,330311.0813893272,4164363.0643085963
1126,중랑구,1410, 면목 대원칸타빌아파트,서울특별시 중랑구 용마산로 285,10,331358.66689391306,4160685.1234908947
1127,중랑구,1411, 상봉시장앞 교차로 한성빌딩 앞,서울특별시 중랑구 면목로 456,10,331087.53816345346,4162328.9830595427
1128,중랑구,1412, 면목초등학교,서울특별시 중랑구 면목로 434,10,331112.9264148472,4162153.075611376
1129,중랑구,1413, 봉화산역 5번출구 뒤,서울특별시 중랑구 신내로 지하 232,10,331459.2322177584,4165098.7973632375
1130,중랑구,1414, 사가정역 1번출구,서울특별시 중랑구 사가정로 지하 393,10,331212.40811967535,4161117.0264473464
1131,중랑구,1416, 상봉역 3번출구,서울특별시 중랑구 면목로 480,10,331028.2589736616,4162627.466717853
1132,중랑구,1418, 새솔초등학교,서울특별시 중랑구 신내역로1길 164,15,333246.02982162137,4165110.1355215153
1133,중랑구,1420, 신내어울공원 앞,서울특별시 중랑구 신내로16길 17,15,332021.4812366491,4164717.722792112
1134,중랑구,1421, 신내역 4번출구,서울특별시 중랑구 신내로 지하 232,20,332601.31466646795,4164509.502914835
1135,중랑구,1422, 신내우디안아파트 1단지,서울특별시 중랑구 신내역로 213,10,332890.55033463787,4165351.4121946413
1136,중랑구,1424, 양원역 2번출구,서울특별시 중랑구 송림길 147,10,332972.767196635,4163819.431852765
1137,중랑구,1425, 용마문화복지센터,서울특별시 중랑구 용마산로86길 9-27,10,331891.1425692728,4161748.625285156
1138,중랑구,1426, 면목도시개발아파트 1동 앞,서울특별시 중랑구 용마산로 지하 227,15,331052.1114223129,4160225.914337833
1139,중랑구,1427, 용마산역 1번출구,서울특별시 중랑구 용마산로 지하 227,10,331061.75281256647,4160304.5322692846
1140,중랑구,1428, 원묵고등학교,서울특별시 중랑구 숙선옹주로 66,10,331072.5995801706,4164936.057498787
1141,중랑구,1429, 장안중학교,서울특별시 중랑구 동일로 778,15,330509.5337080868,4163164.0095739276
1142,중랑구,1430, 중랑구청,서울특별시 중랑구 봉화산로 179,20,331635.5378506797,4163828.7387231775
1143,중랑구,1431, 중랑구청 사거리,서울특별시 중랑구 봉화산로 194,10,331888.174526279,4163862.1275199787
1144,중랑구,1433, 중화역 2번출구,서울특별시 중랑구 동일로 지하 797,10,330477.2667084194,4163400.0045817946
1145,중랑구,1434, 홈플러스 면목동점,서울특별시 중랑구 사가정로 332,15,330672.80071787164,4160930.6584498044
1146,중랑구,1435, 능산삼거리,서울특별시 중랑구 용마산로 644,15,332364.56090662524,4164094.688995847
1147,중랑구,1436, 영풍마드레빌,서울특별시 중랑구 용마산로129가길 41,15,332344.1495240171,4163784.2857858953
1148,중랑구,1437, 늘푸른공원 앞,서울특별시 중랑구 동일로 594,15,330465.2977727032,4161329.1938032084
1149,중랑구,1438, 홈플러스 신내점 앞,서울특별시 중랑구 신내로 지하 232,15,331736.2436037428,4164938.643256725
1150,중랑구,1440, 하나은행 면목지점,서울특별시 중랑구 동일로 628,10,330484.71084560856,4161656.4887270164
1151,중랑구,1441, 신내능말공원,서울특별시 중랑구 용마산로136길 33,15,333260.03291305265,4164967.9887164366
1152,중랑구,1442, (구)신한은행 중랑교지점,서울특별시 중화동 50-8,8,330490.2770918579,4163012.7678899956
1153,중랑구,1443, 구립망우청소년독서실,서울특별시 중랑구 망우동 534-23 ,10,332157.1975917774,4162637.939898063
1154,중랑구,1445, 용마지구대,서울특별시 면목동 197-5,10,330410.86629701976,4160944.1145997145
1155,중랑구,1446, 중랑전화국 교차로,서울특별시 중랑구 면목동 282-8,10,330518.8510558795,4162202.943140045
1156,중랑구,1447, 면목역 3번출구,서울특별시 면목동 120-2,15,331127.079097364,4161924.225194366
1157,중랑구,1448, 코스트코 상봉점,서울특별시 상봉동 160-3,15,331368.4200665632,4162853.873847167
1158,중랑구,1449, 상봉역 1번출구,서울특별시 중랑구 망우로 297,15,331017.0736414163,4162776.3325449317
1159,중랑구,1450, 화랑대역 7번출구,서울특별시 노원구 화랑로 지하 510,10,330996.5486861146,4165337.3453850187
1160,중랑구,1451, 중랑세무서,서울특별시 중랑구 망우로 176,10,329845.82874245587,4162378.469009341
1161,중랑구,1455, 상봉역 2번 출구,서울특별시 중랑구 망우로 297,10,331021.94116866845,4162750.812794527
1162,중랑구,1456, 상아빌딩(우림시장 교차로),서울특별시 중랑구 용마산로 494,10,332293.04255290603,4162589.8996421825
