,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HOUS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60_O
20955,서울특별시,11,마포구,11440,304650,550350,55.2,91.69,11.39,15.35,24.65,13.84,11.8,14.66
20956,서울특별시,11,관악구,11620,306850,543550,288.72,1122.12,271.1,140.38,342.61,166.2,119.56,82.27
20957,서울특별시,11,서대문구,11410,304050,553650,35.04,93.71,17.85,12.14,14.44,16.09,18.75,14.44
20958,서울특별시,11,관악구,11620,305450,543750,133.03,224.18,42.31,29.82,42.15,36.83,34.56,38.51
20959,서울특별시,11,강북구,11305,313350,558150,275.09,412.34,81.87,55.21,67.35,66.55,61.5,79.86
20960,서울특별시,11,광진구,11215,319250,551850,158.52,194.83,47.11,21.98,39.39,33.16,24.63,28.56
20961,서울특별시,11,강남구,11680,320650,542550,68.59,101.65,15.58,14.06,12.92,14.44,20.52,24.13
20962,서울특별시,11,동대문구,11230,316050,552950,117.6,160.8,32.1,18.9,28.2,27.3,20.7,33.6
20963,서울특별시,11,영등포구,11560,302850,544550,20.08,32.03,6.8,4.75,6.23,4.87,5.24,4.14
20964,서울특별시,11,강북구,11305,313450,560150,108.25,300.04,65.2,31.53,50.62,49.61,40.94,62.14
20965,서울특별시,11,마포구,11440,308250,550050,283.88,305.78,51.04,48.56,69.65,43.72,38.79,54.02
20966,서울특별시,11,금천구,11545,302250,540950,111.44,180.22,24.57,31.19,30.24,27.69,33.95,32.58
20967,서울특별시,11,영등포구,11560,302050,547450,28.89,70.17,13.03,8.31,9.9,11.04,11.08,16.81
20968,서울특별시,11,송파구,11710,321950,548450,75.25,189.92,39.65,28.79,35.04,26.35,31.19,28.9
20969,서울특별시,11,도봉구,11320,315350,564650,8.86,10.62,1.8,1.2,1.0,1.78,1.52,3.32
20970,서울특별시,11,노원구,11350,318250,559350,310.0,911.75,256.58,91.97,202.33,150.1,113.12,97.65
20971,서울특별시,11,영등포구,11560,302650,549250,6.08,5.33,1.2,0.56,1.12,0.87,0.6,0.98
20972,서울특별시,11,관악구,11620,310150,541650,97.39,285.31,28.34,70.28,57.77,31.54,47.21,50.17
20973,서울특별시,11,서초구,11650,312950,542550,4.63,5.36,0.87,0.9,0.77,0.87,1.03,0.92
20974,서울특별시,11,서초구,11650,310450,544250,50.06,71.04,16.32,9.74,11.93,13.34,9.6,10.11
20975,서울특별시,11,노원구,11350,319450,560150,6.9,10.68,2.06,1.28,1.22,2.26,1.54,2.32
20976,서울특별시,11,금천구,11545,303050,540250,261.5,518.26,100.34,83.62,92.66,79.39,90.65,71.6
20977,서울특별시,11,동작구,11590,310150,544250,48.32,179.49,32.94,22.66,29.8,29.08,31.14,33.87
20978,서울특별시,11,서초구,11650,310850,543450,150.7,273.25,56.36,39.29,38.79,47.82,44.47,46.52
20979,서울특별시,11,강서구,11500,299350,548950,216.58,449.17,109.91,56.82,83.85,72.86,72.72,53.01
20980,서울특별시,11,송파구,11710,323850,545050,35.0,125.3,31.19,14.1,22.57,23.02,17.13,17.29
20981,서울특별시,11,마포구,11440,304050,550250,29.2,44.04,4.86,9.38,9.4,8.14,5.81,6.45
20982,서울특별시,11,은평구,11380,304450,557550,177.35,561.59,135.94,73.82,107.32,95.57,77.17,71.77
20983,서울특별시,11,강서구,11500,300550,550550,178.0,547.15,173.41,35.97,127.51,105.82,56.06,48.38
20984,서울특별시,11,송파구,11710,322850,544550,151.29,227.51,47.39,37.1,37.55,41.47,35.49,28.51
20985,서울특별시,11,은평구,11380,303750,554650,339.97,1248.15,335.85,123.37,231.6,239.48,175.87,141.98
20986,서울특별시,11,종로구,11110,308650,556950,35.62,69.29,13.13,7.54,9.88,11.44,12.09,15.21
20987,서울특별시,11,관악구,11620,303950,541750,76.0,311.7,73.88,33.29,49.07,65.57,51.81,38.08
20988,서울특별시,11,성동구,11200,313250,549150,128.0,503.22,91.67,67.84,64.4,90.64,103.44,85.23
20989,서울특별시,11,서대문구,11410,304450,553750,204.59,468.59,103.84,65.18,78.39,79.35,68.85,72.98
20990,서울특별시,11,성북구,11290,313750,553750,80.89,127.2,23.86,17.32,21.88,21.88,17.41,24.85
20991,서울특별시,11,중구,11140,313450,551850,99.11,211.05,31.54,30.05,36.74,42.77,33.11,36.84
20992,서울특별시,11,강서구,11500,298550,551750,239.0,770.07,143.66,123.31,63.4,128.77,133.49,177.44
20993,서울특별시,11,강남구,11680,313950,547250,30.0,84.23,19.38,13.32,13.86,11.91,11.07,14.69
20994,서울특별시,11,동대문구,11230,318150,551850,111.36,247.24,60.02,34.6,39.42,45.21,45.65,22.34
20995,서울특별시,11,구로구,11530,297550,544750,228.0,717.38,170.91,87.55,92.61,142.49,124.21,99.61
20996,서울특별시,11,강북구,11305,313350,558650,182.5,404.0,78.24,49.24,66.42,66.11,61.15,82.84
20997,서울특별시,11,노원구,11350,319450,560350,276.01,437.38,84.28,55.12,48.62,90.92,67.51,90.93
20998,서울특별시,11,중랑구,11260,318150,555450,14.0,10.64,1.66,1.86,1.32,2.0,1.88,1.92
20999,서울특별시,11,서초구,11650,312750,543450,53.53,115.12,17.26,25.49,20.92,15.3,19.39,16.76
21000,서울특별시,11,강북구,11305,314750,560450,3.69,5.33,0.96,0.93,1.1,0.83,0.81,0.7
21001,서울특별시,11,금천구,11545,302750,540150,14.58,45.53,7.24,9.43,8.82,6.66,6.13,7.25
21002,서울특별시,11,강북구,11305,313150,562150,65.38,121.15,21.95,15.7,17.25,21.49,22.08,22.68
21003,서울특별시,11,중구,11140,311350,550650,1.11,2.44,0.47,0.34,0.32,0.38,0.47,0.46
21004,서울특별시,11,송파구,11710,321850,546250,14.43,5.33,0.8,1.14,1.45,0.77,0.58,0.59
21005,서울특별시,11,노원구,11350,318450,562050,68.0,205.11,75.11,15.97,28.14,52.85,24.41,8.63
21006,서울특별시,11,강남구,11680,321050,543450,72.0,206.18,28.83,40.87,11.77,29.72,63.93,31.06
21007,서울특별시,11,중랑구,11260,319250,553650,190.36,634.95,105.36,93.11,149.17,71.56,105.92,109.83
21008,서울특별시,11,관악구,11620,308750,541550,171.76,572.56,110.05,84.12,116.72,78.42,84.11,99.14
21009,서울특별시,11,노원구,11350,319450,563950,219.6,385.9,55.82,51.79,42.71,60.56,79.65,95.37
21010,서울특별시,11,구로구,11530,299650,544750,132.0,408.18,96.91,51.88,78.16,76.76,63.96,40.51
21011,서울특별시,11,성북구,11290,314050,556550,156.39,412.11,67.69,68.91,61.92,56.34,66.97,90.28
21012,서울특별시,11,은평구,11380,304450,558450,205.43,574.15,132.99,72.98,93.93,110.22,81.73,82.3
21013,서울특별시,11,종로구,11110,309050,556650,66.0,167.59,43.96,10.49,22.53,37.48,21.5,31.63
21014,서울특별시,11,금천구,11545,303550,540150,357.31,486.37,103.01,66.78,83.59,84.68,71.89,76.42
21015,서울특별시,11,서대문구,11410,305750,553250,101.71,205.3,35.24,24.98,34.11,29.43,40.11,41.43
21016,서울특별시,11,중구,11140,310150,551150,28.86,52.08,5.18,5.23,7.93,9.39,10.42,13.93
21017,서울특별시,11,용산구,11170,311350,548150,187.64,353.37,59.83,41.44,55.23,65.59,52.24,79.04
21018,서울특별시,11,도봉구,11320,315850,563250,20.24,32.14,5.22,7.52,5.14,5.44,4.84,3.98
21019,서울특별시,11,강서구,11500,298950,551050,66.46,144.97,27.45,23.65,34.35,20.2,20.67,18.65
21020,서울특별시,11,강동구,11740,323450,548650,25.26,26.62,2.89,7.59,5.08,3.12,4.62,3.32
21021,서울특별시,11,동작구,11590,304750,544350,64.8,90.11,16.85,10.18,15.41,18.25,11.18,18.24
21022,서울특별시,11,송파구,11710,323650,544950,167.4,362.77,92.48,49.72,62.99,72.86,46.8,37.92
21023,서울특별시,11,은평구,11380,303450,555550,190.79,367.95,84.01,43.07,73.66,62.76,48.94,55.51
21024,서울특별시,11,성북구,11290,317150,557550,53.38,69.2,12.39,11.06,12.84,10.39,10.0,12.52
21025,서울특별시,11,동대문구,11230,315950,554050,145.0,533.31,108.86,59.98,77.9,91.92,72.96,121.69
21026,서울특별시,11,양천구,11470,297850,547350,161.91,534.41,107.39,81.3,73.48,94.52,85.4,92.32
21027,서울특별시,11,강서구,11500,294050,554250,11.93,25.27,3.73,2.55,3.28,4.04,5.22,6.45
21028,서울특별시,11,강남구,11680,315650,544350,42.75,74.17,14.22,11.66,14.12,12.18,9.45,12.54
21029,서울특별시,11,강동구,11740,324850,549750,60.0,242.17,51.64,36.49,22.69,49.4,47.87,34.08
21030,서울특별시,11,강동구,11740,323350,549950,548.86,304.63,61.04,57.69,59.91,48.33,41.45,36.21
21031,서울특별시,11,관악구,11620,304550,543050,241.57,356.22,86.68,42.67,79.06,67.07,39.0,41.74
21032,서울특별시,11,마포구,11440,306050,549650,77.86,167.07,36.72,16.27,34.09,28.99,19.42,31.58
21033,서울특별시,11,성북구,11290,311750,555750,10.65,26.95,2.95,2.45,3.75,4.0,4.85,8.95
21034,서울특별시,11,강서구,11500,297750,547950,160.84,211.08,42.91,35.5,44.28,29.8,34.97,23.62
21035,서울특별시,11,양천구,11470,297450,548050,204.59,335.13,66.82,57.29,48.9,57.92,56.19,48.01
21036,서울특별시,11,관악구,11620,304950,543050,269.99,269.48,54.42,44.35,60.99,44.46,31.93,33.33
21037,서울특별시,11,용산구,11170,312250,547750,159.0,470.9,63.06,86.12,69.99,74.38,80.81,96.54
21038,서울특별시,11,성북구,11290,315350,555550,136.91,391.21,77.26,53.91,59.11,74.18,59.72,67.03
21039,서울특별시,11,은평구,11380,303450,555350,69.35,96.19,16.51,9.42,16.41,16.44,15.18,22.23
21040,서울특별시,11,용산구,11170,310850,548350,34.42,76.31,9.2,12.58,11.28,12.69,11.49,19.07
21041,서울특별시,11,용산구,11170,311150,549050,145.93,279.31,43.82,41.39,53.59,37.9,42.89,59.72
21042,서울특별시,11,마포구,11440,307250,548750,140.0,435.61,87.32,42.2,61.23,75.41,80.5,88.95
21043,서울특별시,11,중구,11140,311050,551350,67.98,148.57,19.45,16.09,23.42,27.93,28.94,32.74
21044,서울특별시,11,영등포구,11560,303050,546450,3.04,9.6,1.9,1.06,2.06,1.34,1.66,1.58
21045,서울특별시,11,용산구,11170,311550,548150,300.19,401.16,62.92,57.78,81.62,67.22,53.98,77.64
21046,서울특별시,11,용산구,11170,311850,548750,32.06,37.48,5.69,5.28,6.3,6.11,6.73,7.37
21047,서울특별시,11,광진구,11215,317850,548150,204.0,999.88,226.57,98.61,173.06,192.48,151.89,157.27
21048,서울특별시,11,서초구,11650,313350,544950,144.0,438.44,136.14,42.68,52.83,100.06,70.69,36.04
21049,서울특별시,11,용산구,11170,309350,548250,38.07,85.87,11.59,12.87,12.01,15.03,14.3,20.07
21050,서울특별시,11,관악구,11620,308250,542550,309.87,407.45,68.08,86.97,83.9,57.11,56.96,54.43
21051,서울특별시,11,용산구,11170,309050,548750,302.0,919.59,116.23,122.46,123.11,145.59,187.55,224.65
21052,서울특별시,11,동대문구,11230,318050,553250,154.56,254.81,51.6,32.58,38.59,42.82,45.95,43.27
21053,서울특별시,11,강서구,11500,295650,553050,124.84,374.16,100.07,41.05,82.98,69.81,34.77,45.48
21054,서울특별시,11,마포구,11440,308350,549850,16.0,21.44,5.16,2.44,4.16,3.24,3.04,3.4
21055,서울특별시,11,용산구,11170,313150,548750,9.0,27.26,3.37,3.3,4.85,5.25,4.81,5.68
21056,서울특별시,11,동작구,11590,308250,544150,4.66,5.32,0.72,2.47,0.85,0.31,0.47,0.5
21057,서울특별시,11,강서구,11500,296950,550550,201.54,437.98,136.03,41.05,65.31,97.99,55.81,41.79
21058,서울특별시,11,도봉구,11320,314850,564550,2.53,5.36,0.79,0.64,0.58,0.9,1.09,1.36
21059,서울특별시,11,서초구,11650,313950,541750,18.52,21.28,3.48,2.28,2.24,4.08,4.4,4.8
21060,서울특별시,11,강서구,11500,297750,550250,232.0,730.39,163.58,90.42,133.46,110.51,114.99,117.43
21061,서울특별시,11,강북구,11305,314450,560150,179.1,407.74,70.79,61.6,67.04,65.22,67.28,75.81
21062,서울특별시,11,구로구,11530,300850,545850,3.34,10.48,2.02,1.58,1.68,1.74,1.66,1.8
21063,서울특별시,11,서대문구,11410,307650,553950,54.0,179.26,46.18,16.46,28.9,41.91,30.64,15.17
21064,서울특별시,11,양천구,11470,299250,547950,204.65,546.93,96.43,98.4,90.35,70.92,110.39,80.44
21065,서울특별시,11,영등포구,11560,305850,547050,228.0,723.07,212.47,57.23,132.88,154.45,89.4,76.64
21066,서울특별시,11,강북구,11305,312950,563350,1.85,6.71,1.3,0.84,0.88,1.23,1.14,1.32
21067,서울특별시,11,동작구,11590,305550,544950,157.36,610.08,121.87,80.8,103.48,106.52,89.26,108.15
21068,서울특별시,11,성북구,11290,317250,556550,136.39,223.97,44.48,31.36,36.06,40.58,35.77,35.72
21069,서울특별시,11,은평구,11380,305350,555950,153.56,557.73,127.57,67.08,100.34,107.64,83.58,71.52
21070,서울특별시,11,성북구,11290,313650,553650,203.24,203.16,42.06,26.23,41.38,38.98,22.86,31.65
21071,서울특별시,11,강서구,11500,295150,551650,7.26,10.67,1.69,1.89,2.09,1.37,1.85,1.78
21072,서울특별시,11,송파구,11710,325350,544050,463.8,351.88,70.97,51.77,59.82,58.07,53.87,57.38
21073,서울특별시,11,동대문구,11230,314150,553050,27.36,62.09,5.86,14.05,10.19,10.62,9.32,12.05
21074,서울특별시,11,성동구,11200,315250,552550,2.19,8.42,1.62,1.28,1.25,1.41,1.19,1.67
21075,서울특별시,11,서대문구,11410,305650,551150,20.22,50.15,7.18,13.87,10.34,4.81,7.16,6.79
21076,서울특별시,11,동작구,11590,310150,543350,41.02,37.48,3.89,5.68,7.14,4.94,6.77,9.06
21077,서울특별시,11,성동구,11200,317250,550050,13.17,16.02,2.58,2.82,3.03,2.7,2.61,2.28
21078,서울특별시,11,성동구,11200,317750,550050,330.48,230.48,44.78,34.47,40.07,45.93,33.37,31.86
21079,서울특별시,11,강북구,11305,313050,558350,40.85,144.85,34.46,17.54,31.94,23.68,17.58,19.65
21080,서울특별시,11,동대문구,11230,318250,553050,44.08,119.64,23.06,15.89,19.4,21.03,23.19,17.07
21081,서울특별시,11,강남구,11680,315850,544050,9.0,23.23,3.03,5.83,5.92,1.92,3.35,3.18
21082,서울특별시,11,광진구,11215,319150,550450,160.68,197.63,35.22,36.97,46.29,28.62,27.14,23.39
21083,서울특별시,11,광진구,11215,319450,552050,131.2,437.21,74.97,64.84,74.43,80.49,73.8,68.68
21084,서울특별시,11,서대문구,11410,308350,552450,237.43,388.67,67.9,45.2,70.1,60.06,63.07,82.34
21085,서울특별시,11,성동구,11200,313250,550150,363.0,1377.05,264.8,153.85,318.27,191.21,208.0,240.92
21086,서울특별시,11,강남구,11680,321150,540450,81.46,69.31,13.62,6.72,8.3,12.1,11.09,17.48
21087,서울특별시,11,강남구,11680,313550,546950,73.31,138.56,27.22,26.92,29.78,22.15,17.41,15.08
21088,서울특별시,11,송파구,11710,322450,547950,14.43,5.36,1.22,0.76,0.95,1.01,0.78,0.64
21089,서울특별시,11,용산구,11170,308750,548850,27.15,38.06,6.34,5.74,5.1,6.5,7.17,7.21
21090,서울특별시,11,동대문구,11230,315350,554450,316.09,1004.01,226.72,112.22,150.6,202.59,159.15,152.73
21091,서울특별시,11,마포구,11440,305750,551050,110.24,118.94,17.44,32.58,25.16,11.8,13.38,18.58
21092,서울특별시,11,서초구,11650,313550,545750,63.75,42.67,5.72,12.47,10.38,5.65,3.48,4.97
21093,서울특별시,11,강동구,11740,323550,548050,150.19,393.94,69.17,65.26,63.26,54.23,86.51,55.51
21094,서울특별시,11,관악구,11620,305250,543650,96.57,104.09,12.23,20.52,29.18,13.04,10.98,18.14
21095,서울특별시,11,중랑구,11260,321050,555450,99.6,218.58,39.92,31.49,34.47,42.46,32.44,37.8
21096,서울특별시,11,성동구,11200,314550,551150,164.2,384.66,80.87,49.79,95.88,51.98,50.45,55.69
21097,서울특별시,11,강북구,11305,313350,559950,130.58,295.96,65.1,34.61,49.62,52.12,41.57,52.94
21098,서울특별시,11,은평구,11380,305550,559550,188.0,721.71,112.92,88.0,84.14,111.7,129.76,195.19
21099,서울특별시,11,중랑구,11260,319650,555150,165.21,404.8,55.89,85.16,61.97,62.93,69.3,69.55
21100,서울특별시,11,서대문구,11410,304350,552650,96.09,306.25,37.43,29.95,36.09,54.78,65.13,82.87
21101,서울특별시,11,동대문구,11230,315750,552750,67.04,230.19,52.82,22.41,53.93,27.9,29.57,43.56
21102,서울특별시,11,중랑구,11260,319250,554950,221.18,307.66,51.59,59.42,51.54,49.89,52.46,42.76
21103,서울특별시,11,양천구,11470,296350,548850,189.0,663.79,154.39,78.81,85.91,133.61,114.13,96.94
21104,서울특별시,11,용산구,11170,309950,550250,125.65,296.72,63.13,34.89,56.73,61.07,38.42,42.48
21105,서울특별시,11,동대문구,11230,316150,552650,94.72,151.11,30.18,14.09,32.44,27.22,16.42,30.76
21106,서울특별시,11,송파구,11710,321550,545450,41.43,100.51,19.04,18.89,23.04,15.84,14.34,9.36
21107,서울특별시,11,구로구,11530,302350,542450,78.57,176.44,23.84,22.0,32.76,32.82,28.94,36.08
21108,서울특별시,11,강서구,11500,297650,550950,204.52,591.19,161.81,74.73,80.03,134.71,97.99,41.92
21109,서울특별시,11,강동구,11740,323450,550150,244.14,429.0,82.24,74.94,76.41,69.52,67.93,57.96
21110,서울특별시,11,강북구,11305,313550,560150,223.02,618.36,125.76,77.79,112.25,90.33,102.51,109.72
21111,서울특별시,11,서초구,11650,316350,540450,23.18,42.84,9.28,4.38,4.24,8.52,7.18,9.24
21112,서울특별시,11,마포구,11440,303250,551150,57.12,109.42,29.14,12.27,25.6,16.62,13.76,12.03
21113,서울특별시,11,강남구,11680,317150,546650,25.08,31.9,6.2,4.58,4.16,6.16,6.12,4.68
21114,서울특별시,11,은평구,11380,306150,557750,48.48,123.85,30.43,13.03,27.63,19.79,13.82,19.15
21115,서울특별시,11,서초구,11650,313550,545550,260.97,246.92,31.18,76.59,61.09,31.41,21.34,25.31
21116,서울특별시,11,송파구,11710,323350,545950,136.0,488.13,112.19,66.67,29.99,107.72,110.83,60.73
21117,서울특별시,11,종로구,11110,310850,553550,107.99,265.94,49.88,31.06,42.3,42.53,45.24,54.93
21118,서울특별시,11,서초구,11650,315250,542150,62.36,53.44,9.25,9.22,10.74,8.28,7.83,8.12
21119,서울특별시,11,영등포구,11560,303350,547150,9.12,15.13,1.16,2.59,2.79,2.45,2.4,3.74
21120,서울특별시,11,관악구,11620,305950,542150,273.04,891.16,164.45,132.95,177.7,139.13,150.24,126.69
21121,서울특별시,11,노원구,11350,318050,562250,351.02,240.09,45.56,36.69,31.31,39.18,40.66,46.69
21122,서울특별시,11,은평구,11380,305850,561350,152.0,577.49,92.05,74.88,78.52,94.41,104.91,132.72
21123,서울특별시,11,은평구,11380,305050,559250,55.0,212.21,32.44,22.61,23.63,35.18,41.14,57.21
21124,서울특별시,11,강동구,11740,323150,547950,125.84,378.81,92.71,59.62,82.89,57.53,50.48,35.58
21125,서울특별시,11,강남구,11680,314550,547550,28.18,76.83,11.93,9.26,9.34,8.69,16.1,21.51
21126,서울특별시,11,구로구,11530,299450,544350,113.38,328.37,71.8,46.39,50.3,54.95,62.33,42.6
21127,서울특별시,11,은평구,11380,305750,560450,38.0,144.34,22.99,18.7,19.65,23.6,26.22,33.18
21128,서울특별시,11,도봉구,11320,315450,565650,47.85,58.85,8.58,6.6,5.72,9.57,11.99,16.39
21129,서울특별시,11,서초구,11650,313150,547150,14.0,42.62,9.4,4.07,6.72,10.72,6.57,5.14
21130,서울특별시,11,강남구,11680,316850,543950,72.0,217.89,80.39,12.21,13.65,65.88,30.33,15.43
21131,서울특별시,11,동작구,11590,306450,545850,259.18,243.81,36.98,58.27,44.24,31.51,30.58,42.23
21132,서울특별시,11,강동구,11740,323750,548050,237.37,682.77,146.82,108.5,122.85,103.8,112.89,87.91
21133,서울특별시,11,송파구,11710,325250,544150,246.16,231.64,45.29,38.25,39.81,37.28,41.23,29.78
21134,서울특별시,11,성북구,11290,313650,554650,150.29,304.4,44.75,80.67,57.48,40.49,33.39,47.62
21135,서울특별시,11,강남구,11680,319650,543850,300.0,856.46,272.25,80.45,190.84,143.82,94.7,74.4
21136,서울특별시,11,도봉구,11320,313950,561650,162.22,311.81,63.23,49.21,53.83,45.53,44.26,55.75
21137,서울특별시,11,성동구,11200,317350,549050,61.4,83.96,14.82,13.07,12.56,14.52,14.09,14.9
21138,서울특별시,11,노원구,11350,317750,559450,200.0,629.66,73.62,114.18,72.34,51.42,139.94,178.16
21139,서울특별시,11,영등포구,11560,303450,544050,24.48,31.92,8.22,3.9,5.76,4.74,4.44,4.86
21140,서울특별시,11,용산구,11170,309150,549450,111.55,122.59,16.79,29.9,26.91,14.95,14.95,19.09
21141,서울특별시,11,중랑구,11260,319850,557650,40.0,184.51,41.49,23.63,19.54,40.46,32.37,27.02
21142,서울특별시,11,서초구,11650,310450,543150,93.94,187.12,39.07,35.85,44.01,33.75,14.18,20.26
21143,서울특별시,11,종로구,11110,308450,553250,4.11,8.72,1.55,0.93,1.2,1.46,1.36,2.22
21144,서울특별시,11,구로구,11530,302050,543850,480.81,752.37,136.57,115.11,131.25,121.96,130.23,117.25
21145,서울특별시,11,마포구,11440,303850,550650,196.44,356.41,89.41,43.71,83.3,58.51,42.84,38.64
21146,서울특별시,11,광진구,11215,317650,549450,418.62,300.22,38.4,95.33,56.05,41.85,34.26,34.33
21147,서울특별시,11,강동구,11740,324450,550150,19.53,73.08,17.44,11.54,11.03,12.73,11.06,9.28
21148,서울특별시,11,구로구,11530,301250,544650,321.48,953.15,237.36,103.4,249.8,138.16,124.14,100.29
21149,서울특별시,11,관악구,11620,306250,541350,218.22,90.71,4.62,35.68,17.76,3.92,11.04,17.69
21150,서울특별시,11,노원구,11350,317350,560150,300.0,873.62,269.42,81.13,193.32,171.21,83.38,75.16
21151,서울특별시,11,강동구,11740,324750,548750,176.69,183.48,44.03,27.81,35.72,32.84,25.36,17.72
21152,서울특별시,11,도봉구,11320,316450,562550,18.0,61.62,12.82,8.62,7.28,11.38,11.22,10.3
21153,서울특별시,11,송파구,11710,321550,544750,61.33,21.39,3.71,3.88,4.2,3.39,2.94,3.27
21154,서울특별시,11,구로구,11530,301150,545750,135.26,185.23,31.11,28.66,33.05,28.05,30.56,33.8
21155,서울특별시,11,관악구,11620,306550,543350,246.87,640.51,144.92,75.53,116.01,111.59,91.92,100.54
21156,서울특별시,11,금천구,11545,303550,538950,354.71,251.45,56.51,36.52,35.97,47.45,32.81,42.19
21157,서울특별시,11,동대문구,11230,318350,552650,35.2,42.68,8.28,5.68,6.96,7.52,8.28,5.96
21158,서울특별시,11,성북구,11290,312650,553950,127.52,197.72,35.14,27.27,33.87,36.68,28.38,36.38
21159,서울특별시,11,동대문구,11230,318250,553250,60.0,218.9,47.36,22.77,33.61,48.4,35.04,31.72
21160,서울특별시,11,강동구,11740,324050,551150,2.53,5.35,1.37,0.63,0.89,0.79,0.84,0.83
21161,서울특별시,11,강남구,11680,315050,545150,6.26,5.34,0.73,1.71,1.54,0.16,0.58,0.62
21162,서울특별시,11,동작구,11590,306050,545950,185.44,290.1,48.39,58.75,51.68,41.39,42.1,47.79
21163,서울특별시,11,마포구,11440,304150,550850,52.0,122.77,23.3,19.02,29.26,14.54,18.82,17.83
21164,서울특별시,11,양천구,11470,298650,546150,210.0,660.58,258.85,26.62,203.91,114.38,25.23,31.59
21165,서울특별시,11,도봉구,11320,314450,564250,5.06,10.72,1.58,1.28,1.16,1.8,2.18,2.72
21166,서울특별시,11,노원구,11350,318850,561550,84.0,265.87,96.89,11.71,9.82,88.94,25.62,32.89
21167,서울특별시,11,구로구,11530,301350,544250,205.71,180.43,34.83,25.59,39.89,30.05,22.82,27.25
21168,서울특별시,11,동대문구,11230,316850,553350,147.51,207.45,36.27,28.11,29.64,33.24,38.64,41.55
21169,서울특별시,11,강남구,11680,314150,545650,152.2,138.94,20.39,40.46,27.31,16.86,15.84,18.08
21170,서울특별시,11,성북구,11290,316450,556950,221.41,261.66,59.23,30.33,48.98,47.95,33.59,41.58
21171,서울특별시,11,노원구,11350,317350,561350,3.05,5.37,1.18,0.65,0.78,0.97,0.94,0.85
21172,서울특별시,11,동대문구,11230,317250,552750,40.28,138.25,25.07,19.95,23.55,19.62,27.32,22.74
21173,서울특별시,11,서초구,11650,310750,543050,185.49,253.44,58.95,33.53,42.35,41.62,35.13,41.86
21174,서울특별시,11,강북구,11305,312550,563650,9.24,25.95,4.71,2.89,3.32,4.58,4.3,6.15
21175,서울특별시,11,노원구,11350,317150,564950,24.4,37.18,6.93,4.41,2.86,3.43,4.78,14.77
21176,서울특별시,11,서대문구,11410,304850,553550,166.46,340.78,73.29,37.74,63.49,59.76,48.02,58.48
21177,서울특별시,11,구로구,11530,301450,543050,12.48,10.68,2.0,1.12,1.76,2.26,1.8,1.74
21178,서울특별시,11,양천구,11470,296950,549450,153.56,318.85,76.88,48.5,44.07,66.93,47.62,34.85
21179,서울특별시,11,관악구,11620,306050,541450,239.43,64.08,5.06,28.63,15.42,3.82,4.18,6.97
21180,서울특별시,11,서초구,11650,312950,540350,4.64,10.72,2.16,1.14,1.22,1.62,2.1,2.48
21181,서울특별시,11,송파구,11710,322650,543650,29.0,101.11,27.67,12.38,19.7,22.24,14.82,4.3
21182,서울특별시,11,성북구,11290,312050,554750,47.44,147.69,26.06,22.39,32.16,20.95,23.0,23.13
21183,서울특별시,11,성동구,11200,314750,550650,454.0,1695.31,379.21,190.53,419.97,260.58,231.07,213.95
21184,서울특별시,11,서대문구,11410,306050,553350,176.46,410.24,83.85,53.06,66.62,66.83,60.37,79.51
21185,서울특별시,11,서초구,11650,311250,542650,227.0,312.05,58.55,50.83,58.89,45.52,48.99,49.27
21186,서울특별시,11,광진구,11215,319250,550750,12.96,15.96,2.76,2.64,3.07,2.59,2.55,2.35
21187,서울특별시,11,성북구,11290,315950,556250,7.73,5.34,0.97,0.8,0.89,0.88,0.82,0.98
21188,서울특별시,11,관악구,11620,305850,543650,178.75,464.78,111.68,53.92,92.01,82.34,62.17,62.66
21189,서울특별시,11,강서구,11500,297250,550750,40.77,74.93,21.0,8.08,12.03,14.71,10.66,8.45
21190,서울특별시,11,관악구,11620,307650,543550,298.52,1171.91,278.31,113.68,256.32,202.03,172.73,148.84
21191,서울특별시,11,관악구,11620,307750,543550,75.0,302.59,56.08,41.35,62.84,50.07,48.84,43.41
21192,서울특별시,11,은평구,11380,305150,559350,172.0,663.74,101.5,70.79,73.89,110.0,128.64,178.92
21193,서울특별시,11,마포구,11440,305650,551150,6.3,5.34,0.82,1.31,1.41,0.64,0.47,0.69
21194,서울특별시,11,은평구,11380,305750,558450,157.95,264.88,62.58,32.49,49.06,45.83,39.76,35.16
21195,서울특별시,11,동작구,11590,308650,545650,2.33,5.33,1.35,0.47,0.96,1.01,0.65,0.89
21196,서울특별시,11,송파구,11710,325550,543650,264.53,314.75,56.6,54.97,54.8,43.96,53.17,51.25
21197,서울특별시,11,노원구,11350,316550,559250,164.0,471.51,145.57,40.13,107.64,113.87,33.28,31.02
21198,서울특별시,11,도봉구,11320,314850,560550,194.0,657.24,142.45,91.84,83.51,135.71,114.97,88.76
21199,서울특별시,11,강동구,11740,323050,549250,260.17,282.88,47.3,35.99,47.73,40.42,48.7,62.74
21200,서울특별시,11,구로구,11530,302950,543050,55.5,26.7,0.0,9.2,6.65,3.8,4.2,2.85
21201,서울특별시,11,성북구,11290,313550,556050,109.79,386.64,91.29,43.79,59.33,69.67,58.2,64.36
