,MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL
2479,서울특별시,11,11215,광진구,320950,550150,1
2480,서울특별시,11,11230,동대문구,316650,552450,1
2481,서울특별시,11,11230,동대문구,316250,552450,1
2482,서울특별시,11,11230,동대문구,316750,553650,1
2483,서울특별시,11,11230,동대문구,317550,551850,1
2484,서울특별시,11,11230,동대문구,317550,553450,1
2485,서울특별시,11,11230,동대문구,316950,555550,1
2486,서울특별시,11,11230,동대문구,318250,552950,1
2487,서울특별시,11,11230,동대문구,317950,553850,1
2488,서울특별시,11,11260,중랑구,318450,556850,1
2489,서울특별시,11,11260,중랑구,318650,557350,1
2490,서울특별시,11,11260,중랑구,319150,553050,1
2491,서울특별시,11,11260,중랑구,319350,553050,1
2492,서울특별시,11,11260,중랑구,319350,554150,1
2493,서울특별시,11,11260,중랑구,319450,555650,1
2494,서울특별시,11,11260,중랑구,319250,555550,1
2495,서울특별시,11,11260,중랑구,319550,555550,1
2496,서울특별시,11,11260,중랑구,319550,555250,1
2497,서울특별시,11,11260,중랑구,319750,556150,1
2498,서울특별시,11,11260,중랑구,318950,556250,1
2499,서울특별시,11,11260,중랑구,319950,557750,1
2500,서울특별시,11,11260,중랑구,319950,554950,1
2501,서울특별시,11,11290,성북구,316650,557350,1
2502,서울특별시,11,11290,성북구,317250,556350,1
2503,서울특별시,11,11290,성북구,317250,557250,1
2504,서울특별시,11,11320,도봉구,316050,564450,1
2505,서울특별시,11,11350,노원구,316550,558350,1
2506,서울특별시,11,11350,노원구,316850,559350,1
2507,서울특별시,11,11350,노원구,316850,564250,1
2508,서울특별시,11,11350,노원구,316750,564450,1
2509,서울특별시,11,11350,노원구,316650,564950,1
2510,서울특별시,11,11350,노원구,316750,564550,1
2511,서울특별시,11,11350,노원구,317250,558050,1
2512,서울특별시,11,11350,노원구,316950,558450,1
2513,서울특별시,11,11350,노원구,317650,560150,1
2514,서울특별시,11,11350,노원구,318650,559150,1
2515,서울특별시,11,11350,노원구,318250,558950,1
2516,서울특별시,11,11350,노원구,318350,559950,1
2517,서울특별시,11,11350,노원구,318550,561550,1
2518,서울특별시,11,11350,노원구,318850,561750,1
2519,서울특별시,11,11350,노원구,318050,562150,1
2520,서울특별시,11,11350,노원구,319050,559250,1
2521,서울특별시,11,11680,강남구,317050,545650,1
2522,서울특별시,11,11680,강남구,317350,546650,1
2523,서울특별시,11,11680,강남구,317350,546250,1
2524,서울특별시,11,11680,강남구,317250,546550,2
2525,서울특별시,11,11680,강남구,318750,543850,1
2526,서울특별시,11,11680,강남구,318950,543750,1
2527,서울특별시,11,11680,강남구,319150,543550,1
2528,서울특별시,11,11680,강남구,319250,543650,1
2529,서울특별시,11,11710,송파구,318750,546150,1
2530,서울특별시,11,11710,송파구,319750,545350,1
2531,서울특별시,11,11710,송파구,319150,545450,1
2532,서울특별시,11,11710,송파구,319850,546150,1
2533,서울특별시,11,11710,송파구,320050,545450,1
2534,서울특별시,11,11710,송파구,321550,546250,1
2535,서울특별시,11,11710,송파구,321150,546650,1
2536,서울특별시,11,11710,송파구,321850,547250,1
2537,서울특별시,11,11710,송파구,322750,541050,2
2538,서울특별시,11,11710,송파구,322850,542550,1
2539,서울특별시,11,11710,송파구,322450,546850,1
2540,서울특별시,11,11710,송파구,322350,546250,1
2541,서울특별시,11,11710,송파구,322350,548850,1
2542,서울특별시,11,11710,송파구,323250,543550,1
2543,서울특별시,11,11710,송파구,323250,543350,1
2544,서울특별시,11,11710,송파구,324450,544050,1
2545,서울특별시,11,11740,강동구,322750,547850,1
2546,서울특별시,11,11740,강동구,322950,548850,1
2547,서울특별시,11,11740,강동구,322750,549250,1
2548,서울특별시,11,11740,강동구,322750,549050,1
2549,서울특별시,11,11740,강동구,322750,549450,1
2550,서울특별시,11,11740,강동구,322550,549450,1
2551,서울특별시,11,11740,강동구,322850,549650,1
2552,서울특별시,11,11740,강동구,323050,547650,1
2553,서울특별시,11,11740,강동구,323950,550450,1
2554,서울특별시,11,11740,강동구,324950,550250,1
2555,서울특별시,11,11740,강동구,326050,551550,1
