,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,PR_09,PR_10,PR_11
2202,서울특별시,11,강남구,11680,315850,542850,4800000.0,4990000.0,4990000.0
2203,서울특별시,11,강남구,11680,315550,543850,8700000.0,9050000.0,8870000.0
2204,서울특별시,11,강남구,11680,314650,543350,15000000.0,15600000.0,15300000.0
2205,서울특별시,11,강남구,11680,316050,545950,3900000.0,4100000.0,4150000.0
2206,서울특별시,11,강남구,11680,316950,546350,3750000.0,3940000.0,3990000.0
2207,서울특별시,11,강남구,11680,317050,546250,13700000.0,14600000.0,14600000.0
2208,서울특별시,11,강남구,11680,317550,546350,5100000.0,5500000.0,5530000.0
2209,서울특별시,11,강남구,11680,315750,545750,7300000.0,7840000.0,7855000.0
2210,서울특별시,11,강남구,11680,316550,545750,8750000.0,9200000.0,9215000.0
2211,서울특별시,11,강남구,11680,316650,545350,12800000.0,13400000.0,13400000.0
2212,서울특별시,11,강남구,11680,316650,545450,8900000.0,9350000.0,9400000.0
2213,서울특별시,11,강남구,11680,316750,545950,4150000.0,4360000.0,4410000.0
2214,서울특별시,11,강남구,11680,316950,545550,26550000.0,27500000.0,27250000.0
2215,서울특별시,11,강남구,11680,320250,541050,2050000.0,2130000.0,2230000.0
2216,서울특별시,11,강남구,11680,320850,543250,6100000.0,6400000.0,6380000.0
2217,서울특별시,11,강남구,11680,313450,546950,6900000.0,7250000.0,7270000.0
2218,서울특별시,11,강남구,11680,314350,547150,10445000.0,10815000.0,10825000.0
2219,서울특별시,11,강남구,11680,315050,547450,5500000.0,5780000.0,5800000.0
2220,서울특별시,11,강남구,11680,315150,547450,8730000.0,9170000.0,9200000.0
2221,서울특별시,11,강남구,11680,315350,547650,21900000.0,23000000.0,23100000.0
2222,서울특별시,11,강남구,11680,313550,547450,9100000.0,9600000.0,9630000.0
2223,서울특별시,11,강남구,11680,314750,545150,3350000.0,3520000.0,3520000.0
2224,서울특별시,11,강남구,11680,315150,545550,12800000.0,13500000.0,13500000.0
2225,서울특별시,11,강남구,11680,315150,544850,14000000.0,14700000.0,14700000.0
2226,서울특별시,11,강남구,11680,315350,545550,7100000.0,7460000.0,7460000.0
2227,서울특별시,11,강남구,11680,315550,545650,4150000.0,4450000.0,4450000.0
2228,서울특별시,11,강남구,11680,315450,545450,3400000.0,3650000.0,3650000.0
2229,서울특별시,11,강남구,11680,315950,545250,10550000.0,11010000.0,11010000.0
2230,서울특별시,11,강남구,11680,315850,545250,5300000.0,5570000.0,5570000.0
2231,서울특별시,11,강남구,11680,315650,545050,11800000.0,12400000.0,12400000.0
2232,서울특별시,11,강남구,11680,316050,544950,11300000.0,11850000.0,11850000.0
2233,서울특별시,11,강남구,11680,315250,544750,23900000.0,25100000.0,25100000.0
2234,서울특별시,11,강남구,11680,315250,544650,8850000.0,9250000.0,9250000.0
2235,서울특별시,11,강남구,11680,315450,544850,11000000.0,11600000.0,11600000.0
2236,서울특별시,11,강남구,11680,315350,544450,4250000.0,4460000.0,4460000.0
2237,서울특별시,11,강남구,11680,315550,544150,3800000.0,3990000.0,3990000.0
2238,서울특별시,11,강남구,11680,315750,544250,7900000.0,8300000.0,8300000.0
2239,서울특별시,11,강남구,11680,315150,543750,8700000.0,9040000.0,9040000.0
2240,서울특별시,11,강남구,11680,314450,544250,12000000.0,12600000.0,12600000.0
2241,서울특별시,11,강남구,11680,314550,544350,8600000.0,9030000.0,9030000.0
2242,서울특별시,11,강남구,11680,314550,543850,6900000.0,7100000.0,7100000.0
2243,서울특별시,11,강남구,11680,314750,543850,9000000.0,9450000.0,9450000.0
2244,서울특별시,11,강남구,11680,314550,543550,20900000.0,21800000.0,22200000.0
2245,서울특별시,11,강남구,11680,322150,541450,660000.0,700000.0,710000.0
2246,서울특별시,11,강남구,11680,322350,541050,830000.0,880000.0,895000.0
2247,서울특별시,11,강남구,11680,322050,541150,380000.0,400000.0,405000.0
2248,서울특별시,11,강남구,11680,321850,541550,430000.0,460000.0,505000.0
2249,서울특별시,11,강남구,11680,320950,541250,2500000.0,2600000.0,2610000.0
2250,서울특별시,11,강남구,11680,318950,543450,8600000.0,9000000.0,9020000.0
2251,서울특별시,11,강남구,11680,319050,543450,4150000.0,4355000.0,4360000.0
2252,서울특별시,11,강남구,11680,320950,542750,3350000.0,3600000.0,3610000.0
2253,서울특별시,11,강남구,11680,320650,541450,370000.0,426000.0,468000.0
2254,서울특별시,11,강남구,11680,315950,547050,3750000.0,3930000.0,3980000.0
2255,서울특별시,11,강남구,11680,315750,547150,6310000.0,6630000.0,6630000.0
2256,서울특별시,11,강남구,11680,315550,546650,7080000.0,7430000.0,7460000.0
2257,서울특별시,11,강남구,11680,315750,546650,7990000.0,8065000.0,8080000.0
2258,서울특별시,11,강남구,11680,316150,546750,10425000.0,10930000.0,10945000.0
2259,서울특별시,11,강남구,11680,315450,547550,8453333.33333,8876666.66667,8896666.66667
2260,서울특별시,11,강남구,11680,315950,547350,16000000.0,16800000.0,16700000.0
2261,서울특별시,11,강남구,11680,316350,547450,7035000.0,7390000.0,7420000.0
2262,서울특별시,11,강남구,11680,316450,547450,12700000.0,13300000.0,13200000.0
2263,서울특별시,11,강동구,11740,326950,551250,4810000.0,4900000.0,5150000.0
2264,서울특별시,11,강동구,11740,326850,551050,3110000.0,3200000.0,3360000.0
2265,서울특별시,11,강동구,11740,326150,551350,3530000.0,3600000.0,3780000.0
2266,서울특별시,11,강동구,11740,325950,551550,3120000.0,3200000.0,3460000.0
2267,서울특별시,11,강동구,11740,324950,549250,1950000.0,2030000.0,2060000.0
2268,서울특별시,11,강동구,11740,324650,548750,2810000.0,2930000.0,2960000.0
2269,서울특별시,11,강동구,11740,324850,548650,2470000.0,2565000.0,2600000.0
2270,서울특별시,11,강동구,11740,324750,548650,3360000.0,3490000.0,3530000.0
2271,서울특별시,11,강동구,11740,324250,548450,3100000.0,3230000.0,3280000.0
2272,서울특별시,11,강동구,11740,324450,549450,3080000.0,3200000.0,3240000.0
2273,서울특별시,11,강동구,11740,323850,548850,4150000.0,4300000.0,4360000.0
2274,서울특별시,11,강동구,11740,324050,548750,5410000.0,5600000.0,5650000.0
2275,서울특별시,11,강동구,11740,324250,548750,4217500.0,4367500.0,4407500.0
2276,서울특별시,11,강동구,11740,324550,548450,2270000.0,2360000.0,2380000.0
2277,서울특별시,11,강동구,11740,323950,548450,6180000.0,6270000.0,6320000.0
2278,서울특별시,11,강동구,11740,324150,547950,3010000.0,3130000.0,3160000.0
2279,서울특별시,11,강동구,11740,324450,550450,2465000.0,2540000.0,2565000.0
2280,서울특별시,11,강동구,11740,324850,550050,3645000.0,3710000.0,3740000.0
2281,서울특별시,11,강동구,11740,324550,549950,3790000.0,3850000.0,3900000.0
2282,서울특별시,11,강동구,11740,324750,549850,3040000.0,3100000.0,3130000.0
2283,서울특별시,11,강동구,11740,327050,549550,590000.0,610000.0,620000.0
2284,서울특별시,11,강동구,11740,322950,548750,13110000.0,13500000.0,13737500.0
2285,서울특별시,11,강동구,11740,322850,548450,2040000.0,2120000.0,2150000.0
2286,서울특별시,11,강동구,11740,322750,548450,3960000.0,4100000.0,4140000.0
2287,서울특별시,11,강동구,11740,322850,548350,1880000.0,1950000.0,1970000.0
2288,서울특별시,11,강동구,11740,323650,548450,5580000.0,5700000.0,5750000.0
2289,서울특별시,11,강동구,11740,323650,547350,3640000.0,3750000.0,3790000.0
2290,서울특별시,11,강동구,11740,323350,547850,2930000.0,3020000.0,3040000.0
2291,서울특별시,11,강동구,11740,322550,547950,2470000.0,2540000.0,2570000.0
2292,서울특별시,11,강동구,11740,324050,551250,600000.0,624000.0,635000.0
2293,서울특별시,11,강동구,11740,324350,551250,302000.0,314000.0,320000.0
2294,서울특별시,11,강동구,11740,324150,550350,1740000.0,1800000.0,1820000.0
2295,서울특별시,11,강동구,11740,323450,550050,2350000.0,2435000.0,2465000.0
2296,서울특별시,11,강동구,11740,323350,550150,2985000.0,3100000.0,3135000.0
2297,서울특별시,11,강동구,11740,323150,550250,2740000.0,2845000.0,2875000.0
2298,서울특별시,11,강동구,11740,323150,550450,3000000.0,3120000.0,3170000.0
2299,서울특별시,11,강동구,11740,324450,552050,38000.0,40000.0,41000.0
2300,서울특별시,11,강동구,11740,324050,549750,1910000.0,1970000.0,2000000.0
2301,서울특별시,11,강동구,11740,324350,549350,4375000.0,4460000.0,4500000.0
2302,서울특별시,11,강동구,11740,324150,549150,2880000.0,2950000.0,2980000.0
2303,서울특별시,11,강동구,11740,324050,549550,2223333.33333,2276666.66667,2300000.0
2304,서울특별시,11,강동구,11740,323950,549250,1670000.0,1750000.0,1770000.0
2305,서울특별시,11,강동구,11740,323550,549050,2805000.0,2870000.0,2920000.0
2306,서울특별시,11,강동구,11740,323650,549050,2365000.0,2435000.0,2485000.0
2307,서울특별시,11,강동구,11740,323750,549150,1980000.0,2050000.0,2100000.0
2308,서울특별시,11,강동구,11740,323550,549150,2043333.33333,2103333.33333,2146666.66667
2309,서울특별시,11,강동구,11740,323550,549250,4530000.0,4620000.0,4700000.0
2310,서울특별시,11,강동구,11740,323850,549950,4680000.0,4770000.0,4820000.0
2311,서울특별시,11,강동구,11740,323050,549650,2790000.0,2870000.0,2900000.0
2312,서울특별시,11,강동구,11740,323050,549850,4170000.0,4260000.0,4300000.0
2313,서울특별시,11,강동구,11740,322750,549850,2190000.0,2260000.0,2280000.0
2314,서울특별시,11,강동구,11740,322750,549550,2885000.0,3000000.0,3060000.0
2315,서울특별시,11,강동구,11740,322650,549550,2690000.0,2800000.0,2860000.0
2316,서울특별시,11,강동구,11740,322750,548950,10200000.0,10500000.0,10700000.0
2317,서울특별시,11,강동구,11740,323550,548550,7600000.0,7750000.0,7830000.0
2318,서울특별시,11,강동구,11740,323250,548850,4210000.0,4350000.0,4440000.0
2319,서울특별시,11,강동구,11740,322650,549150,3790000.0,3890000.0,3930000.0
2320,서울특별시,11,강동구,11740,322550,549050,2993333.33333,3083333.33333,3120000.0
2321,서울특별시,11,강북구,11305,314750,558050,1640000.0,1686666.66667,1703333.33333
2322,서울특별시,11,강북구,11305,314650,556850,6080000.0,6620000.0,6735000.0
2323,서울특별시,11,강북구,11305,314750,557250,1595000.0,1642500.0,1660000.0
2324,서울특별시,11,강북구,11305,314650,557250,2155000.0,2215000.0,2235000.0
2325,서울특별시,11,강북구,11305,314650,557350,3215000.0,3305000.0,3335000.0
2326,서울특별시,11,강북구,11305,314750,557750,1820000.0,1870000.0,1890000.0
2327,서울특별시,11,강북구,11305,314550,558250,1820000.0,1876666.66667,1896666.66667
2328,서울특별시,11,강북구,11305,314550,558050,1967500.0,2037500.0,2055000.0
2329,서울특별시,11,강북구,11305,314150,559550,2085000.0,2145000.0,2167500.0
2330,서울특별시,11,강북구,11305,314250,559250,1505000.0,1550000.0,1565000.0
2331,서울특별시,11,강북구,11305,314750,558550,1465000.0,1505000.0,1520000.0
2332,서울특별시,11,강북구,11305,314750,558450,2010000.0,2070000.0,2090000.0
2333,서울특별시,11,강북구,11305,314750,558350,1570000.0,1610000.0,1630000.0
2334,서울특별시,11,강북구,11305,314850,558250,1230000.0,1260000.0,1270000.0
2335,서울특별시,11,강북구,11305,314750,558250,1470000.0,1510000.0,1520000.0
2336,서울특별시,11,강북구,11305,314050,558550,1815000.0,1865000.0,1885000.0
2337,서울특별시,11,강북구,11305,313950,558450,1650000.0,1690000.0,1710000.0
2338,서울특별시,11,강북구,11305,313950,558250,1640000.0,1685000.0,1705000.0
2339,서울특별시,11,강북구,11305,314150,558350,2450000.0,2520000.0,2540000.0
2340,서울특별시,11,강북구,11305,314250,558250,1840000.0,1890000.0,1906666.66667
2341,서울특별시,11,강북구,11305,313950,558050,1660000.0,1710000.0,1730000.0
2342,서울특별시,11,강북구,11305,314050,557950,1370000.0,1410000.0,1420000.0
2343,서울특별시,11,강북구,11305,314150,557850,1760000.0,1810000.0,1830000.0
2344,서울특별시,11,강북구,11305,314350,557550,2063333.33333,2120000.0,2143333.33333
2345,서울특별시,11,강북구,11305,314550,557550,5730000.0,5885000.0,5942500.0
2346,서울특별시,11,강북구,11305,313550,557950,2110000.0,2170000.0,2190000.0
2347,서울특별시,11,강북구,11305,313550,558550,4510000.0,4640000.0,4690000.0
2348,서울특별시,11,강북구,11305,313750,558650,1695000.0,1740000.0,1760000.0
2349,서울특별시,11,강북구,11305,313350,558850,1420000.0,1473333.33333,1486666.66667
2350,서울특별시,11,강북구,11305,313150,558650,1490000.0,1535000.0,1545000.0
2351,서울특별시,11,강북구,11305,313050,558550,1680000.0,1725000.0,1740000.0
2352,서울특별시,11,강북구,11305,313250,558350,1240000.0,1275000.0,1285000.0
2353,서울특별시,11,강북구,11305,313450,558050,1310000.0,1343333.33333,1353333.33333
2354,서울특별시,11,강북구,11305,314050,557150,1480000.0,1520000.0,1530000.0
2355,서울특별시,11,강북구,11305,313450,557950,3580000.0,3690000.0,3722500.0
2356,서울특별시,11,강북구,11305,312850,558350,80000.0,81000.0,83000.0
2357,서울특별시,11,강북구,11305,314950,558550,1020000.0,1050000.0,1060000.0
2358,서울특별시,11,강북구,11305,315650,558850,2730000.0,2890000.0,2930000.0
2359,서울특별시,11,강북구,11305,315250,559650,1250000.0,1290000.0,1300000.0
2360,서울특별시,11,강북구,11305,314550,559550,1275000.0,1315000.0,1325000.0
2361,서울특별시,11,강북구,11305,314250,559850,2430000.0,2510000.0,2540000.0
2362,서울특별시,11,강북구,11305,314050,559750,8200000.0,8360000.0,8460000.0
2363,서울특별시,11,강북구,11305,314850,560050,1970000.0,2020000.0,2040000.0
2364,서울특별시,11,강북구,11305,314750,559950,1830000.0,1880000.0,1890000.0
2365,서울특별시,11,강북구,11305,314850,560250,1260000.0,1300000.0,1310000.0
2366,서울특별시,11,강북구,11305,315050,559350,1715000.0,1755000.0,1775000.0
2367,서울특별시,11,강북구,11305,314550,559450,860000.0,890000.0,910000.0
2368,서울특별시,11,강북구,11305,313750,559950,1473333.33333,1516666.66667,1526666.66667
2369,서울특별시,11,강북구,11305,313850,559950,1430000.0,1470000.0,1480000.0
2370,서울특별시,11,강북구,11305,313750,560250,1700000.0,1745000.0,1760000.0
2371,서울특별시,11,강북구,11305,313850,559650,2466000.0,2540000.0,2564000.0
2372,서울특별시,11,강북구,11305,313650,559850,1463333.33333,1506666.66667,1516666.66667
2373,서울특별시,11,강북구,11305,313650,559750,1990000.0,2040000.0,2060000.0
2374,서울특별시,11,강북구,11305,314350,560650,1420000.0,1460000.0,1470000.0
2375,서울특별시,11,강북구,11305,314150,560450,1550000.0,1595000.0,1605000.0
2376,서울특별시,11,강북구,11305,314250,560150,4680000.0,4750000.0,4813333.33333
2377,서울특별시,11,강북구,11305,314250,560050,7285000.0,7450000.0,7570000.0
2378,서울특별시,11,강북구,11305,313750,560650,2510000.0,2565000.0,2590000.0
2379,서울특별시,11,강북구,11305,313750,560850,2085000.0,2135000.0,2160000.0
2380,서울특별시,11,강북구,11305,314050,560650,1550000.0,1600000.0,1610000.0
2381,서울특별시,11,강북구,11305,313050,560750,1470000.0,1510000.0,1530000.0
2382,서울특별시,11,강북구,11305,313150,560850,1430000.0,1470000.0,1490000.0
2383,서울특별시,11,강북구,11305,313450,560750,1450000.0,1490000.0,1500000.0
2384,서울특별시,11,강북구,11305,313350,560250,1945000.0,2005000.0,2005000.0
2385,서울특별시,11,강북구,11305,313450,559750,2820000.0,2910000.0,2910000.0
2386,서울특별시,11,강북구,11305,313350,559750,2240000.0,2295000.0,2295000.0
2387,서울특별시,11,강북구,11305,313050,560250,1750000.0,1800000.0,1825000.0
2388,서울특별시,11,강북구,11305,313250,559150,1450000.0,1495000.0,1495000.0
2389,서울특별시,11,강북구,11305,313450,559450,2840000.0,3100000.0,3100000.0
2390,서울특별시,11,강북구,11305,313550,559450,1590000.0,1640000.0,1640000.0
2391,서울특별시,11,강북구,11305,313250,559050,1380000.0,1420000.0,1420000.0
2392,서울특별시,11,강북구,11305,313450,559050,1735000.0,1780000.0,1780000.0
2393,서울특별시,11,강북구,11305,312750,559750,1320000.0,1360000.0,1360000.0
2394,서울특별시,11,강북구,11305,312650,559850,390000.0,400000.0,400000.0
2395,서울특별시,11,강북구,11305,312950,560250,1635000.0,1685000.0,1690000.0
2396,서울특별시,11,강북구,11305,312650,560850,1210000.0,1250000.0,1250000.0
2397,서울특별시,11,강북구,11305,314050,560750,1870000.0,1915000.0,1935000.0
2398,서울특별시,11,강북구,11305,313750,561050,1235000.0,1270000.0,1290000.0
2399,서울특별시,11,강북구,11305,313050,562150,1420000.0,1460000.0,1500000.0
2400,서울특별시,11,강북구,11305,313050,561950,1120000.0,1150000.0,1175000.0
2401,서울특별시,11,강북구,11305,313150,561350,1520000.0,1570000.0,1600000.0
2402,서울특별시,11,강북구,11305,312550,562350,23000.0,23000.0,24000.0
2403,서울특별시,11,강서구,11500,298250,552150,4250000.0,4500000.0,4500000.0
2404,서울특별시,11,강서구,11500,298050,552250,5000000.0,5290000.0,5290000.0
2405,서울특별시,11,강서구,11500,297850,552550,7000000.0,7350000.0,7350000.0
2406,서울특별시,11,강서구,11500,299250,551450,3050000.0,3240000.0,3240000.0
2407,서울특별시,11,강서구,11500,297950,552650,4200000.0,4450000.0,4450000.0
2408,서울특별시,11,강서구,11500,299450,551550,3130000.0,3320000.0,3320000.0
2409,서울특별시,11,강서구,11500,294050,554350,156000.0,162000.0,164000.0
2410,서울특별시,11,강서구,11500,294350,553550,1630000.0,1700000.0,1740000.0
2411,서울특별시,11,강서구,11500,294350,553450,1510000.0,1580000.0,1620000.0
2412,서울특별시,11,강서구,11500,295050,551750,3800000.0,3923333.33333,3930000.0
2413,서울특별시,11,강서구,11500,294950,551750,6060000.0,6245000.0,6235000.0
2414,서울특별시,11,강서구,11500,295250,551350,1785000.0,1845000.0,1870000.0
2415,서울특별시,11,강서구,11500,295150,549650,270000.0,280000.0,286000.0
2416,서울특별시,11,강서구,11500,295750,550950,2240000.0,2310000.0,2330000.0
2417,서울특별시,11,강서구,11500,297550,550950,1910000.0,1960000.0,1980000.0
2418,서울특별시,11,강서구,11500,297050,550750,2190000.0,2250000.0,2270000.0
2419,서울특별시,11,강서구,11500,299550,550050,1505000.0,1585000.0,1610000.0
2420,서울특별시,11,강서구,11500,299250,551350,3820000.0,4050000.0,4050000.0
2421,서울특별시,11,강서구,11500,300050,550650,3630000.0,3860000.0,3860000.0
2422,서울특별시,11,강서구,11500,299050,551250,3100000.0,3290000.0,3290000.0
2423,서울특별시,11,강서구,11500,299450,550950,1750000.0,1870000.0,1890000.0
2424,서울특별시,11,강서구,11500,298650,551150,3815000.0,4030000.0,4030000.0
2425,서울특별시,11,강서구,11500,298350,551350,4000000.0,4220000.0,4220000.0
2426,서울특별시,11,강서구,11500,298350,551650,2750000.0,2930000.0,2930000.0
2427,서울특별시,11,강서구,11500,296250,552350,1960000.0,2060000.0,2070000.0
2428,서울특별시,11,강서구,11500,295850,553550,1480000.0,1540000.0,1570000.0
2429,서울특별시,11,강서구,11500,295350,552550,2986666.66667,3066666.66667,3083333.33333
2430,서울특별시,11,강서구,11500,295550,552750,2030000.0,2090000.0,2120000.0
2431,서울특별시,11,강서구,11500,295550,552650,1710000.0,1770000.0,1800000.0
2432,서울특별시,11,강서구,11500,295550,552950,2780000.0,2860000.0,2880000.0
2433,서울특별시,11,강서구,11500,294750,552950,3600000.0,3700000.0,3710000.0
2434,서울특별시,11,강서구,11500,294450,553050,305000.0,310000.0,316000.0
2435,서울특별시,11,강서구,11500,295250,552550,2370000.0,2435000.0,2460000.0
2436,서울특별시,11,강서구,11500,295150,552450,2385000.0,2455000.0,2480000.0
2437,서울특별시,11,강서구,11500,295150,552550,1640000.0,1700000.0,1730000.0
2438,서울특별시,11,강서구,11500,295150,551950,5620000.0,5800000.0,5870000.0
2439,서울특별시,11,강서구,11500,294950,552050,2370000.0,2450000.0,2470000.0
2440,서울특별시,11,강서구,11500,294750,552350,2300000.0,2370000.0,2390000.0
2441,서울특별시,11,강서구,11500,295350,553550,3740000.0,3830000.0,3835000.0
2442,서울특별시,11,강서구,11500,300350,551150,1100000.0,1180000.0,1200000.0
2443,서울특별시,11,강서구,11500,300350,550650,4950000.0,5250000.0,5250000.0
2444,서울특별시,11,강서구,11500,300450,550450,4500000.0,4770000.0,4770000.0
2445,서울특별시,11,강서구,11500,300250,550550,1970000.0,2100000.0,2120000.0
2446,서울특별시,11,강서구,11500,300250,550650,3330000.0,3540000.0,3540000.0
2447,서울특별시,11,강서구,11500,300150,550550,3080000.0,3270000.0,3270000.0
2448,서울특별시,11,강서구,11500,300350,550250,4090000.0,4415000.0,4420000.0
2449,서울특별시,11,강서구,11500,293750,549450,100000.0,104000.0,105000.0
2450,서울특별시,11,강서구,11500,298450,549650,1310000.0,1370000.0,1400000.0
2451,서울특별시,11,강서구,11500,298550,549450,1180000.0,1230000.0,1260000.0
2452,서울특별시,11,강서구,11500,298050,549550,4350000.0,4455000.0,4455000.0
2453,서울특별시,11,강서구,11500,298150,549350,2500000.0,2570000.0,2590000.0
2454,서울특별시,11,강서구,11500,298150,549150,1270000.0,1330000.0,1360000.0
2455,서울특별시,11,강서구,11500,298050,549750,4300000.0,4400000.0,4400000.0
2456,서울특별시,11,강서구,11500,298650,548850,1280000.0,1360000.0,1390000.0
2457,서울특별시,11,강서구,11500,298650,548350,1695000.0,1765000.0,1785000.0
2458,서울특별시,11,강서구,11500,298350,548650,2670000.0,2750000.0,2760000.0
2459,서울특별시,11,강서구,11500,298350,548450,1670000.0,1750000.0,1780000.0
2460,서울특별시,11,강서구,11500,298450,548350,2900000.0,2990000.0,3010000.0
2461,서울특별시,11,강서구,11500,298250,548350,6800000.0,6940000.0,6940000.0
2462,서울특별시,11,강서구,11500,297850,548550,1540000.0,1620000.0,1640000.0
2463,서울특별시,11,강서구,11500,297850,548450,2433333.33333,2523333.33333,2530000.0
2464,서울특별시,11,강서구,11500,297650,548550,2056666.66667,2153333.33333,2166666.66667
2465,서울특별시,11,강서구,11500,297550,548450,2636666.66667,2726666.66667,2736666.66667
2466,서울특별시,11,강서구,11500,297450,548450,2180000.0,2256666.66667,2266666.66667
2467,서울특별시,11,강서구,11500,297650,548650,1450000.0,1540000.0,1560000.0
2468,서울특별시,11,강서구,11500,297750,549050,2026666.66667,2096666.66667,2110000.0
2469,서울특별시,11,강서구,11500,297650,548950,1520000.0,1605000.0,1625000.0
2470,서울특별시,11,강서구,11500,297350,548850,1466666.66667,1546666.66667,1566666.66667
2471,서울특별시,11,강서구,11500,297750,549150,1873333.33333,1950000.0,1976666.66667
2472,서울특별시,11,강서구,11500,298450,548950,1400000.0,1475000.0,1505000.0
2473,서울특별시,11,강서구,11500,299650,548450,2985000.0,3075000.0,3085000.0
2474,서울특별시,11,강서구,11500,299750,548350,6300000.0,6430000.0,6430000.0
2475,서울특별시,11,강서구,11500,299550,548150,3140000.0,3230000.0,3230000.0
2476,서울특별시,11,강서구,11500,299450,548150,2790000.0,2870000.0,2880000.0
2477,서울특별시,11,강서구,11500,299250,548550,1560000.0,1640000.0,1660000.0
2478,서울특별시,11,강서구,11500,298750,548150,1470000.0,1550000.0,1580000.0
2479,서울특별시,11,강서구,11500,298750,548050,3630000.0,3740000.0,3740000.0
2480,서울특별시,11,강서구,11500,298550,547950,3330000.0,3430000.0,3430000.0
2481,서울특별시,11,강서구,11500,298450,548150,2330000.0,2400000.0,2420000.0
2482,서울특별시,11,강서구,11500,298150,548150,2870000.0,2980000.0,2986666.66667
2483,서울특별시,11,강서구,11500,297750,548050,2095000.0,2175000.0,2185000.0
2484,서울특별시,11,강서구,11500,297550,548150,4300000.0,4350000.0,4350000.0
2485,서울특별시,11,강서구,11500,298850,550350,1650000.0,1730000.0,1760000.0
2486,서울특별시,11,강서구,11500,298750,550250,1740000.0,1830000.0,1860000.0
2487,서울특별시,11,강서구,11500,298550,550150,2600000.0,2680000.0,2690000.0
2488,서울특별시,11,강서구,11500,298550,550250,2100000.0,2180000.0,2210000.0
2489,서울특별시,11,강서구,11500,298550,550550,6200000.0,6320000.0,6320000.0
2490,서울특별시,11,강서구,11500,297550,549850,1750000.0,1840000.0,1865000.0
2491,서울특별시,11,강서구,11500,297650,549850,1600000.0,1650000.0,1680000.0
2492,서울특별시,11,강서구,11500,297050,549550,2470000.0,2550000.0,2570000.0
2493,서울특별시,11,강서구,11500,297450,549550,1805000.0,1870000.0,1905000.0
2494,서울특별시,11,강서구,11500,297650,549550,4660000.0,4780000.0,4790000.0
2495,서울특별시,11,강서구,11500,297850,549650,1800000.0,1860000.0,1890000.0
2496,서울특별시,11,강서구,11500,297250,549150,1520000.0,1600000.0,1620000.0
2497,서울특별시,11,강서구,11500,297650,549350,2660000.0,2740000.0,2740000.0
2498,서울특별시,11,강서구,11500,297650,549450,8630000.0,8760000.0,8710000.0
2499,서울특별시,11,강서구,11500,298650,550850,4445000.0,4550000.0,4550000.0
2500,서울특별시,11,강서구,11500,298650,550750,4993333.33333,5106666.66667,5106666.66667
2501,서울특별시,11,강서구,11500,298450,550750,2640000.0,2720000.0,2730000.0
2502,서울특별시,11,강서구,11500,298850,550950,5200000.0,5300000.0,5300000.0
2503,서울특별시,11,강서구,11500,298950,550650,1990000.0,2060000.0,2080000.0
2504,서울특별시,11,강서구,11500,299450,549350,68000.0,71000.0,73000.0
2505,서울특별시,11,관악구,11620,309850,541650,2620000.0,2710000.0,2750000.0
2506,서울특별시,11,관악구,11620,309250,541650,2110000.0,2140000.0,2170000.0
2507,서울특별시,11,관악구,11620,308150,543750,1543333.33333,1616666.66667,1670000.0
2508,서울특별시,11,관악구,11620,308150,543350,2230000.0,2333333.33333,2403333.33333
2509,서울특별시,11,관악구,11620,308150,543250,2695000.0,2820000.0,2875000.0
2510,서울특별시,11,관악구,11620,308150,542950,1680000.0,1740000.0,1770000.0
2511,서울특별시,11,관악구,11620,307950,542850,1730000.0,1790000.0,1820000.0
2512,서울특별시,11,관악구,11620,307850,543250,2030000.0,2100000.0,2120000.0
2513,서울특별시,11,관악구,11620,307750,543350,1615000.0,1675000.0,1705000.0
2514,서울특별시,11,관악구,11620,307550,542850,2100000.0,2170000.0,2210000.0
2515,서울특별시,11,관악구,11620,308950,541650,1910000.0,1980000.0,2010000.0
2516,서울특별시,11,관악구,11620,308950,541550,1790000.0,1853333.33333,1883333.33333
2517,서울특별시,11,관악구,11620,308950,541450,1940000.0,2010000.0,2040000.0
2518,서울특별시,11,관악구,11620,308950,541250,1650000.0,1710000.0,1740000.0
2519,서울특별시,11,관악구,11620,308750,541350,1880000.0,1950000.0,1980000.0
2520,서울특별시,11,관악구,11620,308350,541950,2630000.0,2720000.0,2760000.0
2521,서울특별시,11,관악구,11620,307250,543150,2035000.0,2105000.0,2135000.0
2522,서울특별시,11,관악구,11620,307450,543250,3750000.0,3880000.0,3910000.0
2523,서울특별시,11,관악구,11620,307050,543350,3250000.0,3365000.0,3475000.0
2524,서울특별시,11,관악구,11620,306650,543750,1490000.0,1540000.0,1570000.0
2525,서울특별시,11,관악구,11620,306250,543450,1410000.0,1460000.0,1490000.0
2526,서울특별시,11,관악구,11620,305450,543850,1895000.0,2025000.0,2080000.0
2527,서울특별시,11,관악구,11620,305350,543950,3260000.0,3555000.0,3675000.0
2528,서울특별시,11,관악구,11620,307450,542750,5630000.0,5830000.0,5880000.0
2529,서울특별시,11,관악구,11620,307250,542550,2930000.0,3030000.0,3070000.0
2530,서울특별시,11,관악구,11620,307150,543050,2190000.0,2270000.0,2310000.0
2531,서울특별시,11,관악구,11620,307050,542650,5270000.0,5455000.0,5510000.0
2532,서울특별시,11,관악구,11620,307050,542450,3445000.0,3565000.0,3610000.0
