,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,BANK_NM
470,서울특별시,11,성동구,11200,314964,551357,한국씨티
471,서울특별시,11,성동구,11200,317122,549478,한국씨티
472,서울특별시,11,성동구,11200,312719,549329,한국씨티
473,서울특별시,11,성동구,11200,314424,550857,한국씨티
474,서울특별시,11,광진구,11215,317988,549107,IBK기업은행
475,서울특별시,11,광진구,11215,319535,549549,IBK기업은행
476,서울특별시,11,광진구,11215,321249,550180,IBK기업은행
477,서울특별시,11,광진구,11215,319141,550864,IBK기업은행
478,서울특별시,11,광진구,11215,319084,551505,IBK기업은행
479,서울특별시,11,광진구,11215,319964,548470,KB국민은행
480,서울특별시,11,광진구,11215,317763,549212,KB국민은행
481,서울특별시,11,광진구,11215,321020,549629,KB국민은행
482,서울특별시,11,광진구,11215,320244,549156,KB국민은행
483,서울특별시,11,광진구,11215,319595,549606,KB국민은행
484,서울특별시,11,광진구,11215,318763,550792,KB국민은행
485,서울특별시,11,광진구,11215,318036,548850,KB국민은행
486,서울특별시,11,광진구,11215,318036,548850,KB국민은행
487,서울특별시,11,광진구,11215,318036,548850,KB국민은행
488,서울특별시,11,광진구,11215,317671,548628,KB국민은행
489,서울특별시,11,광진구,11215,318860,548125,KB국민은행
490,서울특별시,11,광진구,11215,318168,548388,KB국민은행
491,서울특별시,11,광진구,11215,319562,551173,KB국민은행
492,서울특별시,11,광진구,11215,318928,551743,KB국민은행
493,서울특별시,11,광진구,11215,320289,548546,KB국민은행
494,서울특별시,11,광진구,11215,318199,549876,KB국민은행
495,서울특별시,11,광진구,11215,320214,549014,SC제일은행
496,서울특별시,11,광진구,11215,319282,549291,SC제일은행
497,서울특별시,11,광진구,11215,318849,550999,SC제일은행
498,서울특별시,11,광진구,11215,319359,548147,SC제일은행
499,서울특별시,11,광진구,11215,317832,548278,SC제일은행
500,서울특별시,11,광진구,11215,318481,548325,SC제일은행
501,서울특별시,11,광진구,11215,319771,550938,SC제일은행
502,서울특별시,11,광진구,11215,319216,548921,농협중앙회
503,서울특별시,11,광진구,11215,317550,549370,농협중앙회
504,서울특별시,11,광진구,11215,317925,549140,수협은행
505,서울특별시,11,광진구,11215,318339,549338,신한은행
506,서울특별시,11,광진구,11215,318195,549094,신한은행
507,서울특별시,11,광진구,11215,320452,549183,신한은행
508,서울특별시,11,광진구,11215,319226,548730,신한은행
509,서울특별시,11,광진구,11215,320289,548880,신한은행
510,서울특별시,11,광진구,11215,318905,550970,신한은행
511,서울특별시,11,광진구,11215,319573,548673,신한은행
512,서울특별시,11,광진구,11215,318232,548803,신한은행
513,서울특별시,11,광진구,11215,321340,550035,신한은행
514,서울특별시,11,광진구,11215,319172,548617,신한은행
515,서울특별시,11,광진구,11215,320289,548546,신한은행
516,서울특별시,11,광진구,11215,318132,549120,외환은행
517,서울특별시,11,광진구,11215,320923,549472,외환은행
518,서울특별시,11,광진구,11215,319853,550230,외환은행
519,서울특별시,11,광진구,11215,318613,551028,외환은행
520,서울특별시,11,광진구,11215,319229,552386,외환은행
521,서울특별시,11,광진구,11215,317813,549945,외환은행
522,서울특별시,11,광진구,11215,318064,548772,우리은행
523,서울특별시,11,광진구,11215,321433,550021,우리은행
524,서울특별시,11,광진구,11215,321041,549369,우리은행
525,서울특별시,11,광진구,11215,319105,548862,우리은행
526,서울특별시,11,광진구,11215,319456,549625,우리은행
527,서울특별시,11,광진구,11215,318731,550852,우리은행
528,서울특별시,11,광진구,11215,317500,549251,우리은행
529,서울특별시,11,광진구,11215,318399,550238,우리은행
530,서울특별시,11,광진구,11215,319146,548633,우리은행
531,서울특별시,11,광진구,11215,319644,550990,우리은행
532,서울특별시,11,광진구,11215,318940,551833,우리은행
533,서울특별시,11,광진구,11215,320289,548546,우리은행
534,서울특별시,11,광진구,11215,320370,549152,하나은행
535,서울특별시,11,광진구,11215,319236,548839,하나은행
536,서울특별시,11,광진구,11215,317822,548246,하나은행
537,서울특별시,11,광진구,11215,319762,550477,하나은행
538,서울특별시,11,광진구,11215,321305,549997,하나은행
539,서울특별시,11,광진구,11215,319102,550870,하나은행
540,서울특별시,11,광진구,11215,320289,548546,하나은행
541,서울특별시,11,광진구,11215,317984,549917,하나은행
542,서울특별시,11,광진구,11215,320954,549558,한국씨티
543,서울특별시,11,광진구,11215,320431,548739,한국씨티
544,서울특별시,11,동대문구,11230,315243,553586,IBK기업은행
545,서울특별시,11,동대문구,11230,316164,552440,IBK기업은행
546,서울특별시,11,동대문구,11230,314028,553062,IBK기업은행
547,서울특별시,11,동대문구,11230,318117,552618,IBK기업은행
548,서울특별시,11,동대문구,11230,314499,552452,IBK기업은행
549,서울특별시,11,동대문구,11230,315797,553561,IBK기업은행
550,서울특별시,11,동대문구,11230,316850,554619,IBK기업은행
551,서울특별시,11,동대문구,11230,316921,552822,KB국민은행
552,서울특별시,11,동대문구,11230,314533,552875,KB국민은행
553,서울특별시,11,동대문구,11230,317123,555197,KB국민은행
554,서울특별시,11,동대문구,11230,318355,552649,KB국민은행
555,서울특별시,11,동대문구,11230,318029,552561,KB국민은행
556,서울특별시,11,동대문구,11230,317643,551660,KB국민은행
557,서울특별시,11,동대문구,11230,316069,553028,KB국민은행
558,서울특별시,11,동대문구,11230,315184,553344,KB국민은행
559,서울특별시,11,동대문구,11230,315792,553727,KB국민은행
560,서울특별시,11,동대문구,11230,315602,553398,KB국민은행
561,서울특별시,11,동대문구,11230,315564,554232,KB국민은행
562,서울특별시,11,동대문구,11230,317762,554797,KB국민은행
563,서울특별시,11,동대문구,11230,315227,553409,SC제일은행
564,서울특별시,11,동대문구,11230,316587,552028,SC제일은행
565,서울특별시,11,동대문구,11230,314520,552758,SC제일은행
566,서울특별시,11,동대문구,11230,314521,553309,SC제일은행
567,서울특별시,11,동대문구,11230,318444,552336,SC제일은행
568,서울특별시,11,동대문구,11230,315816,553584,SC제일은행
569,서울특별시,11,동대문구,11230,315372,553374,농협중앙회
570,서울특별시,11,동대문구,11230,316372,552229,농협중앙회
571,서울특별시,11,동대문구,11230,314607,553265,농협중앙회
572,서울특별시,11,동대문구,11230,317355,555544,농협중앙회
573,서울특별시,11,동대문구,11230,317629,551477,농협중앙회
574,서울특별시,11,동대문구,11230,317001,553171,농협중앙회
575,서울특별시,11,동대문구,11230,315784,553528,농협중앙회
576,서울특별시,11,동대문구,11230,315335,553358,수협은행
577,서울특별시,11,동대문구,11230,313947,552980,수협은행
578,서울특별시,11,동대문구,11230,317166,551552,수협은행
579,서울특별시,11,동대문구,11230,316868,552016,신한은행
580,서울특별시,11,동대문구,11230,315948,552760,신한은행
581,서울특별시,11,동대문구,11230,318256,553063,신한은행
582,서울특별시,11,동대문구,11230,317720,551470,신한은행
583,서울특별시,11,동대문구,11230,317227,553120,신한은행
584,서울특별시,11,동대문구,11230,315288,553354,신한은행
585,서울특별시,11,동대문구,11230,315010,553358,신한은행
586,서울특별시,11,동대문구,11230,315867,553456,신한은행
587,서울특별시,11,동대문구,11230,314538,553796,외환은행
588,서울특별시,11,동대문구,11230,316966,551670,외환은행
589,서울특별시,11,동대문구,11230,315820,553813,외환은행
590,서울특별시,11,동대문구,11230,317223,554534,외환은행
591,서울특별시,11,동대문구,11230,316610,552001,우리은행
592,서울특별시,11,동대문구,11230,315381,552888,우리은행
593,서울특별시,11,동대문구,11230,317575,554531,우리은행
594,서울특별시,11,동대문구,11230,316939,553885,우리은행
595,서울특별시,11,동대문구,11230,317252,555352,우리은행
596,서울특별시,11,동대문구,11230,317272,551532,우리은행
597,서울특별시,11,동대문구,11230,317821,551982,우리은행
598,서울특별시,11,동대문구,11230,317921,553268,우리은행
599,서울특별시,11,동대문구,11230,317746,551442,우리은행
600,서울특별시,11,동대문구,11230,316915,553247,우리은행
601,서울특별시,11,동대문구,11230,315569,553450,우리은행
602,서울특별시,11,동대문구,11230,316133,553846,우리은행
603,서울특별시,11,동대문구,11230,317080,555420,우리은행
604,서울특별시,11,동대문구,11230,316529,554815,우리은행
605,서울특별시,11,동대문구,11230,316592,555316,하나은행
606,서울특별시,11,동대문구,11230,316778,554840,하나은행
607,서울특별시,11,동대문구,11230,316452,552152,하나은행
608,서울특별시,11,동대문구,11230,315297,553222,하나은행
609,서울특별시,11,동대문구,11230,317022,551639,하나은행
610,서울특별시,11,동대문구,11230,317777,551783,하나은행
611,서울특별시,11,동대문구,11230,317048,553180,하나은행
612,서울특별시,11,동대문구,11230,315905,553608,하나은행
613,서울특별시,11,동대문구,11230,316804,554661,하나은행
614,서울특별시,11,동대문구,11230,314015,553015,한국씨티
615,서울특별시,11,중랑구,11260,319373,554314,IBK기업은행
616,서울특별시,11,중랑구,11260,318822,556322,IBK기업은행
617,서울특별시,11,중랑구,11260,320505,555629,KB국민은행
618,서울특별시,11,중랑구,11260,320713,555252,KB국민은행
619,서울특별시,11,중랑구,11260,318954,554043,KB국민은행
620,서울특별시,11,중랑구,11260,318695,557106,KB국민은행
621,서울특별시,11,중랑구,11260,320091,557500,KB국민은행
622,서울특별시,11,중랑구,11260,319643,553500,KB국민은행
623,서울특별시,11,중랑구,11260,319618,555302,KB국민은행
624,서울특별시,11,중랑구,11260,320468,556493,KB국민은행
625,서울특별시,11,중랑구,11260,318932,555474,KB국민은행
626,서울특별시,11,중랑구,11260,319254,553559,SC제일은행
627,서울특별시,11,중랑구,11260,318664,554413,SC제일은행
628,서울특별시,11,중랑구,11260,318729,556934,SC제일은행
629,서울특별시,11,중랑구,11260,319016,555121,SC제일은행
630,서울특별시,11,중랑구,11260,319545,554633,농협중앙회
631,서울특별시,11,중랑구,11260,318918,555595,농협중앙회
632,서울특별시,11,중랑구,11260,318858,554661,수협은행
633,서울특별시,11,중랑구,11260,318915,555630,수협은행
634,서울특별시,11,중랑구,11260,320473,555560,신한은행
635,서울특별시,11,중랑구,11260,319718,553740,신한은행
636,서울특별시,11,중랑구,11260,319536,554918,신한은행
637,서울특별시,11,중랑구,11260,320262,556398,신한은행
638,서울특별시,11,중랑구,11260,318954,555850,신한은행
639,서울특별시,11,중랑구,11260,320202,555546,외환은행
640,서울특별시,11,중랑구,11260,319700,557569,외환은행
641,서울특별시,11,중랑구,11260,320503,554738,우리은행
642,서울특별시,11,중랑구,11260,319439,553278,우리은행
643,서울특별시,11,중랑구,11260,320363,555507,우리은행
644,서울특별시,11,중랑구,11260,318526,554975,우리은행
645,서울특별시,11,중랑구,11260,320216,556376,우리은행
646,서울특별시,11,중랑구,11260,318826,556262,우리은행
647,서울특별시,11,중랑구,11260,318676,557458,우리은행
648,서울특별시,11,중랑구,11260,320719,555619,하나은행
649,서울특별시,11,중랑구,11260,318962,554192,하나은행
650,서울특별시,11,중랑구,11260,319647,554376,하나은행
651,서울특별시,11,중랑구,11260,318683,557407,하나은행
652,서울특별시,11,성북구,11290,313317,554972,IBK기업은행
653,서울특별시,11,성북구,11290,316200,558271,IBK기업은행
654,서울특별시,11,성북구,11290,314727,554206,IBK기업은행
655,서울특별시,11,성북구,11290,316948,556962,IBK기업은행
656,서울특별시,11,성북구,11290,314937,555722,IBK기업은행
657,서울특별시,11,성북구,11290,312823,553898,IBK기업은행
658,서울특별시,11,성북구,11290,314451,554261,KB국민은행
659,서울특별시,11,성북구,11290,313872,556067,KB국민은행
660,서울특별시,11,성북구,11290,313445,554980,KB국민은행
661,서울특별시,11,성북구,11290,312790,555113,KB국민은행
662,서울특별시,11,성북구,11290,313917,553398,KB국민은행
663,서울특별시,11,성북구,11290,313053,556100,KB국민은행
664,서울특별시,11,성북구,11290,312804,554646,KB국민은행
665,서울특별시,11,성북구,11290,317110,556679,KB국민은행
666,서울특별시,11,성북구,11290,315142,556370,KB국민은행
667,서울특별시,11,성북구,11290,315617,556063,KB국민은행
668,서울특별시,11,성북구,11290,316431,557742,KB국민은행
669,서울특별시,11,성북구,11290,316253,557247,KB국민은행
670,서울특별시,11,성북구,11290,312797,556747,KB국민은행
671,서울특별시,11,성북구,11290,314675,556034,KB국민은행
672,서울특별시,11,성북구,11290,315127,555065,KB국민은행
673,서울특별시,11,성북구,11290,313836,556467,SC제일은행
674,서울특별시,11,성북구,11290,313311,554896,SC제일은행
675,서울특별시,11,성북구,11290,314493,556588,SC제일은행
676,서울특별시,11,성북구,11290,317339,556448,SC제일은행
677,서울특별시,11,성북구,11290,315120,556447,SC제일은행
678,서울특별시,11,성북구,11290,316916,557524,SC제일은행
679,서울특별시,11,성북구,11290,312766,556711,SC제일은행
680,서울특별시,11,성북구,11290,313740,555575,농협중앙회
681,서울특별시,11,성북구,11290,316934,556864,농협중앙회
682,서울특별시,11,성북구,11290,313861,553387,농협중앙회
683,서울특별시,11,성북구,11290,313671,553986,농협중앙회
684,서울특별시,11,성북구,11290,312439,554521,농협중앙회
685,서울특별시,11,성북구,11290,315525,556009,농협중앙회
686,서울특별시,11,성북구,11290,312816,554754,수협은행
687,서울특별시,11,성북구,11290,312755,557669,신한은행
688,서울특별시,11,성북구,11290,313648,556933,신한은행
689,서울특별시,11,성북구,11290,313850,556038,신한은행
690,서울특별시,11,성북구,11290,313002,555843,신한은행
691,서울특별시,11,성북구,11290,312790,555113,신한은행
692,서울특별시,11,성북구,11290,313542,554173,신한은행
693,서울특별시,11,성북구,11290,312549,554525,신한은행
694,서울특별시,11,성북구,11290,313068,557409,신한은행
695,서울특별시,11,성북구,11290,311967,554995,신한은행
696,서울특별시,11,성북구,11290,315156,556905,신한은행
697,서울특별시,11,성북구,11290,316454,556806,신한은행
698,서울특별시,11,성북구,11290,312775,556637,신한은행
699,서울특별시,11,성북구,11290,313931,556275,외환은행
700,서울특별시,11,성북구,11290,312855,554683,외환은행
701,서울특별시,11,성북구,11290,317262,557094,외환은행
702,서울특별시,11,성북구,11290,312695,557035,외환은행
703,서울특별시,11,성북구,11290,311573,556990,우리은행
704,서울특별시,11,성북구,11290,313836,556467,우리은행
705,서울특별시,11,성북구,11290,313136,554712,우리은행
706,서울특별시,11,성북구,11290,312790,555113,우리은행
707,서울특별시,11,성북구,11290,313700,553793,우리은행
708,서울특별시,11,성북구,11290,312565,554529,우리은행
709,서울특별시,11,성북구,11290,317625,557251,우리은행
710,서울특별시,11,성북구,11290,317404,556292,우리은행
711,서울특별시,11,성북구,11290,313367,554584,우리은행
712,서울특별시,11,성북구,11290,315691,557302,우리은행
713,서울특별시,11,성북구,11290,314742,556223,우리은행
714,서울특별시,11,성북구,11290,315896,555873,우리은행
715,서울특별시,11,성북구,11290,314755,554488,하나은행
716,서울특별시,11,성북구,11290,314283,554337,하나은행
717,서울특별시,11,성북구,11290,313980,556724,하나은행
718,서울특별시,11,성북구,11290,313367,554990,하나은행
719,서울특별시,11,성북구,11290,315595,556424,하나은행
720,서울특별시,11,성북구,11290,312790,555113,하나은행
721,서울특별시,11,성북구,11290,312414,554438,하나은행
722,서울특별시,11,성북구,11290,311544,555107,하나은행
723,서울특별시,11,성북구,11290,314451,553890,하나은행
724,서울특별시,11,성북구,11290,315294,556516,하나은행
725,서울특별시,11,성북구,11290,316417,557438,하나은행
726,서울특별시,11,성북구,11290,312903,556230,하나은행
727,서울특별시,11,성북구,11290,314897,555871,하나은행
728,서울특별시,11,성북구,11290,314197,553929,하나은행
729,서울특별시,11,성북구,11290,314531,556947,한국씨티
730,서울특별시,11,강북구,11305,314510,557203,IBK기업은행
731,서울특별시,11,강북구,11305,313745,557958,IBK기업은행
732,서울특별시,11,강북구,11305,313160,561160,IBK기업은행
733,서울특별시,11,강북구,11305,314097,559881,IBK기업은행
734,서울특별시,11,강북구,11305,314530,560399,KB국민은행
735,서울특별시,11,강북구,11305,313741,557686,KB국민은행
736,서울특별시,11,강북구,11305,314608,557273,KB국민은행
737,서울특별시,11,강북구,11305,314292,558367,KB국민은행
738,서울특별시,11,강북구,11305,313428,557898,KB국민은행
739,서울특별시,11,강북구,11305,313966,559463,KB국민은행
740,서울특별시,11,강북구,11305,313569,559529,KB국민은행
741,서울특별시,11,강북구,11305,314072,559758,KB국민은행
742,서울특별시,11,강북구,11305,313475,558004,SC제일은행
743,서울특별시,11,강북구,11305,313939,559734,SC제일은행
744,서울특별시,11,강북구,11305,313795,557999,농협중앙회
745,서울특별시,11,강북구,11305,314001,559266,농협중앙회
746,서울특별시,11,강북구,11305,314187,560136,농협중앙회
747,서울특별시,11,강북구,11305,314221,558606,수협은행
748,서울특별시,11,강북구,11305,313910,560132,수협은행
749,서울특별시,11,강북구,11305,314401,560139,신한은행
750,서울특별시,11,강북구,11305,314337,558221,신한은행
751,서울특별시,11,강북구,11305,313779,557792,신한은행
752,서울특별시,11,강북구,11305,313947,560474,신한은행
753,서울특별시,11,강북구,11305,314625,557057,외환은행
754,서울특별시,11,강북구,11305,314045,559838,외환은행
755,서울특별시,11,강북구,11305,314187,560136,우리은행
756,서울특별시,11,강북구,11305,314520,557606,우리은행
757,서울특별시,11,강북구,11305,314143,558829,우리은행
758,서울특별시,11,강북구,11305,313281,557933,우리은행
759,서울특별시,11,강북구,11305,314310,560145,우리은행
760,서울특별시,11,강북구,11305,313317,560724,우리은행
761,서울특별시,11,강북구,11305,314513,557347,하나은행
762,서울특별시,11,강북구,11305,315445,558887,하나은행
763,서울특별시,11,강북구,11305,313003,557754,하나은행
764,서울특별시,11,강북구,11305,313741,557686,하나은행
765,서울특별시,11,강북구,11305,313873,560548,하나은행
766,서울특별시,11,강북구,11305,314162,559861,하나은행
767,서울특별시,11,강북구,11305,314353,560100,하나은행
768,서울특별시,11,도봉구,11320,315691,563006,IBK기업은행
769,서울특별시,11,도봉구,11320,315018,561056,IBK기업은행
770,서울특별시,11,도봉구,11320,315844,563848,KB국민은행
771,서울특별시,11,도봉구,11320,314933,562637,KB국민은행
772,서울특별시,11,도봉구,11320,316133,563280,KB국민은행
773,서울특별시,11,도봉구,11320,314813,562198,KB국민은행
774,서울특별시,11,도봉구,11320,315307,561823,KB국민은행
775,서울특별시,11,도봉구,11320,315092,561227,KB국민은행
776,서울특별시,11,도봉구,11320,316431,561563,KB국민은행
777,서울특별시,11,도봉구,11320,315620,562263,KB국민은행
778,서울특별시,11,도봉구,11320,315996,564878,SC제일은행
779,서울특별시,11,도봉구,11320,314830,562623,SC제일은행
780,서울특별시,11,도봉구,11320,315729,563155,농협중앙회
781,서울특별시,11,도봉구,11320,316047,564376,농협중앙회
782,서울특별시,11,도봉구,11320,315028,561103,농협중앙회
783,서울특별시,11,도봉구,11320,316441,561804,농협중앙회
784,서울특별시,11,도봉구,11320,314952,561100,수협은행
785,서울특별시,11,도봉구,11320,316252,565264,신한은행
786,서울특별시,11,도봉구,11320,315763,563358,신한은행
787,서울특별시,11,도봉구,11320,315224,562743,신한은행
788,서울특별시,11,도봉구,11320,316047,564376,신한은행
789,서울특별시,11,도봉구,11320,314458,562110,신한은행
790,서울특별시,11,도봉구,11320,314985,560991,신한은행
791,서울특별시,11,도봉구,11320,315639,562344,신한은행
792,서울특별시,11,도봉구,11320,316511,561587,신한은행
793,서울특별시,11,도봉구,11320,315380,560174,외환은행
794,서울특별시,11,도봉구,11320,316007,561441,외환은행
795,서울특별시,11,도봉구,11320,316131,563353,우리은행
796,서울특별시,11,도봉구,11320,315757,563247,우리은행
797,서울특별시,11,도봉구,11320,314515,562650,우리은행
798,서울특별시,11,도봉구,11320,315056,561110,우리은행
799,서울특별시,11,도봉구,11320,316207,562097,우리은행
800,서울특별시,11,도봉구,11320,315468,561973,우리은행
801,서울특별시,11,도봉구,11320,313452,561488,하나은행
802,서울특별시,11,도봉구,11320,314361,562563,하나은행
803,서울특별시,11,도봉구,11320,313185,562044,하나은행
804,서울특별시,11,도봉구,11320,315989,561679,하나은행
805,서울특별시,11,도봉구,11320,315996,563105,한국씨티
806,서울특별시,11,노원구,11350,318897,558266,IBK기업은행
807,서울특별시,11,노원구,11350,318326,558563,IBK기업은행
808,서울특별시,11,노원구,11350,317443,561809,IBK기업은행
809,서울특별시,11,노원구,11350,319156,563485,IBK기업은행
810,서울특별시,11,노원구,11350,317032,562905,IBK기업은행
811,서울특별시,11,노원구,11350,318812,563037,IBK기업은행
812,서울특별시,11,노원구,11350,318795,561346,IBK기업은행
813,서울특별시,11,노원구,11350,318989,558506,KB국민은행
814,서울특별시,11,노원구,11350,318218,558829,KB국민은행
815,서울특별시,11,노원구,11350,317272,561689,KB국민은행
816,서울특별시,11,노원구,11350,317502,562053,KB국민은행
817,서울특별시,11,노원구,11350,317084,562984,KB국민은행
818,서울특별시,11,노원구,11350,317394,561457,KB국민은행
819,서울특별시,11,노원구,11350,318375,562254,KB국민은행
820,서울특별시,11,노원구,11350,317191,558262,KB국민은행
821,서울특별시,11,노원구,11350,316831,564629,KB국민은행
822,서울특별시,11,노원구,11350,317897,558056,KB국민은행
823,서울특별시,11,노원구,11350,317653,560021,KB국민은행
824,서울특별시,11,노원구,11350,319110,560983,KB국민은행
825,서울특별시,11,노원구,11350,318693,561353,KB국민은행
826,서울특별시,11,노원구,11350,317600,560377,KB국민은행
827,서울특별시,11,노원구,11350,318516,558082,KB국민은행
828,서울특별시,11,노원구,11350,317098,562910,SC제일은행
829,서울특별시,11,노원구,11350,317474,560899,SC제일은행
830,서울특별시,11,노원구,11350,316956,561729,농협중앙회
831,서울특별시,11,노원구,11350,316878,563022,농협중앙회
832,서울특별시,11,노원구,11350,318153,562331,농협중앙회
833,서울특별시,11,노원구,11350,318951,559301,농협중앙회
834,서울특별시,11,노원구,11350,316491,559336,농협중앙회
835,서울특별시,11,노원구,11350,317510,561113,농협중앙회
836,서울특별시,11,노원구,11350,318710,557748,농협중앙회
837,서울특별시,11,노원구,11350,320015,558023,농협중앙회
838,서울특별시,11,노원구,11350,317246,561762,산업은행
839,서울특별시,11,노원구,11350,318252,558962,수협은행
840,서울특별시,11,노원구,11350,317351,561712,신한은행
841,서울특별시,11,노원구,11350,318107,559754,신한은행
842,서울특별시,11,노원구,11350,317063,563099,신한은행
843,서울특별시,11,노원구,11350,316718,563367,신한은행
844,서울특별시,11,노원구,11350,316813,564361,신한은행
845,서울특별시,11,노원구,11350,317680,558427,신한은행
846,서울특별시,11,노원구,11350,318756,561295,신한은행
847,서울특별시,11,노원구,11350,318630,561306,신한은행
848,서울특별시,11,노원구,11350,318527,558033,신한은행
849,서울특별시,11,노원구,11350,317587,559634,신한은행
850,서울특별시,11,노원구,11350,317361,561644,외환은행
851,서울특별시,11,노원구,11350,318377,558701,우리은행
852,서울특별시,11,노원구,11350,316956,561729,우리은행
853,서울특별시,11,노원구,11350,317404,561732,우리은행
854,서울특별시,11,노원구,11350,316990,563123,우리은행
855,서울특별시,11,노원구,11350,321237,560417,우리은행
856,서울특별시,11,노원구,11350,317342,561391,우리은행
857,서울특별시,11,노원구,11350,317510,561113,우리은행
858,서울특별시,11,노원구,11350,318430,562347,우리은행
859,서울특별시,11,노원구,11350,319946,558742,우리은행
860,서울특별시,11,노원구,11350,316969,558966,우리은행
861,서울특별시,11,노원구,11350,317612,560143,우리은행
862,서울특별시,11,노원구,11350,318690,561297,우리은행
863,서울특별시,11,노원구,11350,318682,561016,우리은행
864,서울특별시,11,노원구,11350,318572,560046,우리은행
865,서울특별시,11,노원구,11350,318890,558632,하나은행
866,서울특별시,11,노원구,11350,317191,557906,하나은행
867,서울특별시,11,노원구,11350,317332,561435,하나은행
868,서울특별시,11,노원구,11350,317354,561680,하나은행
869,서울특별시,11,노원구,11350,317752,562908,하나은행
870,서울특별시,11,노원구,11350,318244,562521,하나은행
871,서울특별시,11,노원구,11350,317939,557677,하나은행
872,서울특별시,11,노원구,11350,318470,561084,하나은행
873,서울특별시,11,노원구,11350,317994,560139,하나은행
874,서울특별시,11,노원구,11350,318075,559566,하나은행
875,서울특별시,11,노원구,11350,317004,562450,한국씨티
876,서울특별시,11,노원구,11350,317053,561710,한국씨티
877,서울특별시,11,노원구,11350,318365,560885,한국씨티
878,서울특별시,11,은평구,11380,305972,556592,IBK기업은행
879,서울특별시,11,은평구,11380,305694,556967,IBK기업은행
880,서울특별시,11,은평구,11380,302682,553896,IBK기업은행
881,서울특별시,11,은평구,11380,305680,560944,IBK기업은행
882,서울특별시,11,은평구,11380,305808,555951,IBK기업은행
883,서울특별시,11,은평구,11380,304307,555689,IBK기업은행
884,서울특별시,11,은평구,11380,305654,557149,KB국민은행
885,서울특별시,11,은평구,11380,302755,553833,KB국민은행
886,서울특별시,11,은평구,11380,304219,557363,KB국민은행
887,서울특별시,11,은평구,11380,304994,556847,KB국민은행
888,서울특별시,11,은평구,11380,305366,558150,KB국민은행
889,서울특별시,11,은평구,11380,304867,558051,KB국민은행
890,서울특별시,11,은평구,11380,305035,560708,KB국민은행
891,서울특별시,11,은평구,11380,305190,555973,KB국민은행
892,서울특별시,11,은평구,11380,304563,554907,KB국민은행
893,서울특별시,11,은평구,11380,304435,555864,KB국민은행
894,서울특별시,11,은평구,11380,304532,554701,KB국민은행
895,서울특별시,11,은평구,11380,304582,558502,SC제일은행
896,서울특별시,11,은평구,11380,304886,557861,SC제일은행
897,서울특별시,11,은평구,11380,304568,559911,SC제일은행
898,서울특별시,11,은평구,11380,305004,555913,SC제일은행
899,서울특별시,11,은평구,11380,304836,558691,농협중앙회
900,서울특별시,11,은평구,11380,306135,555911,농협중앙회
901,서울특별시,11,은평구,11380,305742,557024,농협중앙회
902,서울특별시,11,은평구,11380,304969,558054,농협중앙회
903,서울특별시,11,은평구,11380,305327,556116,수협은행
904,서울특별시,11,은평구,11380,304092,557421,수협은행
905,서울특별시,11,은평구,11380,304789,554315,수협은행
906,서울특별시,11,은평구,11380,304808,558411,신한은행
907,서울특별시,11,은평구,11380,304397,557280,신한은행
908,서울특별시,11,은평구,11380,305742,557024,신한은행
909,서울특별시,11,은평구,11380,302682,553896,신한은행
910,서울특별시,11,은평구,11380,304399,556479,신한은행
911,서울특별시,11,은평구,11380,304949,557908,신한은행
912,서울특별시,11,은평구,11380,304556,559890,신한은행
913,서울특별시,11,은평구,11380,305345,560855,신한은행
914,서울특별시,11,은평구,11380,305099,555872,신한은행
915,서울특별시,11,은평구,11380,304840,558110,외환은행
916,서울특별시,11,은평구,11380,305469,561022,외환은행
917,서울특별시,11,은평구,11380,304838,555828,외환은행
918,서울특별시,11,은평구,11380,305754,556888,우리은행
919,서울특별시,11,은평구,11380,304619,557032,우리은행
920,서울특별시,11,은평구,11380,305616,556138,우리은행
921,서울특별시,11,은평구,11380,305756,561267,우리은행
922,서울특별시,11,은평구,11380,305474,555968,우리은행
923,서울특별시,11,은평구,11380,304604,555115,우리은행
924,서울특별시,11,은평구,11380,304862,556825,하나은행
925,서울특별시,11,은평구,11380,304863,557825,하나은행
926,서울특별시,11,은평구,11380,305021,557912,하나은행
927,서울특별시,11,은평구,11380,304854,559388,하나은행
928,서울특별시,11,은평구,11380,305059,560564,하나은행
929,서울특별시,11,은평구,11380,303930,555665,하나은행
930,서울특별시,11,은평구,11380,304547,554498,하나은행
931,서울특별시,11,은평구,11380,304164,554547,하나은행
932,서울특별시,11,은평구,11380,305610,557222,한국씨티
933,서울특별시,11,서대문구,11410,305118,554147,IBK기업은행
934,서울특별시,11,서대문구,11410,304178,553905,IBK기업은행
935,서울특별시,11,서대문구,11410,308031,551305,IBK기업은행
936,서울특별시,11,서대문구,11410,306016,551006,IBK기업은행
937,서울특별시,11,서대문구,11410,305782,552251,IBK기업은행
938,서울특별시,11,서대문구,11410,306265,553901,IBK기업은행
939,서울특별시,11,서대문구,11410,307069,554503,IBK기업은행
940,서울특별시,11,서대문구,11410,308984,551753,KB국민은행
941,서울특별시,11,서대문구,11410,305027,553373,KB국민은행
942,서울특별시,11,서대문구,11410,304415,552434,KB국민은행
943,서울특별시,11,서대문구,11410,307555,551095,KB국민은행
944,서울특별시,11,서대문구,11410,308723,551774,KB국민은행
