,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HOUS,POP,CLSS
1966,서울특별시,11,강남구,11680,316750,547350,192.0,556.31,7
1967,서울특별시,11,강남구,11680,313850,545850,20.61,32.52,5
1968,서울특별시,11,서초구,11650,312450,545550,120.0,373.93,7
1969,서울특별시,11,서초구,11650,314750,540850,2.32,5.32,6
1970,서울특별시,11,강서구,11500,299250,551750,210.0,676.7,3
1971,서울특별시,11,강동구,11740,327850,551350,50.0,209.44,7
1972,서울특별시,11,강남구,11680,316650,546050,135.49,308.53,9
1973,서울특별시,11,서초구,11650,313150,545250,128.0,373.17,7
1974,서울특별시,11,금천구,11545,303250,542150,84.73,346.92,4
1975,서울특별시,11,서초구,11650,315550,540950,66.58,172.61,6
1976,서울특별시,11,강동구,11740,325450,551150,122.15,367.5,5
1977,서울특별시,11,강동구,11740,323750,548750,140.0,568.1,4
1978,서울특별시,11,강동구,11740,326650,550950,70.0,278.71,5
1979,서울특별시,11,강서구,11500,295750,552750,109.94,314.19,5
1980,서울특별시,11,관악구,11620,307450,543350,186.0,751.34,5
1981,서울특별시,11,금천구,11545,302150,541950,402.0,1799.63,4
1982,서울특별시,11,금천구,11545,301950,542050,2.21,9.66,3
1983,서울특별시,11,영등포구,11560,301550,546650,156.0,500.49,5
1984,서울특별시,11,강동구,11740,324750,550450,144.0,567.74,6
1985,서울특별시,11,강동구,11740,326550,550250,120.0,475.02,5
1986,서울특별시,11,서초구,11650,313350,545750,46.42,60.47,6
1987,서울특별시,11,강남구,11680,314850,546950,4.18,5.35,4
1988,서울특별시,11,강남구,11680,319350,542950,116.0,346.83,9
1989,서울특별시,11,송파구,11710,322350,543950,285.0,983.94,3
1990,서울특별시,11,강서구,11500,297850,549550,50.81,42.73,4
1991,서울특별시,11,강남구,11680,314150,547350,4.18,5.32,5
1992,서울특별시,11,송파구,11710,322950,545050,168.0,606.33,9
1993,서울특별시,11,서초구,11650,319450,540150,9.28,21.32,6
1994,서울특별시,11,강동구,11740,323950,547150,40.0,157.85,7
1995,서울특별시,11,강서구,11500,300550,550950,406.0,1247.61,5
1996,서울특별시,11,동작구,11590,304050,544250,266.0,1144.09,5
1997,서울특별시,11,강동구,11740,326750,550150,40.0,156.99,5
1998,서울특별시,11,영등포구,11560,306250,547050,144.0,458.75,7
1999,서울특별시,11,강서구,11500,297650,550250,236.0,743.03,4
2000,서울특별시,11,양천구,11470,298350,547350,127.0,451.6,5
2001,서울특별시,11,송파구,11710,321150,545150,30.0,103.33,5
2002,서울특별시,11,동작구,11590,308650,543150,227.0,963.64,5
2003,서울특별시,11,강동구,11740,322550,548150,105.53,421.84,5
2004,서울특별시,11,송파구,11710,321850,548650,7.22,5.34,5
2005,서울특별시,11,강남구,11680,317050,543650,150.0,458.09,10
2006,서울특별시,11,동작구,11590,305050,543950,72.0,318.01,9
2007,서울특별시,11,서초구,11650,312950,545750,136.0,408.48,8
2008,서울특별시,11,강남구,11680,313950,546250,36.18,95.25,9
2009,서울특별시,11,강서구,11500,297750,551750,178.0,532.85,4
2010,서울특별시,11,강서구,11500,297750,550050,130.0,405.54,4
2011,서울특별시,11,송파구,11710,323850,546350,84.0,298.9,10
2012,서울특별시,11,서초구,11650,313250,545250,275.0,801.75,9
2013,서울특별시,11,양천구,11470,300350,545550,3.38,5.34,5
2014,서울특별시,11,강서구,11500,298850,551150,13.26,29.13,4
2015,서울특별시,11,강동구,11740,326150,551650,2.53,5.34,5
2016,서울특별시,11,강남구,11680,317750,544550,6.26,5.34,7
2017,서울특별시,11,구로구,11530,299450,545050,216.0,678.16,4
2018,서울특별시,11,강남구,11680,314450,546450,40.53,85.36,6
2019,서울특별시,11,송파구,11710,321650,543150,60.0,212.07,9
2020,서울특별시,11,강동구,11740,325650,550450,2.53,5.35,6
2021,서울특별시,11,강동구,11740,322650,547750,19.0,76.95,4
2022,서울특별시,11,강동구,11740,327750,551350,169.0,707.99,4
2023,서울특별시,11,강동구,11740,327250,551850,208.0,884.93,4
2024,서울특별시,11,강남구,11680,320550,543750,239.0,694.22,6
2025,서울특별시,11,양천구,11470,297750,545750,296.45,998.85,5
2026,서울특별시,11,서초구,11650,314050,544250,64.0,186.72,9
2027,서울특별시,11,송파구,11710,319950,545350,38.56,26.8,5
2028,서울특별시,11,서초구,11650,312150,542650,20.0,60.12,5
2029,서울특별시,11,영등포구,11560,302550,545050,160.0,502.21,3
2030,서울특별시,11,강서구,11500,297350,550950,4.84,5.35,6
2031,서울특별시,11,서초구,11650,312550,544650,120.0,363.6,7
2032,서울특별시,11,서초구,11650,316650,539750,2.32,5.34,7
2033,서울특별시,11,강남구,11680,315550,547250,6.26,5.33,8
2034,서울특별시,11,금천구,11545,303850,541050,4.43,5.32,4
2035,서울특별시,11,강남구,11680,321250,541450,2.09,5.35,7
2036,서울특별시,11,종로구,11110,312350,553750,52.81,120.48,5
2037,서울특별시,11,용산구,11170,310150,549950,230.04,349.21,4
2038,서울특별시,11,용산구,11170,307950,548550,182.48,323.68,4
2039,서울특별시,11,은평구,11380,305050,555050,101.88,212.84,4
2040,서울특별시,11,종로구,11110,308050,556650,46.51,94.47,6
2041,서울특별시,11,성북구,11290,314550,554150,87.59,156.99,3
2042,서울특별시,11,광진구,11215,320850,550250,20.0,92.05,7
2043,서울특별시,11,마포구,11440,305350,551550,163.76,150.42,4
2044,서울특별시,11,마포구,11440,304350,549750,43.58,85.96,4
2045,서울특별시,11,마포구,11440,306550,550050,148.0,384.96,5
2046,서울특별시,11,광진구,11215,320850,549650,30.64,120.93,6
2047,서울특별시,11,서대문구,11410,305450,552550,91.63,172.29,5
2048,서울특별시,11,동대문구,11230,317950,552950,176.37,267.92,3
2049,서울특별시,11,종로구,11110,308950,556750,71.11,180.04,6
2050,서울특별시,11,은평구,11380,304850,557250,114.61,254.08,4
2051,서울특별시,11,은평구,11380,306350,556150,174.91,565.84,3
2052,서울특별시,11,성북구,11290,314950,555250,116.5,159.05,4
2053,서울특별시,11,은평구,11380,304750,555550,129.92,233.39,4
2054,서울특별시,11,중랑구,11260,319450,553650,437.85,394.89,2
2055,서울특별시,11,성북구,11290,317350,556550,283.22,389.99,3
2056,서울특별시,11,성북구,11290,313350,556350,100.32,249.57,4
2057,서울특별시,11,광진구,11215,318450,548750,416.83,374.73,3
2058,서울특별시,11,서대문구,11410,306450,551050,155.73,173.65,4
2059,서울특별시,11,마포구,11440,305150,550150,210.56,368.85,4
2060,서울특별시,11,종로구,11110,308750,552250,74.14,117.48,4
2061,서울특별시,11,은평구,11380,304750,557950,125.84,137.94,4
2062,서울특별시,11,종로구,11110,313450,552950,226.22,310.37,3
2063,서울특별시,11,중랑구,11260,319250,557750,465.0,2060.14,5
2064,서울특별시,11,마포구,11440,304450,552050,242.68,407.29,4
2065,서울특별시,11,동대문구,11230,317850,553450,120.28,242.13,3
2066,서울특별시,11,마포구,11440,303050,550750,281.0,803.19,4
2067,서울특별시,11,강북구,11305,314250,559250,188.95,415.08,3
2068,서울특별시,11,서대문구,11410,304950,554050,39.79,64.18,3
2069,서울특별시,11,강북구,11305,314150,560650,170.64,321.68,3
2070,서울특별시,11,성북구,11290,315250,555150,14.0,48.39,5
2071,서울특별시,11,광진구,11215,320050,550750,182.8,667.39,4
2072,서울특별시,11,동대문구,11230,316950,553050,99.42,127.8,3
2073,서울특별시,11,동대문구,11230,316550,553850,129.69,176.26,3
2074,서울특별시,11,서대문구,11410,304450,553450,466.0,1541.95,6
2075,서울특별시,11,중랑구,11260,319750,553850,376.88,299.04,2
2076,서울특별시,11,성동구,11200,316250,549750,65.45,107.72,3
2077,서울특별시,11,마포구,11440,307050,549950,281.4,310.26,4
2078,서울특별시,11,중랑구,11260,320550,555750,230.32,387.72,3
2079,서울특별시,11,강북구,11305,312950,560650,163.1,280.1,2
2080,서울특별시,11,도봉구,11320,315150,560550,135.65,437.24,4
2081,서울특별시,11,은평구,11380,305550,557850,152.8,435.46,4
2082,서울특별시,11,노원구,11350,317050,557750,29.05,84.48,4
2083,서울특별시,11,성동구,11200,315450,549850,345.87,217.7,3
2084,서울특별시,11,용산구,11170,310550,549750,108.1,165.51,3
2085,서울특별시,11,동대문구,11230,315950,554650,10.41,33.88,4
2086,서울특별시,11,광진구,11215,317650,549050,144.95,417.3,4
2087,서울특별시,11,동대문구,11230,317450,551950,142.68,238.69,2
2088,서울특별시,11,서대문구,11410,305350,554250,89.68,180.63,4
2089,서울특별시,11,강북구,11305,314050,558350,202.86,379.84,3
2090,서울특별시,11,노원구,11350,316550,558850,208.0,623.87,3
2091,서울특별시,11,종로구,11110,311750,554250,170.5,371.45,4
2092,서울특별시,11,동대문구,11230,317450,555950,267.48,299.17,3
2093,서울특별시,11,성북구,11290,313350,556750,77.06,199.42,4
2094,서울특별시,11,중랑구,11260,321050,555350,47.75,76.35,3
2095,서울특별시,11,중랑구,11260,320150,553950,122.47,272.98,3
2096,서울특별시,11,성북구,11290,312850,555550,15.65,46.85,4
2097,서울특별시,11,서대문구,11410,306350,554150,190.02,488.73,4
2098,서울특별시,11,중랑구,11260,318750,554150,137.28,339.56,3
2099,서울특별시,11,강북구,11305,314250,557250,161.61,540.54,4
2100,서울특별시,11,중랑구,11260,320750,554650,238.34,385.65,3
2101,서울특별시,11,마포구,11440,304550,551750,155.08,323.92,4
2102,서울특별시,11,서대문구,11410,307450,555150,113.54,261.79,3
2103,서울특별시,11,광진구,11215,319450,551250,106.25,218.65,4
2104,서울특별시,11,성동구,11200,318250,551050,205.69,170.16,3
2105,서울특별시,11,은평구,11380,305050,556550,56.41,114.0,3
2106,서울특별시,11,동대문구,11230,316550,553950,129.74,210.69,3
2107,서울특별시,11,중랑구,11260,319750,554550,296.07,436.26,2
2108,서울특별시,11,도봉구,11320,315650,562750,78.1,80.65,2
2109,서울특별시,11,동대문구,11230,318050,553150,206.44,313.49,2
2110,서울특별시,11,서대문구,11410,305050,553650,7.48,11.45,2
2111,서울특별시,11,중랑구,11260,320550,556550,63.08,184.99,3
2112,서울특별시,11,노원구,11350,318450,559750,111.04,182.84,4
2113,서울특별시,11,강북구,11305,313950,558650,182.06,309.99,3
2114,서울특별시,11,도봉구,11320,315850,561750,161.78,286.38,4
2115,서울특별시,11,성동구,11200,316250,550150,79.03,48.03,4
2116,서울특별시,11,은평구,11380,304450,554950,196.8,292.62,2
2117,서울특별시,11,성동구,11200,313550,550250,72.69,167.78,3
2118,서울특별시,11,노원구,11350,319050,557850,15.25,26.75,2
2119,서울특별시,11,동대문구,11230,317750,556050,215.74,275.8,3
2120,서울특별시,11,성북구,11290,312650,556650,192.86,348.96,2
2121,서울특별시,11,마포구,11440,306550,549450,27.68,63.42,3
2122,서울특별시,11,성북구,11290,313450,556050,67.59,135.01,3
2123,서울특별시,11,도봉구,11320,314350,561450,179.0,559.03,4
2124,서울특별시,11,강북구,11305,313350,559950,130.58,295.96,3
2125,서울특별시,11,성북구,11290,314250,557050,189.19,559.32,3
2126,서울특별시,11,중랑구,11260,320350,555350,220.28,366.76,3
2127,서울특별시,11,서대문구,11410,307350,555550,130.84,293.6,3
2128,서울특별시,11,성동구,11200,316650,550050,99.53,158.94,3
2129,서울특별시,11,종로구,11110,311750,554150,308.4,731.54,4
2130,서울특별시,11,강북구,11305,313250,559550,105.73,241.82,3
2131,서울특별시,11,노원구,11350,318550,562450,71.9,147.68,2
2132,서울특별시,11,종로구,11110,310650,554150,34.0,84.06,8
2133,서울특별시,11,중랑구,11260,320950,555850,175.64,175.97,2
2134,서울특별시,11,중구,11140,312650,551850,39.96,81.82,2
2135,서울특별시,11,동대문구,11230,317750,555650,243.88,331.68,2
2136,서울특별시,11,강북구,11305,313850,560850,193.28,445.85,3
2137,서울특별시,11,동대문구,11230,315950,552750,21.12,48.24,4
2138,서울특별시,11,종로구,11110,308150,556850,70.7,175.8,6
2139,서울특별시,11,성북구,11290,312150,555250,30.44,73.37,5
2140,서울특별시,11,은평구,11380,304850,555050,194.49,336.25,2
2141,서울특별시,11,노원구,11350,319050,563450,128.65,263.13,3
2142,서울특별시,11,성북구,11290,314850,556250,141.94,246.12,3
2143,서울특별시,11,도봉구,11320,314250,561550,33.2,58.89,2
2144,서울특별시,11,성북구,11290,313950,554250,101.05,191.9,3
2145,서울특별시,11,동대문구,11230,315650,553750,148.05,251.45,3
2146,서울특별시,11,용산구,11170,309150,549950,80.37,162.57,2
2147,서울특별시,11,은평구,11380,306550,561650,79.36,166.16,3
2148,서울특별시,11,강북구,11305,313150,562050,52.89,159.48,4
2149,서울특별시,11,강북구,11305,315750,558650,104.62,342.07,4
2150,서울특별시,11,강북구,11305,313050,559850,111.62,258.79,3
2151,서울특별시,11,동대문구,11230,316150,554750,138.82,312.88,3
2152,서울특별시,11,종로구,11110,311950,553450,295.54,640.58,2
2153,서울특별시,11,종로구,11110,310550,553950,35.86,89.71,10
2154,서울특별시,11,서대문구,11410,304450,553150,213.74,716.95,3
2155,서울특별시,11,성북구,11290,314050,556750,211.59,727.96,5
2156,서울특별시,11,성북구,11290,312850,556350,72.25,233.02,4
2157,서울특별시,11,성북구,11290,311850,557450,105.39,154.31,2
2158,서울특별시,11,마포구,11440,303450,552250,86.0,265.28,5
2159,서울특별시,11,마포구,11440,307950,550550,236.9,679.49,4
2160,서울특별시,11,성북구,11290,312150,557450,100.89,165.73,2
2161,서울특별시,11,중구,11140,313150,551850,85.28,191.06,4
2162,서울특별시,11,광진구,11215,320450,549250,334.0,1559.48,5
2163,서울특별시,11,중구,11140,312750,550450,66.31,134.47,5
2164,서울특별시,11,노원구,11350,317450,561450,360.0,1027.93,3
2165,서울특별시,11,성동구,11200,315650,551250,21.92,21.44,4
2166,서울특별시,11,은평구,11380,303750,556750,41.6,86.18,4
2167,서울특별시,11,은평구,11380,304050,556250,152.58,374.8,4
2168,서울특별시,11,종로구,11110,307750,556850,2.74,7.04,4
2169,서울특별시,11,동대문구,11230,316850,554150,81.6,85.28,3
2170,서울특별시,11,용산구,11170,307750,547950,163.07,431.49,4
2171,서울특별시,11,마포구,11440,305550,550150,73.0,163.56,5
2172,서울특별시,11,종로구,11110,309550,557250,30.14,58.74,8
2173,서울특별시,11,중구,11140,313350,551950,3.33,7.11,3
2174,서울특별시,11,종로구,11110,310650,552250,5.48,12.6,4
2175,서울특별시,11,서대문구,11410,307450,556450,35.53,90.34,2
2176,서울특별시,11,용산구,11170,308050,549350,85.77,252.89,4
2177,서울특별시,11,성북구,11290,316750,557350,123.99,394.9,4
2178,서울특별시,11,서대문구,11410,307350,555350,48.72,80.36,4
2179,서울특별시,11,중랑구,11260,319050,557250,104.81,357.97,4
2180,서울특별시,11,중구,11140,311650,552150,14.43,34.23,2
2181,서울특별시,11,노원구,11350,316450,564150,37.0,109.5,5
2182,서울특별시,11,성동구,11200,315150,552450,73.65,79.95,8
2183,서울특별시,11,종로구,11110,309350,554050,9.59,21.3,5
2184,서울특별시,11,서대문구,11410,305450,551450,153.24,277.04,5
2185,서울특별시,11,서대문구,11410,306050,552550,19.96,50.96,5
2186,서울특별시,11,마포구,11440,305050,551550,112.0,339.92,5
2187,서울특별시,11,은평구,11380,303950,554650,114.64,238.83,4
2188,서울특별시,11,노원구,11350,318450,558250,39.17,42.65,5
2189,서울특별시,11,은평구,11380,305550,556850,153.48,315.43,4
2190,서울특별시,11,도봉구,11320,313950,561350,139.08,385.02,3
2191,서울특별시,11,중구,11140,312750,550150,378.0,833.35,4
2192,서울특별시,11,노원구,11350,316950,564550,106.0,332.14,6
2193,서울특별시,11,중구,11140,310650,551150,33.84,75.78,4
2194,서울특별시,11,강북구,11305,312650,563650,31.42,89.89,2
2195,서울특별시,11,성북구,11290,312150,557250,125.56,229.62,2
2196,서울특별시,11,서대문구,11410,308950,551850,18.7,46.16,6
2197,서울특별시,11,성북구,11290,312150,556750,44.52,114.55,4
2198,서울특별시,11,노원구,11350,318750,562250,419.26,1240.33,5
2199,서울특별시,11,성동구,11200,314450,551750,96.56,130.49,4
2200,서울특별시,11,동대문구,11230,317950,553350,26.08,54.52,4
2201,서울특별시,11,서대문구,11410,308750,551550,5.61,11.6,2
2202,서울특별시,11,마포구,11440,303550,550450,141.76,354.89,4
2203,서울특별시,11,도봉구,11320,315450,561450,11.53,35.23,4
2204,서울특별시,11,마포구,11440,307950,550750,75.84,114.6,3
2205,서울특별시,11,은평구,11380,306650,556850,12.8,26.6,3
2206,서울특별시,11,강북구,11305,311950,561950,11.07,16.02,9
2207,서울특별시,11,마포구,11440,301450,554450,130.0,400.86,5
2208,서울특별시,11,강북구,11305,312450,560750,27.78,78.31,4
2209,서울특별시,11,동대문구,11230,315250,554350,225.93,711.82,4
2210,서울특별시,11,마포구,11440,303650,551250,24.0,26.78,4
2211,서울특별시,11,강북구,11305,315150,557450,201.0,723.45,5
2212,서울특별시,11,은평구,11380,303450,554750,115.3,403.02,5
2213,서울특별시,11,성동구,11200,317550,549550,12.39,34.98,4
2214,서울특별시,11,도봉구,11320,316050,562450,265.0,871.0,6
2215,서울특별시,11,마포구,11440,306350,549650,48.32,131.92,5
2216,서울특별시,11,성북구,11290,311950,555550,14.91,37.73,10
2217,서울특별시,11,성북구,11290,311750,555450,8.52,21.56,10
2218,서울특별시,11,광진구,11215,320050,548950,68.52,145.28,6
2219,서울특별시,11,종로구,11110,309050,555550,11.62,29.33,5
2220,서울특별시,11,노원구,11350,317850,559450,310.0,908.44,4
2221,서울특별시,11,노원구,11350,317450,562050,6.1,10.7,3
2222,서울특별시,11,중랑구,11260,319750,553050,346.0,1605.42,5
2223,서울특별시,11,도봉구,11320,316350,562350,184.0,600.92,5
2224,서울특별시,11,은평구,11380,304950,554550,9.62,10.66,5
2225,서울특별시,11,도봉구,11320,316150,561350,298.0,949.21,4
2226,서울특별시,11,종로구,11110,309450,557250,28.03,56.54,7
2227,서울특별시,11,용산구,11170,309150,550450,8.14,16.72,2
2228,서울특별시,11,노원구,11350,316850,564750,360.0,1044.6,4
2229,서울특별시,11,노원구,11350,318050,560950,644.0,2060.69,2
2230,서울특별시,11,동대문구,11230,317950,555150,4.71,5.33,2
2231,서울특별시,11,용산구,11170,312250,549250,15.08,41.2,9
2232,서울특별시,11,서대문구,11410,307750,554850,22.59,48.15,3
2233,서울특별시,11,성북구,11290,312650,556250,9.65,34.25,4
2234,서울특별시,11,성북구,11290,315150,554950,16.24,21.4,2
2235,서울특별시,11,성동구,11200,317350,548950,21.93,15.95,3
2236,서울특별시,11,중랑구,11260,318950,552750,398.0,1740.09,4
2237,서울특별시,11,도봉구,11320,315850,562250,330.0,1121.78,7
2238,서울특별시,11,마포구,11440,301450,553850,65.0,200.4,6
2239,서울특별시,11,성동구,11200,317150,548750,4.39,5.31,3
2240,서울특별시,11,광진구,11215,320250,549350,122.0,579.09,3
2241,서울특별시,11,마포구,11440,308050,550550,2.0,6.03,3
2242,서울특별시,11,마포구,11440,307150,550150,299.0,911.85,5
2243,서울특별시,11,용산구,11170,309550,547150,84.0,251.73,9
2244,서울특별시,11,노원구,11350,318550,557750,6.1,10.66,4
2245,서울특별시,11,동대문구,11230,316750,555450,12.32,15.98,3
2246,서울특별시,11,용산구,11170,310050,546550,90.0,275.12,8
2247,서울특별시,11,마포구,11440,301450,553750,79.0,243.54,6
2248,서울특별시,11,마포구,11440,303350,552450,168.0,513.98,5
2249,서울특별시,11,마포구,11440,308350,549850,16.0,21.44,4
2250,서울특별시,11,동대문구,11230,317650,551650,10.56,10.68,4
2251,서울특별시,11,강북구,11305,311850,561950,5.54,12.28,10
2252,서울특별시,11,서대문구,11410,306450,554250,3.74,12.58,4
2253,서울특별시,11,동대문구,11230,314350,553050,8.8,16.91,3
2254,서울특별시,11,은평구,11380,306250,557150,117.0,435.1,6
2255,서울특별시,11,노원구,11350,319250,560350,20.15,32.13,2
2256,서울특별시,11,마포구,11440,304150,550150,40.0,119.96,7
2257,서울특별시,11,서대문구,11410,308150,552350,141.0,472.22,4
2258,서울특별시,11,중구,11140,308950,551450,3.33,7.57,4
2259,서울특별시,11,노원구,11350,318750,561350,6.1,10.74,5
2260,서울특별시,11,노원구,11350,317650,559550,120.0,366.2,5
2261,서울특별시,11,강북구,11305,314450,557250,1.85,6.66,10
2262,서울특별시,11,노원구,11350,317150,557850,3.05,5.35,3
2263,서울특별시,11,동대문구,11230,318050,551850,7.04,10.68,4
2264,서울특별시,11,노원구,11350,319150,560950,119.05,358.6,5
2265,서울특별시,11,노원구,11350,317150,563650,93.05,270.78,3
2266,서울특별시,11,노원구,11350,318150,559050,165.0,526.61,2
2267,서울특별시,11,마포구,11440,307650,549650,2.0,6.12,2
2268,서울특별시,11,마포구,11440,302050,553550,68.0,209.65,6
2269,서울특별시,11,종로구,11110,310150,553150,2.74,5.34,3
2270,서울특별시,11,서초구,11650,312050,543150,47.58,121.3,9
2271,서울특별시,11,서초구,11650,314750,540750,11.58,5.32,8
2272,서울특별시,11,관악구,11620,305950,542850,305.96,429.84,4
2273,서울특별시,11,서초구,11650,311450,544350,97.43,222.25,7
2274,서울특별시,11,강남구,11680,317050,546850,168.0,497.2,8
2275,서울특별시,11,강서구,11500,298850,548750,199.92,473.07,4
2276,서울특별시,11,강서구,11500,298450,550450,190.84,560.56,6
2277,서울특별시,11,영등포구,11560,304150,545250,311.27,395.37,3
2278,서울특별시,11,관악구,11620,304950,543550,209.71,379.39,4
2279,서울특별시,11,금천구,11545,301050,542650,28.76,48.36,4
2280,서울특별시,11,송파구,11710,320450,545150,234.28,394.68,6
2281,서울특별시,11,관악구,11620,305750,542850,193.2,410.84,5
2282,서울특별시,11,송파구,11710,322650,543350,173.0,319.75,5
2283,서울특별시,11,서초구,11650,310850,542750,257.01,274.25,5
2284,서울특별시,11,송파구,11710,322850,543550,47.66,107.37,5
2285,서울특별시,11,서초구,11650,310650,543450,127.54,205.12,6
2286,서울특별시,11,서초구,11650,314050,541150,131.42,334.11,6
2287,서울특별시,11,동작구,11590,308550,543650,233.55,285.54,4
2288,서울특별시,11,강서구,11500,299550,550550,109.74,281.77,5
2289,서울특별시,11,구로구,11530,299350,543550,63.57,115.99,4
2290,서울특별시,11,영등포구,11560,303750,545750,204.14,310.95,3
2291,서울특별시,11,구로구,11530,301750,543950,114.7,237.22,4
2292,서울특별시,11,관악구,11620,306150,541050,673.93,253.37,4
2293,서울특별시,11,강남구,11680,314650,546850,98.44,249.12,5
2294,서울특별시,11,송파구,11710,320750,545150,221.27,699.58,6
2295,서울특별시,11,관악구,11620,306050,541150,369.19,166.11,4
2296,서울특별시,11,구로구,11530,299950,545350,81.16,200.96,3
2297,서울특별시,11,강서구,11500,294950,551450,200.86,230.41,4
2298,서울특별시,11,영등포구,11560,303350,545550,221.47,224.12,3
2299,서울특별시,11,영등포구,11560,302950,543750,269.75,337.24,3
2300,서울특별시,11,송파구,11710,324950,544050,774.08,670.98,4
2301,서울특별시,11,영등포구,11560,303950,546150,350.85,465.03,2
2302,서울특별시,11,구로구,11530,301650,544350,140.06,171.98,3
2303,서울특별시,11,강동구,11740,326550,551350,216.85,160.78,5
2304,서울특별시,11,관악구,11620,304950,542550,158.14,190.54,3
2305,서울특별시,11,관악구,11620,305450,543850,238.04,500.32,4
2306,서울특별시,11,영등포구,11560,302250,547350,186.45,250.02,2
2307,서울특별시,11,구로구,11530,300850,544350,150.0,461.59,5
2308,서울특별시,11,관악구,11620,308350,542550,16.44,15.99,5
2309,서울특별시,11,동작구,11590,307550,544550,103.21,179.85,4
2310,서울특별시,11,강서구,11500,298250,548650,196.41,484.39,4
2311,서울특별시,11,강동구,11740,323750,550050,205.29,328.58,4
2312,서울특별시,11,금천구,11545,302850,540550,175.76,245.72,3
2313,서울특별시,11,관악구,11620,304650,542050,260.75,582.21,3
2314,서울특별시,11,관악구,11620,303250,542850,212.74,654.75,4
2315,서울특별시,11,관악구,11620,308250,542750,259.69,516.09,4
2316,서울특별시,11,금천구,11545,303750,539150,315.17,1022.46,3
2317,서울특별시,11,관악구,11620,307050,542250,304.77,347.01,4
2318,서울특별시,11,영등포구,11560,303350,547550,238.04,292.8,2
2319,서울특별시,11,강동구,11740,324650,547550,37.88,37.53,4
2320,서울특별시,11,관악구,11620,304550,542850,68.12,81.09,4
2321,서울특별시,11,양천구,11470,296750,548150,36.0,125.64,4
2322,서울특별시,11,양천구,11470,299950,548850,85.8,232.96,4
2323,서울특별시,11,관악구,11620,306650,542550,236.88,349.39,4
2324,서울특별시,11,강동구,11740,322950,549750,242.03,212.63,4
2325,서울특별시,11,강서구,11500,297750,549750,125.98,159.05,4
2326,서울특별시,11,관악구,11620,308050,543650,314.69,591.47,3
2327,서울특별시,11,송파구,11710,325250,544650,310.09,479.86,3
2328,서울특별시,11,동작구,11590,309650,543650,346.0,1455.56,5
2329,서울특별시,11,강동구,11740,323450,550450,242.29,563.85,4
2330,서울특별시,11,구로구,11530,302150,543050,165.31,509.32,2
2331,서울특별시,11,금천구,11545,303550,540850,53.16,199.91,3
2332,서울특별시,11,동작구,11590,307050,545250,23.66,60.86,3
2333,서울특별시,11,관악구,11620,310150,541650,97.39,285.31,4
2334,서울특별시,11,동작구,11590,304150,543550,32.55,65.8,4
2335,서울특별시,11,송파구,11710,324350,543750,335.17,988.53,5
2336,서울특별시,11,동작구,11590,305950,544850,144.61,218.68,3
2337,서울특별시,11,양천구,11470,300550,549350,199.79,594.55,5
2338,서울특별시,11,관악구,11620,306850,542350,293.43,621.4,4
2339,서울특별시,11,강동구,11740,322450,549150,298.05,394.16,3
2340,서울특별시,11,관악구,11620,304150,541950,215.87,632.09,4
2341,서울특별시,11,양천구,11470,297150,548150,261.69,245.59,2
2342,서울특별시,11,금천구,11545,302650,541850,395.98,455.37,4
2343,서울특별시,11,강서구,11500,299050,548750,179.58,361.99,3
2344,서울특별시,11,송파구,11710,322350,548950,361.37,273.0,3
2345,서울특별시,11,영등포구,11560,303750,545250,156.17,284.46,2
2346,서울특별시,11,구로구,11530,301250,545750,17.58,29.58,3
2347,서울특별시,11,영등포구,11560,304750,545550,258.07,536.08,4
2348,서울특별시,11,금천구,11545,303050,541550,222.0,154.94,3
2349,서울특별시,11,관악구,11620,304450,542150,38.46,32.1,3
2350,서울특별시,11,양천구,11470,300650,549650,150.66,392.9,4
2351,서울특별시,11,구로구,11530,298250,544850,63.14,152.36,4
2352,서울특별시,11,관악구,11620,305850,540850,132.92,399.16,4
2353,서울특별시,11,관악구,11620,306150,541450,202.59,58.74,3
2354,서울특별시,11,금천구,11545,303650,539850,101.4,216.27,4
2355,서울특별시,11,동작구,11590,306650,546050,133.86,276.06,4
2356,서울특별시,11,금천구,11545,302550,541850,99.02,155.03,3
2357,서울특별시,11,강서구,11500,298950,550950,4.84,5.34,2
2358,서울특별시,11,관악구,11620,304550,542750,101.16,139.81,4
2359,서울특별시,11,동작구,11590,307050,544350,219.9,607.48,4
2360,서울특별시,11,동작구,11590,306350,544550,151.08,234.62,3
2361,서울특별시,11,양천구,11470,300750,549850,179.85,381.98,4
2362,서울특별시,11,강남구,11680,314450,545750,227.16,264.34,8
2363,서울특별시,11,송파구,11710,322150,547850,184.04,592.74,5
2364,서울특별시,11,서초구,11650,313250,544650,228.0,684.18,8
2365,서울특별시,11,강서구,11500,294250,553750,122.4,106.6,4
2366,서울특별시,11,양천구,11470,300050,549350,184.71,515.44,4
2367,서울특별시,11,강서구,11500,298050,550150,196.02,459.21,5
2368,서울특별시,11,동작구,11590,306850,545450,162.0,683.84,2
2369,서울특별시,11,관악구,11620,307550,542350,37.02,31.99,3
2370,서울특별시,11,강동구,11740,324250,549350,140.1,526.11,4
2371,서울특별시,11,송파구,11710,319050,545750,51.05,26.75,5
2372,서울특별시,11,구로구,11530,298350,543350,3.34,10.4,4
