,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,NM
441,서울특별시,11,종로구,11110,198730,452925,(주)삼양인터내셔날
442,서울특별시,11,중구,11140,198343,451738,동국산업(주)
443,서울특별시,11,서초구,11650,202491,443538,아주산업(주)
444,서울특별시,11,송파구,11710,210003,446043,한미홀딩스(주)
445,서울특별시,11,양천구,11470,188572,447305,티센크루프엘리베이터코리아(주)
446,서울특별시,11,중구,11140,197623,450540,동양매직(주)
447,서울특별시,11,종로구,11110,197558,451938,금호폴리켐(주)
448,서울특별시,11,서초구,11650,198951,441479,(주)사조대림
449,서울특별시,11,송파구,11710,210431,443465,(주)제일상호저축은행
450,서울특별시,11,영등포구,11560,190834,447978,디에이치엘글로벌포워딩코리아(주)
451,서울특별시,11,강남구,11680,202993,445998,동양물산기업(주)
452,서울특별시,11,구로구,11530,190344,442637,(주)신세계아이앤씨
453,서울특별시,11,강남구,11680,203705,445917,(주)신일건업
454,서울특별시,11,강남구,11680,202098,444827,(주)에이치케이저축은행
455,서울특별시,11,종로구,11110,199752,452470,보령제약(주)
456,서울특별시,11,서대문구,11410,196754,450839,전방(주)
457,서울특별시,11,강남구,11680,202814,442957,더클래스효성(주)
458,서울특별시,11,마포구,11440,195183,449129,(주)디에이치엘코리아
459,서울특별시,11,강남구,11680,202469,446328,구산토건(주)
460,서울특별시,11,중구,11140,198181,451809,씨티그룹글로벌마켓증권(주)
461,서울특별시,11,송파구,11710,209357,444701,신라교역(주)
462,서울특별시,11,관악구,11620,192779,442113,신성반도체(주)
463,서울특별시,11,영등포구,11560,193060,446654,한국투자금융지주(주)
464,서울특별시,11,금천구,11545,189699,441229,(주)모뉴엘
465,서울특별시,11,강남구,11680,203229,444415,한국닌텐도(주)
466,서울특별시,11,광진구,11215,208403,448163,동아건설산업(주)
467,서울특별시,11,종로구,11110,197558,451938,아시아나아이디티(주)
468,서울특별시,11,서초구,11650,200869,442750,(주)한독모터스
469,서울특별시,11,서초구,11650,201161,443029,광동제약(주)
470,서울특별시,11,강남구,11680,203508,443553,패션그룹형지(주)
471,서울특별시,11,영등포구,11560,193391,446873,대한방직(주)
472,서울특별시,11,강남구,11680,202742,443163,(주)이노션
473,서울특별시,11,종로구,11110,197408,451919,(주)더페이스샵
474,서울특별시,11,구로구,11530,188201,443918,강남도시가스(주)
475,서울특별시,11,종로구,11110,200006,452380,한국씨티그룹캐피탈(주)
476,서울특별시,11,서초구,11650,202422,443716,하나캐피탈(주)
477,서울특별시,11,강남구,11680,202869,445258,케어캠프(주)
478,서울특별시,11,중구,11140,197621,450356,메르세데스벤츠파이낸셜서비스코리아(주)
479,서울특별시,11,서초구,11650,203191,440127,모토로라코리아(주)
480,서울특별시,11,금천구,11545,190560,440925,명화공업(주)
481,서울특별시,11,서초구,11650,202670,443059,델인터내셔널(주)
482,서울특별시,11,강남구,11680,203324,444097,아세아시멘트(주)
483,서울특별시,11,송파구,11710,211147,445511,(주)약진통상
484,서울특별시,11,중구,11140,197622,450926,대한사료(주)
485,서울특별시,11,강남구,11680,205132,445580,(주)엘에스
486,서울특별시,11,종로구,11110,197958,451918,(주)동아일보사
487,서울특별시,11,마포구,11440,194974,448119,금호전기(주)
488,서울특별시,11,동대문구,11230,205734,451638,신성약품(주)
489,서울특별시,11,강남구,11680,204744,444843,(주)동부한농
490,서울특별시,11,강남구,11680,205132,445580,엘에스메탈(주)
491,서울특별시,11,중구,11140,198748,451681,남성해운(주)
492,서울특별시,11,영등포구,11560,193568,446758,(주)코스콤
493,서울특별시,11,영등포구,11560,193228,446845,에이치엠씨투자증권(주)
494,서울특별시,11,성북구,11290,202952,456164,삼양식품(주)
495,서울특별시,11,영등포구,11560,192775,446611,이트레이드증권(주)
496,서울특별시,11,강남구,11680,204040,446982,구찌그룹코리아(주)
497,서울특별시,11,영등포구,11560,191383,446097,(주)경방
498,서울특별시,11,종로구,11110,198459,452340,(주)모토닉
499,서울특별시,11,강남구,11680,202700,443497,에이제이렌터카(주)
500,서울특별시,11,종로구,11110,199681,452278,더케이손해보험(주)
501,서울특별시,11,서대문구,11410,197170,451123,홍원제지(주)
502,서울특별시,11,동대문구,11230,204932,451350,도이치모터스(주)
503,서울특별시,11,강남구,11680,203168,444180,(주)이베이옥션
504,서울특별시,11,송파구,11710,211168,444553,(주)퍼시스
505,서울특별시,11,강남구,11680,203324,444097,아세아제지(주)
506,서울특별시,11,마포구,11440,195775,449300,효성굿스프링스(주)
507,서울특별시,11,영등포구,11560,193023,447431,(주)인희
508,서울특별시,11,서초구,11650,201505,442503,삼광유리(주)
509,서울특별시,11,종로구,11110,200038,452179,에스알에스코리아(주)
510,서울특별시,11,금천구,11545,189723,441921,(주)대성엘텍
511,서울특별시,11,성동구,11200,205300,449367,케이투코리아(주)
512,서울특별시,11,서초구,11650,203269,441690,광혁건설(주)
513,서울특별시,11,강남구,11680,203743,444550,홈플러스(주)
514,서울특별시,11,영등포구,11560,193254,446704,교보증권(주)
515,서울특별시,11,강남구,11680,203168,444180,(주)이베이지마켓
516,서울특별시,11,강남구,11680,202606,444110,에르고다음다이렉트손해보험(주)
